"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"4647.5999999940395","consent.html","external-html","0","4834","0.0-0.0","","","","","","","","","","","","",""
"318873.59999999404","","instructions","1","323741","0.0-1.0","[{""page_index"":0,""viewing_time"":2471.899999976158},{""page_index"":1,""viewing_time"":10580.300000011921},{""page_index"":2,""viewing_time"":23981},{""page_index"":3,""viewing_time"":11991.5},{""page_index"":4,""viewing_time"":110481.30000001192},{""page_index"":3,""viewing_time"":2300.2999999821186},{""page_index"":4,""viewing_time"":1691},{""page_index"":5,""viewing_time"":10575.59999999404},{""page_index"":6,""viewing_time"":134532.40000000596},{""page_index"":5,""viewing_time"":1078.4000000059605},{""page_index"":4,""viewing_time"":1218.199999988079},{""page_index"":3,""viewing_time"":1254},{""page_index"":4,""viewing_time"":1186.4000000059605},{""page_index"":5,""viewing_time"":1778.9000000059605},{""page_index"":6,""viewing_time"":3747.0999999940395}]","","","","","","","","","","","",""
"36871.5","","instructions","2","360622","0.0-2.0","[{""page_index"":0,""viewing_time"":36871.09999999404}]","","","","","","","","","","","",""
"29149.20000001788","","instructions","3","389776","0.0-3.0","[{""page_index"":0,""viewing_time"":9810.5},{""page_index"":1,""viewing_time"":19337.90000000596}]","","","","","","","","","","","",""
"783.5999999940395","","image-keyboard-response","4","390563","0.0-4.0","","img/set1/S2.jpg","68","2","structured_incentive","68","structured_incentive,structured_normal,structured_load,random","2,1,2,3,3,4","3,4,2,1","true","","",""
"null","","html-keyboard-response","5","390920","0.0-5.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","391126","0.0-6.0","","","null","","","","","","","","","",""
"896.8000000119209","","image-keyboard-response","7","392026","0.0-7.0","","img/set1/S1.jpg","83","1","structured_incentive","83","structured_incentive,structured_normal,structured_load,random","2,1,2,3,3,4","3,4,2,1","true","","",""
"null","","html-keyboard-response","8","392383","0.0-8.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","392589","0.0-9.0","","","null","","","","","","","","","",""
"1264.4000000059605","","image-keyboard-response","10","393855","0.0-10.0","","img/set1/S4.jpg","83","4","structured_incentive","74","structured_incentive,structured_normal,structured_load,random","2,1,2,3,3,4","3,4,2,1","false","","",""
"null","","html-keyboard-response","11","394210","0.0-11.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","394413","0.0-12.0","","","null","","","","","","","","","",""
"1240.5","","image-keyboard-response","13","395655","0.0-13.0","","img/set1/S2.jpg","68","2","structured_incentive","68","structured_incentive,structured_normal,structured_load,random","2,1,2,3,3,4","3,4,2,1","true","","",""
"null","","html-keyboard-response","14","396007","0.0-14.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","15","396209","0.0-15.0","","","null","","","","","","","","","",""
"581.3000000119209","","image-keyboard-response","16","396793","0.0-16.0","","img/set1/S1.jpg","83","1","structured_incentive","83","structured_incentive,structured_normal,structured_load,random","2,1,2,3,3,4","3,4,2,1","true","","",""
"null","","html-keyboard-response","17","397149","0.0-17.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","","","","",""
"null","","html-keyboard-response","18","397354","0.0-18.0","","","null","","","","","","","","","",""
"447.40000000596046","","image-keyboard-response","19","397804","0.0-19.0","","img/set1/S4.jpg","72","4","structured_incentive","74","structured_incentive,structured_normal,structured_load,random","2,1,2,3,3,4","3,4,2,1","false","","",""
"null","","html-keyboard-response","20","398157","0.0-20.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","21","398362","0.0-21.0","","","null","","","","","","","","","",""
"775.7000000178814","","image-keyboard-response","22","399139","0.0-22.0","","img/set1/S4.jpg","74","4","structured_incentive","74","structured_incentive,structured_normal,structured_load,random","2,1,2,3,3,4","3,4,2,1","true","","",""
"null","","html-keyboard-response","23","399495","0.0-23.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","24","399698","0.0-24.0","","","null","","","","","","","","","",""
"493.90000000596046","","image-keyboard-response","25","400193","0.0-25.0","","img/set1/S4.jpg","74","4","structured_incentive","74","structured_incentive,structured_normal,structured_load,random","2,1,2,3,3,4","3,4,2,1","true","","",""
"null","","html-keyboard-response","26","400546","0.0-26.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","27","400749","0.0-27.0","","","null","","","","","","","","","",""
"519.1999999880791","","image-keyboard-response","28","401270","0.0-28.0","","img/set1/S4.jpg","74","4","structured_incentive","74","structured_incentive,structured_normal,structured_load,random","2,1,2,3,3,4","3,4,2,1","true","","",""
"null","","html-keyboard-response","29","401625","0.0-29.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","30","401831","0.0-30.0","","","null","","","","","","","","","",""
"415.19999998807907","","image-keyboard-response","31","402247","0.0-31.0","","img/set1/S4.jpg","74","4","structured_incentive","74","structured_incentive,structured_normal,structured_load,random","2,1,2,3,3,4","3,4,2,1","true","","",""
"null","","html-keyboard-response","32","402604","0.0-32.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","33","402810","0.0-33.0","","","null","","","","","","","","","",""
