"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","bonus"
"12864.799999982119","consent.html","external-html","0","12946","0.0-0.0","","","","","","","","","","",""
"50360.69999998808","","instructions","1","63308","0.0-1.0","[{""page_index"":0,""viewing_time"":3377.2999999821186},{""page_index"":1,""viewing_time"":5754.9000000059605},{""page_index"":2,""viewing_time"":10293},{""page_index"":3,""viewing_time"":11802},{""page_index"":4,""viewing_time"":3184.0999999940395},{""page_index"":5,""viewing_time"":9605},{""page_index"":6,""viewing_time"":6344}]","","","","","","","","","",""
"8951.09999999404","","instructions","2","72260","0.0-2.0","[{""page_index"":0,""viewing_time"":8950.90000000596}]","","","","","","","","","",""
"4028.9000000059605","","instructions","3","76289","0.0-3.0","[{""page_index"":0,""viewing_time"":4028.5999999940395}]","","","","","","","","","",""
"1416.199999988079","","image-keyboard-response","4","77706","0.0-4.0","","img/set1/S4.jpg","68","4","random","74","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","5","78058","0.0-5.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","6","78259","0.0-6.0","","","null","","","","","","","",""
"722.5","","image-keyboard-response","7","78983","0.0-7.0","","img/set1/S4.jpg","83","4","random","74","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","8","79335","0.0-8.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","9","79537","0.0-9.0","","","null","","","","","","","",""
"1317.0999999940395","","image-keyboard-response","10","80854","0.0-10.0","","img/set1/S1.jpg","83","1","random","83","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","11","81205","0.0-11.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","12","81407","0.0-12.0","","","null","","","","","","","",""
"674.5999999940395","","image-keyboard-response","13","82082","0.0-13.0","","img/set1/S3.jpg","68","3","random","72","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","14","82434","0.0-14.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","15","82635","0.0-15.0","","","null","","","","","","","",""
"null","","image-keyboard-response","16","85137","0.0-16.0","","img/set1/S2.jpg","null","2","random","68","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","17","85489","0.0-17.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","18","85690","0.0-18.0","","","null","","","","","","","",""
"1279.2000000178814","","image-keyboard-response","19","86970","0.0-19.0","","img/set1/S4.jpg","72","4","random","74","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","20","87322","0.0-20.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","21","87523","0.0-21.0","","","null","","","","","","","",""
"null","","image-keyboard-response","22","90023","0.0-22.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","23","90375","0.0-23.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","24","90576","0.0-24.0","","","null","","","","","","","",""
"2200.0999999940395","","image-keyboard-response","25","92777","0.0-25.0","","img/set1/S4.jpg","83","4","random","74","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","26","93128","0.0-26.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","27","93329","0.0-27.0","","","null","","","","","","","",""
"1426.9000000059605","","image-keyboard-response","28","94757","0.0-28.0","","img/set1/S1.jpg","83","1","random","83","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","29","95109","0.0-29.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","30","95309","0.0-30.0","","","null","","","","","","","",""
"1159.0999999940395","","image-keyboard-response","31","96469","0.0-31.0","","img/set1/S3.jpg","72","3","random","72","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","32","96820","0.0-32.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","33","97021","0.0-33.0","","","null","","","","","","","",""
"null","","image-keyboard-response","34","99522","0.0-34.0","","img/set1/S4.jpg","null","4","random","74","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","35","99873","0.0-35.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","36","100076","0.0-36.0","","","null","","","","","","","",""
"1296.199999988079","","image-keyboard-response","37","101372","0.0-37.0","","img/set1/S1.jpg","68","1","random","83","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","38","101724","0.0-38.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","39","101925","0.0-39.0","","","null","","","","","","","",""
"1618.5","","image-keyboard-response","40","103544","0.0-40.0","","img/set1/S2.jpg","74","2","random","68","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","41","103897","0.0-41.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","42","104098","0.0-42.0","","","null","","","","","","","",""
"701.7000000178814","","image-keyboard-response","43","104800","0.0-43.0","","img/set1/S3.jpg","74","3","random","72","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","44","105150","0.0-44.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","45","105352","0.0-45.0","","","null","","","","","","","",""
"2019.3999999761581","","image-keyboard-response","46","107372","0.0-46.0","","img/set1/S2.jpg","68","2","random","68","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","47","107723","0.0-47.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","48","107924","0.0-48.0","","","null","","","","","","","",""
"419.09999999403954","","image-keyboard-response","49","108344","0.0-49.0","","img/set1/S2.jpg","68","2","random","68","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","50","108695","0.0-50.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","51","108898","0.0-51.0","","","null","","","","","","","",""
"365.40000000596046","","image-keyboard-response","52","109264","0.0-52.0","","img/set1/S2.jpg","68","2","random","68","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","53","109615","0.0-53.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","54","109816","0.0-54.0","","","null","","","","","","","",""
"1411","","image-keyboard-response","55","111228","0.0-55.0","","img/set1/S3.jpg","72","3","random","72","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","56","111579","0.0-56.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","57","111780","0.0-57.0","","","null","","","","","","","",""
"1582.7000000178814","","image-keyboard-response","58","113363","0.0-58.0","","img/set1/S4.jpg","74","4","random","74","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","59","113715","0.0-59.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","60","113916","0.0-60.0","","","null","","","","","","","",""
"625.6999999880791","","image-keyboard-response","61","114543","0.0-61.0","","img/set1/S3.jpg","72","3","random","72","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","62","114894","0.0-62.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","63","115095","0.0-63.0","","","null","","","","","","","",""
"419.39999997615814","","image-keyboard-response","64","115515","0.0-64.0","","img/set1/S4.jpg","74","4","random","74","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","65","115867","0.0-65.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","66","116068","0.0-66.0","","","null","","","","","","","",""
"863.1000000238419","","image-keyboard-response","67","116931","0.0-67.0","","img/set1/S2.jpg","68","2","random","68","random,structured_incentive,structured_load,structured_normal","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","68","117283","0.0-68.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","69","117484","0.0-69.0","","","null","","","","","","","",""
