"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"180458","consent.html","external-html","0","180636","0.0-0.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","","","","","","","","","","",""
"145442","","instructions","1","326079","0.0-1.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","[{""page_index"":0,""viewing_time"":6605},{""page_index"":1,""viewing_time"":15857},{""page_index"":2,""viewing_time"":22311},{""page_index"":3,""viewing_time"":36906},{""page_index"":4,""viewing_time"":8008},{""page_index"":5,""viewing_time"":34296},{""page_index"":6,""viewing_time"":21457}]","","","","","","","","","","","",""
"25128","","instructions","2","351209","0.0-2.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","[{""page_index"":0,""viewing_time"":25128}]","","","","","","","","","","","",""
"57322","","instructions","3","408533","0.0-3.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","[{""page_index"":0,""viewing_time"":42360},{""page_index"":1,""viewing_time"":14962}]","","","","","","","","","","","",""
"1099","","image-keyboard-response","4","409635","0.0-4.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,structured_normal,structured_incentive,random","2,3,4,2,1,2","2,3,4,1","false","","",""
"null","","html-keyboard-response","5","409990","0.0-5.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","410193","0.0-6.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"831","","image-keyboard-response","7","411026","0.0-7.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S4.jpg","83","4","structured_load","74","structured_load,structured_normal,structured_incentive,random","2,3,4,2,1,2","2,3,4,1","false","","",""
"null","","html-keyboard-response","8","411378","0.0-8.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","411579","0.0-9.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"1394","","image-keyboard-response","10","412975","0.0-10.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S4.jpg","72","4","structured_load","74","structured_load,structured_normal,structured_incentive,random","2,3,4,2,1,2","2,3,4,1","false","","",""
"null","","html-keyboard-response","11","413329","0.0-11.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","413531","0.0-12.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"1791","","image-keyboard-response","13","415323","0.0-13.0","3H7XDTSHKDD1XLTH5OM6HFLT035WGN","AT6OT5K5Z4V0J","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S2.jpg","74","2","structured_load","68","structured_load,structured_normal,structured_incentive,random","2,3,4,2,1,2","2,3,4,1","false","","",""
