"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","bonus"
"null","","html-keyboard-response","45","182461","0.0-45.0","","","null","","","","","","","",""
"1775","","image-keyboard-response","46","184238","0.0-46.0","","img/set1/S4.jpg","83","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","47","184589","0.0-47.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","48","184789","0.0-48.0","","","null","","","","","","","",""
"716","","image-keyboard-response","49","185505","0.0-49.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","50","185856","0.0-50.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","51","186057","0.0-51.0","","","null","","","","","","","",""
"504","","image-keyboard-response","52","186562","0.0-52.0","","img/set1/S3.jpg","72","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","53","186913","0.0-53.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","54","187113","0.0-54.0","","","null","","","","","","","",""
"631","","image-keyboard-response","55","187746","0.0-55.0","","img/set1/S2.jpg","83","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","56","188098","0.0-56.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","57","188299","0.0-57.0","","","null","","","","","","","",""
"592","","image-keyboard-response","58","188893","0.0-58.0","","img/set1/S4.jpg","83","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","59","189248","0.0-59.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","60","189453","0.0-60.0","","","null","","","","","","","",""
"591","","image-keyboard-response","61","190056","0.0-61.0","","img/set1/S1.jpg","72","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","62","190410","0.0-62.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","63","190625","0.0-63.0","","","null","","","","","","","",""
"623","","image-keyboard-response","64","191249","0.0-64.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","65","191601","0.0-65.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","66","191803","0.0-66.0","","","null","","","","","","","",""
"472","","image-keyboard-response","67","192276","0.0-67.0","","img/set1/S2.jpg","72","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","68","192628","0.0-68.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","69","192842","0.0-69.0","","","null","","","","","","","",""
"621","","image-keyboard-response","70","193478","0.0-70.0","","img/set1/S2.jpg","83","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","71","193831","0.0-71.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","72","194032","0.0-72.0","","","null","","","","","","","",""
"670","","image-keyboard-response","73","194704","0.0-73.0","","img/set1/S3.jpg","74","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","74","195063","0.0-74.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","75","195263","0.0-75.0","","","null","","","","","","","",""
"1280","","image-keyboard-response","76","196555","0.0-76.0","","img/set1/S1.jpg","72","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","77","196913","0.0-77.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","78","197123","0.0-78.0","","","null","","","","","","","",""
"550","","image-keyboard-response","79","197684","0.0-79.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","80","198047","0.0-80.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","81","198262","0.0-81.0","","","null","","","","","","","",""
"578","","image-keyboard-response","82","198849","0.0-82.0","","img/set1/S4.jpg","83","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","83","199201","0.0-83.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","84","199403","0.0-84.0","","","null","","","","","","","",""
"678","","image-keyboard-response","85","200083","0.0-85.0","","img/set1/S2.jpg","83","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","86","200435","0.0-86.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","87","200637","0.0-87.0","","","null","","","","","","","",""
"400","","image-keyboard-response","88","201039","0.0-88.0","","img/set1/S4.jpg","74","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","89","201403","0.0-89.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","90","201606","0.0-90.0","","","null","","","","","","","",""
"750","","image-keyboard-response","91","202372","0.0-91.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","92","202731","0.0-92.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","93","202934","0.0-93.0","","","null","","","","","","","",""
"255","","image-keyboard-response","94","203190","0.0-94.0","","img/set1/S2.jpg","74","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","95","203544","0.0-95.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","96","203747","0.0-96.0","","","null","","","","","","","",""
"1040","","image-keyboard-response","97","204788","0.0-97.0","","img/set1/S1.jpg","68","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","98","205154","0.0-98.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","99","205356","0.0-99.0","","","null","","","","","","","",""
"640","","image-keyboard-response","100","205997","0.0-100.0","","img/set1/S3.jpg","74","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","101","206356","0.0-101.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","102","206567","0.0-102.0","","","null","","","","","","","",""
"882","","image-keyboard-response","103","207464","0.0-103.0","","img/set1/S4.jpg","83","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","104","207830","0.0-104.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","105","208045","0.0-105.0","","","null","","","","","","","",""
"544","","image-keyboard-response","106","208599","0.0-106.0","","img/set1/S4.jpg","72","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","107","208955","0.0-107.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","108","209158","0.0-108.0","","","null","","","","","","","",""
"653","","image-keyboard-response","109","209817","0.0-109.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","110","210169","0.0-110.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","111","210372","0.0-111.0","","","null","","","","","","","",""
"975","","image-keyboard-response","112","211348","0.0-112.0","","img/set1/S4.jpg","68","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","113","211698","0.0-113.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","114","211898","0.0-114.0","","","null","","","","","","","",""
"1120","","image-keyboard-response","115","213024","0.0-115.0","","img/set1/S4.jpg","72","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","116","213384","0.0-116.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","117","213589","0.0-117.0","","","null","","","","","","","",""
"500","","image-keyboard-response","118","214089","0.0-118.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","119","214441","0.0-119.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","120","214642","0.0-120.0","","","null","","","","","","","",""
"696","","image-keyboard-response","121","215339","0.0-121.0","","img/set1/S2.jpg","72","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","122","215694","0.0-122.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","123","215894","0.0-123.0","","","null","","","","","","","",""
"429","","image-keyboard-response","124","216331","0.0-124.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","125","216684","0.0-125.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","126","216887","0.0-126.0","","","null","","","","","","","",""
"632","","image-keyboard-response","127","217524","0.0-127.0","","img/set1/S1.jpg","72","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","128","217875","0.0-128.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","129","218075","0.0-129.0","","","null","","","","","","","",""
"539","","image-keyboard-response","130","218616","0.0-130.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","131","218968","0.0-131.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","132","219175","0.0-132.0","","","null","","","","","","","",""
"630","","image-keyboard-response","133","219820","0.0-133.0","","img/set1/S1.jpg","72","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","134","220177","0.0-134.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","135","220387","0.0-135.0","","","null","","","","","","","",""
"1132","","image-keyboard-response","136","221535","0.0-136.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","137","221895","0.0-137.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","138","222101","0.0-138.0","","","null","","","","","","","",""
"858","","image-keyboard-response","139","222964","0.0-139.0","","img/set1/S1.jpg","72","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","140","223316","0.0-140.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","141","223518","0.0-141.0","","","null","","","","","","","",""
"683","","image-keyboard-response","142","224212","0.0-142.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","143","224580","0.0-143.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","144","224794","0.0-144.0","","","null","","","","","","","",""
"600","","image-keyboard-response","145","225404","0.0-145.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","146","225768","0.0-146.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","147","225978","0.0-147.0","","","null","","","","","","","",""
"871","","image-keyboard-response","148","226858","0.0-148.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","149","227217","0.0-149.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","150","227445","0.0-150.0","","","null","","","","","","","",""
"651","","image-keyboard-response","151","228112","0.0-151.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","152","228466","0.0-152.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","153","228669","0.0-153.0","","","null","","","","","","","",""
"623","","image-keyboard-response","154","229292","0.0-154.0","","img/set1/S3.jpg","72","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","155","229654","0.0-155.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","156","229858","0.0-156.0","","","null","","","","","","","",""
"707","","image-keyboard-response","157","230578","0.0-157.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","158","230935","0.0-158.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","159","231137","0.0-159.0","","","null","","","","","","","",""
"609","","image-keyboard-response","160","231759","0.0-160.0","","img/set1/S2.jpg","74","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","161","232126","0.0-161.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","162","232339","0.0-162.0","","","null","","","","","","","",""
"728","","image-keyboard-response","163","233067","0.0-163.0","","img/set1/S4.jpg","83","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","164","233418","0.0-164.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","165","233618","0.0-165.0","","","null","","","","","","","",""
"990","","image-keyboard-response","166","234621","0.0-166.0","","img/set1/S2.jpg","83","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","167","234981","0.0-167.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","168","235184","0.0-168.0","","","null","","","","","","","",""
"574","","image-keyboard-response","169","235766","0.0-169.0","","img/set1/S1.jpg","72","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","170","236123","0.0-170.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","171","236323","0.0-171.0","","","null","","","","","","","",""
"587","","image-keyboard-response","172","236923","0.0-172.0","","img/set1/S4.jpg","83","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","173","237280","0.0-173.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","174","237481","0.0-174.0","","","null","","","","","","","",""
"829","","image-keyboard-response","175","238311","0.0-175.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","176","238662","0.0-176.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","177","238862","0.0-177.0","","","null","","","","","","","",""
"619","","image-keyboard-response","178","239488","0.0-178.0","","img/set1/S4.jpg","74","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","179","239846","0.0-179.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","180","240048","0.0-180.0","","","null","","","","","","","",""
"458","","image-keyboard-response","181","240516","0.0-181.0","","img/set1/S2.jpg","83","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","182","240872","0.0-182.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","183","241082","0.0-183.0","","","null","","","","","","","",""
"740","","image-keyboard-response","184","241853","0.0-184.0","","img/set1/S4.jpg","83","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","185","242208","0.0-185.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","186","242419","0.0-186.0","","","null","","","","","","","",""
"504","","image-keyboard-response","187","242932","0.0-187.0","","img/set1/S3.jpg","72","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","188","243293","0.0-188.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","189","243497","0.0-189.0","","","null","","","","","","","",""
"512","","image-keyboard-response","190","244022","0.0-190.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","191","244373","0.0-191.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","192","244574","0.0-192.0","","","null","","","","","","","",""
"543","","image-keyboard-response","193","245132","0.0-193.0","","img/set1/S4.jpg","74","4","random","74","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","194","245495","0.0-194.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","195","245701","0.0-195.0","","","null","","","","","","","",""
"502","","image-keyboard-response","196","246208","0.0-196.0","","img/set1/S2.jpg","83","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","197","246559","0.0-197.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","198","246762","0.0-198.0","","","null","","","","","","","",""
"544","","image-keyboard-response","199","247309","0.0-199.0","","img/set1/S1.jpg","72","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","200","247664","0.0-200.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","201","247872","0.0-201.0","","","null","","","","","","","",""
"588","","image-keyboard-response","202","248460","0.0-202.0","","img/set1/S2.jpg","83","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","203","248812","0.0-203.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","204","249013","0.0-204.0","","","null","","","","","","","",""
"522","","image-keyboard-response","205","249536","0.0-205.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","206","249888","0.0-206.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","207","250089","0.0-207.0","","","null","","","","","","","",""
"556","","image-keyboard-response","208","250645","0.0-208.0","","img/set1/S2.jpg","72","2","random","68","random,structured_load,structured_normal,structured_incentive","3,4,2,1,2,3","false","",""
