"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","bonus"
"9804.40000000596","consent.html","external-html","0","9909","0.0-0.0","","","","","","","","","","",""
"51086.09999999404","","instructions","1","60997","0.0-1.0","[{""page_index"":0,""viewing_time"":6057.199999988079},{""page_index"":1,""viewing_time"":9764.09999999404},{""page_index"":2,""viewing_time"":7910.100000023842},{""page_index"":3,""viewing_time"":12921.799999982119},{""page_index"":4,""viewing_time"":5031.800000011921},{""page_index"":5,""viewing_time"":4792.199999988079},{""page_index"":6,""viewing_time"":4608.300000011921}]","","","","","","","","","",""
"7151.0999999940395","","instructions","2","68149","0.0-2.0","[{""page_index"":0,""viewing_time"":7150.799999982119}]","","","","","","","","","",""
"4350.4000000059605","","instructions","3","72500","0.0-3.0","[{""page_index"":0,""viewing_time"":4350.200000017881}]","","","","","","","","","",""
"2182.800000011921","","image-keyboard-response","4","74684","0.0-4.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","5","75036","0.0-5.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","6","75239","0.0-6.0","","","null","","","","","","","",""
"1943.800000011921","","image-keyboard-response","7","77183","0.0-7.0","","img/set1/S1.jpg","68","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,2,3,3,4","false","",""
"null","","html-keyboard-response","8","77535","0.0-8.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","9","77737","0.0-9.0","","","null","","","","","","","",""
"678.0999999940395","","image-keyboard-response","10","78416","0.0-10.0","","img/set1/S1.jpg","72","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,2,3,3,4","false","",""
"null","","html-keyboard-response","11","78767","0.0-11.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","12","78969","0.0-12.0","","","null","","","","","","","",""
"556.8000000119209","","image-keyboard-response","13","79526","0.0-13.0","","img/set1/S2.jpg","68","2","random","68","random,structured_load,structured_normal,structured_incentive","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","14","79877","0.0-14.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","15","80079","0.0-15.0","","","null","","","","","","","",""
"996.9000000059605","","image-keyboard-response","16","81076","0.0-16.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","17","81428","0.0-17.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","18","81628","0.0-18.0","","","null","","","","","","","",""
"1323.0999999940395","","image-keyboard-response","19","82952","0.0-19.0","","img/set1/S2.jpg","83","2","random","68","random,structured_load,structured_normal,structured_incentive","2,1,2,3,3,4","false","",""
"null","","html-keyboard-response","20","83303","0.0-20.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","21","83504","0.0-21.0","","","null","","","","","","","",""
"776.4000000059605","","image-keyboard-response","22","84282","0.0-22.0","","img/set1/S4.jpg","74","4","random","74","random,structured_load,structured_normal,structured_incentive","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","23","84634","0.0-23.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","24","84835","0.0-24.0","","","null","","","","","","","",""
