"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"214145","consent.html","external-html","0","214611","0.0-0.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","","","","","","","","","","","",""
"189350","","instructions","1","403964","0.0-1.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","[{""page_index"":0,""viewing_time"":12726},{""page_index"":1,""viewing_time"":33587},{""page_index"":2,""viewing_time"":17994},{""page_index"":3,""viewing_time"":24038},{""page_index"":4,""viewing_time"":29789},{""page_index"":5,""viewing_time"":42399},{""page_index"":6,""viewing_time"":28815}]","","","","","","","","","","","",""
"30464","","instructions","2","434430","0.0-2.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","[{""page_index"":0,""viewing_time"":30463}]","","","","","","","","","","","",""
"9339","","instructions","3","443771","0.0-3.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","[{""page_index"":0,""viewing_time"":9339}]","","","","","","","","","","","",""
"null","","image-keyboard-response","4","446276","0.0-4.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","img/set1/S1.jpg","null","1","structured_normal","83","structured_normal,structured_incentive,random,structured_load","1,2,4,2,2,3","2,4,1,3","false","","",""
"null","","html-keyboard-response","5","446634","0.0-5.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","446836","0.0-6.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","","null","","","","","","","","","",""
"679","","image-keyboard-response","7","447522","0.0-7.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","img/set1/S4.jpg","83","4","structured_normal","74","structured_normal,structured_incentive,random,structured_load","1,2,4,2,2,3","2,4,1,3","false","","",""
"null","","html-keyboard-response","8","447875","0.0-8.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","448075","0.0-9.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","","null","","","","","","","","","",""
"770","","image-keyboard-response","10","448847","0.0-10.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","img/set1/S4.jpg","68","4","structured_normal","74","structured_normal,structured_incentive,random,structured_load","1,2,4,2,2,3","2,4,1,3","false","","",""
"null","","html-keyboard-response","11","449199","0.0-11.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","449404","0.0-12.0","3NS0A6KXC5U5RGYMGB6DGJFBIHLGZY","A1R1E7TZ9OHFIG","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","","null","","","","","","","","","",""
