"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"5181","consent.html","external-html","0","7779","0.0-0.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","","","","","","","","","","",""
"188653","","instructions","1","196435","0.0-1.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","[{""page_index"":0,""viewing_time"":10597},{""page_index"":1,""viewing_time"":26922},{""page_index"":2,""viewing_time"":28749},{""page_index"":3,""viewing_time"":45049},{""page_index"":4,""viewing_time"":9576},{""page_index"":5,""viewing_time"":53192},{""page_index"":6,""viewing_time"":14567}]","","","","","","","","","","","",""
"35814","","instructions","2","232251","0.0-2.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","[{""page_index"":0,""viewing_time"":35813}]","","","","","","","","","","","",""
"63093","","instructions","3","295346","0.0-3.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","[{""page_index"":0,""viewing_time"":56181},{""page_index"":1,""viewing_time"":6912}]","","","","","","","","","","","",""
"null","","image-keyboard-response","4","297887","0.0-4.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S4.jpg","null","4","structured_load","74","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","false","","",""
"null","","html-keyboard-response","5","298241","0.0-5.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","298447","0.0-6.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"2455","","image-keyboard-response","7","300906","0.0-7.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","true","","",""
"null","","html-keyboard-response","8","301262","0.0-8.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","301473","0.0-9.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"1101","","image-keyboard-response","10","302576","0.0-10.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S4.jpg","83","4","structured_load","74","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","false","","",""
"null","","html-keyboard-response","11","302939","0.0-11.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","303141","0.0-12.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"777","","image-keyboard-response","13","303920","0.0-13.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","true","","",""
"null","","html-keyboard-response","14","304277","0.0-14.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","15","304479","0.0-15.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"815","","image-keyboard-response","16","305296","0.0-16.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","false","","",""
"null","","html-keyboard-response","17","305672","0.0-17.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","18","305883","0.0-18.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"1139","","image-keyboard-response","19","307024","0.0-19.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S2.jpg","74","2","structured_load","68","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","false","","",""
"null","","html-keyboard-response","20","307384","0.0-20.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","21","307593","0.0-21.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"869","","image-keyboard-response","22","308464","0.0-22.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S1.jpg","68","1","structured_load","83","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","false","","",""
"null","","html-keyboard-response","23","308827","0.0-23.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","24","309031","0.0-24.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"696","","image-keyboard-response","25","309729","0.0-25.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","true","","",""
"null","","html-keyboard-response","26","310093","0.0-26.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","27","310298","0.0-27.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"732","","image-keyboard-response","28","311032","0.0-28.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","true","","",""
"null","","html-keyboard-response","29","311416","0.0-29.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","30","311634","0.0-30.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"1116","","image-keyboard-response","31","312751","0.0-31.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S4.jpg","72","4","structured_load","74","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","false","","",""
"null","","html-keyboard-response","32","313113","0.0-32.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","33","313321","0.0-33.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","","null","","","","","","","","","",""
"844","","image-keyboard-response","34","314168","0.0-34.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","img/set1/S2.jpg","74","2","structured_load","68","structured_load,random,structured_incentive,structured_normal","4,2,2,3,1,2","4,1,3,2","false","","",""
"null","","html-keyboard-response","35","314537","0.0-35.0","3F1567XTNXRHYEANF9HQX9HK8Q49QI","A3LVLZS8S41ZD7","3RSBJ6YZECCLSSQQCGKCTHC9OPAFOK","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
