"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","question_order","bonus"
"4679.900000035763","consent.html","external-html","0","4862","0.0-0.0","","","","","","","","","","","",""
"106710.39999997616","","instructions","1","111573","0.0-1.0","[{""page_index"":0,""viewing_time"":2275.5},{""page_index"":1,""viewing_time"":4997.600000023842},{""page_index"":2,""viewing_time"":7243.5},{""page_index"":3,""viewing_time"":10000.099999964237},{""page_index"":4,""viewing_time"":4791.199999988079},{""page_index"":5,""viewing_time"":9768.100000023842},{""page_index"":6,""viewing_time"":6364.600000023842},{""page_index"":5,""viewing_time"":57803},{""page_index"":6,""viewing_time"":3465.2999999523163}]","","","","","","","","","","",""
"13795.099999964237","","instructions","2","125378","0.0-2.0","[{""page_index"":0,""viewing_time"":13794.299999952316}]","","","","","","","","","","",""
"10569.600000023842","","instructions","3","135951","0.0-3.0","[{""page_index"":0,""viewing_time"":8492.800000011921},{""page_index"":1,""viewing_time"":2076.199999988079}]","","","","","","","","","","",""
"1077.1000000238419","","image-keyboard-response","4","137033","0.0-4.0","","img/set1/S2.jpg","72","2","structured_load","68","structured_load,structured_incentive,structured_normal,random","2,3,2,1,3,4","false","","",""
"null","","html-keyboard-response","5","137430","0.0-5.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","6","137636","0.0-6.0","","","null","","","","","","","","",""
"945.1000000238419","","image-keyboard-response","7","138584","0.0-7.0","","img/set1/S3.jpg","83","3","structured_load","72","structured_load,structured_incentive,structured_normal,random","2,3,2,1,3,4","false","","",""
"null","","html-keyboard-response","8","138945","0.0-8.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","9","139160","0.0-9.0","","","null","","","","","","","","",""
"1102","","image-keyboard-response","10","140264","0.0-10.0","","img/set1/S4.jpg","83","4","structured_load","74","structured_load,structured_incentive,structured_normal,random","2,3,2,1,3,4","false","","",""
"null","","html-keyboard-response","11","140626","0.0-11.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","12","140829","0.0-12.0","","","null","","","","","","","","",""
"574.1999999880791","","image-keyboard-response","13","141405","0.0-13.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_incentive,structured_normal,random","2,3,2,1,3,4","true","","",""
"null","","html-keyboard-response","14","141762","0.0-14.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","15","141965","0.0-15.0","","","null","","","","","","","","",""
"542.8999999761581","","image-keyboard-response","16","142509","0.0-16.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_incentive,structured_normal,random","2,3,2,1,3,4","true","","",""
"null","","html-keyboard-response","17","142903","0.0-17.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","18","143107","0.0-18.0","","","null","","","","","","","","",""
"1285.5999999642372","","image-keyboard-response","19","144394","0.0-19.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_incentive,structured_normal,random","2,3,2,1,3,4","true","","",""
