"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"null","","html-keyboard-response","335","3688023","0.0-335.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","336","3688225","0.0-336.0","","","null","","","","","","","","","",""
"60.70000000298023","","image-keyboard-response","337","3688288","0.0-337.0","","img/set1/S1.jpg","68","1","structured_normal","83","structured_normal,random,structured_incentive,structured_load","2,3,2,1,3,4","4,1,2,3","false","","",""
"null","","html-keyboard-response","338","3688641","0.0-338.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","339","3688843","0.0-339.0","","","null","","","","","","","","","",""
"522.6000000014901","","image-keyboard-response","340","3689368","0.0-340.0","","img/set1/S1.jpg","72","1","structured_normal","83","structured_normal,random,structured_incentive,structured_load","2,3,2,1,3,4","4,1,2,3","false","","",""
"null","","html-keyboard-response","341","3689721","0.0-341.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","342","3689923","0.0-342.0","","","null","","","","","","","","","",""
"59.100000001490116","","image-keyboard-response","343","3689984","0.0-343.0","","img/set1/S4.jpg","74","4","structured_normal","74","structured_normal,random,structured_incentive,structured_load","2,3,2,1,3,4","4,1,2,3","true","","",""
"null","","html-keyboard-response","344","3690337","0.0-344.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","345","3690539","0.0-345.0","","","null","","","","","","","","","",""
"259.79999999701977","","image-keyboard-response","346","3690802","0.0-346.0","","img/set1/S4.jpg","74","4","structured_normal","74","structured_normal,random,structured_incentive,structured_load","2,3,2,1,3,4","4,1,2,3","true","","",""
"null","","html-keyboard-response","347","3691155","0.0-347.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
