"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"9185","consent.html","external-html","0","9509","0.0-0.0","3OCHAWUVGP6LO7UQ5K37HQRTH0KXK5","AU34T9OMHN4Z4","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","","","","","","","","","","","",""
"351858.40000000596","","instructions","1","361368","0.0-1.0","3OCHAWUVGP6LO7UQ5K37HQRTH0KXK5","AU34T9OMHN4Z4","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","[{""page_index"":0,""viewing_time"":8647.90000000596},{""page_index"":1,""viewing_time"":20700.59999999404},{""page_index"":2,""viewing_time"":17356.70000000298},{""page_index"":3,""viewing_time"":18082.89999999106},{""page_index"":4,""viewing_time"":9981.90000000596},{""page_index"":5,""viewing_time"":243065.40000000596},{""page_index"":6,""viewing_time"":24157.5},{""page_index"":5,""viewing_time"":1169.2999999970198},{""page_index"":4,""viewing_time"":1166.2000000029802},{""page_index"":3,""viewing_time"":3793.5},{""page_index"":4,""viewing_time"":1164.199999988079},{""page_index"":5,""viewing_time"":1125.7000000029802},{""page_index"":6,""viewing_time"":1445.9000000059605}]","","","","","","","","","","","",""
"10326.89999999106","","instructions","2","371696","0.0-2.0","3OCHAWUVGP6LO7UQ5K37HQRTH0KXK5","AU34T9OMHN4Z4","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","[{""page_index"":0,""viewing_time"":10326.70000000298}]","","","","","","","","","","","",""
"30469.5","","instructions","3","402167","0.0-3.0","3OCHAWUVGP6LO7UQ5K37HQRTH0KXK5","AU34T9OMHN4Z4","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","[{""page_index"":0,""viewing_time"":26485.59999999404},{""page_index"":1,""viewing_time"":3983.7000000029802}]","","","","","","","","","","","",""
"null","","image-keyboard-response","4","404671","0.0-4.0","3OCHAWUVGP6LO7UQ5K37HQRTH0KXK5","AU34T9OMHN4Z4","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","img/set1/S4.jpg","null","4","structured_load","74","structured_load,random,structured_incentive,structured_normal","2,3,4,2,1,2","4,3,1,2","false","","",""
"null","","html-keyboard-response","5","405023","0.0-5.0","3OCHAWUVGP6LO7UQ5K37HQRTH0KXK5","AU34T9OMHN4Z4","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","405224","0.0-6.0","3OCHAWUVGP6LO7UQ5K37HQRTH0KXK5","AU34T9OMHN4Z4","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","","null","","","","","","","","","",""
"897.0999999940395","","image-keyboard-response","7","406123","0.0-7.0","3OCHAWUVGP6LO7UQ5K37HQRTH0KXK5","AU34T9OMHN4Z4","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","img/set1/S2.jpg","72","2","structured_load","68","structured_load,random,structured_incentive,structured_normal","2,3,4,2,1,2","4,3,1,2","false","","",""
"null","","html-keyboard-response","8","406478","0.0-8.0","3OCHAWUVGP6LO7UQ5K37HQRTH0KXK5","AU34T9OMHN4Z4","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","406680","0.0-9.0","3OCHAWUVGP6LO7UQ5K37HQRTH0KXK5","AU34T9OMHN4Z4","3URJ6VVYUP9BUCT1SZOT2DFI02L4OC","","","null","","","","","","","","","",""
