"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","question_order","bonus"
"671.8000000119209","","image-keyboard-response","13","2619133","0.0-13.0","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","14","2619493","0.0-14.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","15","2619702","0.0-15.0","","","null","","","","","","","","",""
"2224.699999988079","","image-keyboard-response","16","2621927","0.0-16.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","17","2622285","0.0-17.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","18","2622491","0.0-18.0","","","null","","","","","","","","",""
"822.9000000059605","","image-keyboard-response","19","2623315","0.0-19.0","","img/set1/S3.jpg","68","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","20","2623672","0.0-20.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","21","2623880","0.0-21.0","","","null","","","","","","","","",""
"703.5999999940395","","image-keyboard-response","22","2624584","0.0-22.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","23","2624948","0.0-23.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","24","2625156","0.0-24.0","","","null","","","","","","","","",""
"581.2000000178814","","image-keyboard-response","25","2625738","0.0-25.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","26","2626101","0.0-26.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","27","2626309","0.0-27.0","","","null","","","","","","","","",""
"1991","","image-keyboard-response","28","2628301","0.0-28.0","","img/set1/S3.jpg","68","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","29","2628662","0.0-29.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","30","2628870","0.0-30.0","","","null","","","","","","","","",""
"709.8999999761581","","image-keyboard-response","31","2629581","0.0-31.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","32","2629943","0.0-32.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","33","2630151","0.0-33.0","","","null","","","","","","","","",""
"1194.7999999821186","","image-keyboard-response","34","2631347","0.0-34.0","","img/set1/S3.jpg","74","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","35","2631703","0.0-35.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","36","2631911","0.0-36.0","","","null","","","","","","","","",""
"766.5","","image-keyboard-response","37","2632679","0.0-37.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","38","2633031","0.0-38.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","39","2633239","0.0-39.0","","","null","","","","","","","","",""
"458.59999999403954","","image-keyboard-response","40","2633698","0.0-40.0","","img/set1/S1.jpg","68","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","41","2634056","0.0-41.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","42","2634264","0.0-42.0","","","null","","","","","","","","",""
"639.0999999940395","","image-keyboard-response","43","2634904","0.0-43.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","44","2635269","0.0-44.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","45","2635476","0.0-45.0","","","null","","","","","","","","",""
"603.3000000119209","","image-keyboard-response","46","2636080","0.0-46.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","47","2636435","0.0-47.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","48","2636643","0.0-48.0","","","null","","","","","","","","",""
"516.1000000238419","","image-keyboard-response","49","2637160","0.0-49.0","","img/set1/S3.jpg","74","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","50","2637523","0.0-50.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","51","2637731","0.0-51.0","","","null","","","","","","","","",""
"499.80000001192093","","image-keyboard-response","52","2638231","0.0-52.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","53","2638595","0.0-53.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","54","2638802","0.0-54.0","","","null","","","","","","","","",""
"1690.4000000059605","","image-keyboard-response","55","2640493","0.0-55.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","56","2640848","0.0-56.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","57","2641055","0.0-57.0","","","null","","","","","","","","",""
"574","","image-keyboard-response","58","2641629","0.0-58.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","59","2641982","0.0-59.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","60","2642189","0.0-60.0","","","null","","","","","","","","",""
"1323.699999988079","","image-keyboard-response","61","2643513","0.0-61.0","","img/set1/S3.jpg","74","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","62","2643869","0.0-62.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","63","2644077","0.0-63.0","","","null","","","","","","","","",""
"1043.199999988079","","image-keyboard-response","64","2645121","0.0-64.0","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","65","2645485","0.0-65.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","66","2645694","0.0-66.0","","","null","","","","","","","","",""
"1557.699999988079","","image-keyboard-response","67","2647252","0.0-67.0","","img/set1/S2.jpg","83","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","68","2647611","0.0-68.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","69","2647819","0.0-69.0","","","null","","","","","","","","",""
"732.8000000119209","","image-keyboard-response","70","2648553","0.0-70.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","71","2648906","0.0-71.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","72","2649113","0.0-72.0","","","null","","","","","","","","",""
"425","","image-keyboard-response","73","2649539","0.0-73.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","74","2649898","0.0-74.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","75","2650105","0.0-75.0","","","null","","","","","","","","",""
"931","","image-keyboard-response","76","2651037","0.0-76.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","77","2651400","0.0-77.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","78","2651608","0.0-78.0","","","null","","","","","","","","",""
"398","","image-keyboard-response","79","2652007","0.0-79.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","80","2652361","0.0-80.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","81","2652569","0.0-81.0","","","null","","","","","","","","",""
"468.40000000596046","","image-keyboard-response","82","2653038","0.0-82.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","83","2653402","0.0-83.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","84","2653610","0.0-84.0","","","null","","","","","","","","",""
"430.2999999821186","","image-keyboard-response","85","2654041","0.0-85.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","86","2654394","0.0-86.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","87","2654601","0.0-87.0","","","null","","","","","","","","",""
"776","","image-keyboard-response","88","2655378","0.0-88.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","89","2655736","0.0-89.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","90","2655944","0.0-90.0","","","null","","","","","","","","",""
"1104.0999999940395","","image-keyboard-response","91","2657049","0.0-91.0","","img/set1/S3.jpg","68","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","92","2657414","0.0-92.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","93","2657622","0.0-93.0","","","null","","","","","","","","",""
"600.8000000119209","","image-keyboard-response","94","2658224","0.0-94.0","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","95","2658582","0.0-95.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","96","2658790","0.0-96.0","","","null","","","","","","","","",""
"610.2000000178814","","image-keyboard-response","97","2659401","0.0-97.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","98","2659765","0.0-98.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","99","2659972","0.0-99.0","","","null","","","","","","","","",""
"887.3000000119209","","image-keyboard-response","100","2660860","0.0-100.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","101","2661220","0.0-101.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","102","2661428","0.0-102.0","","","null","","","","","","","","",""
"1142.5","","image-keyboard-response","103","2662571","0.0-103.0","","img/set1/S3.jpg","74","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","104","2662933","0.0-104.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","105","2663141","0.0-105.0","","","null","","","","","","","","",""
"763.2999999821186","","image-keyboard-response","106","2663905","0.0-106.0","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","107","2664262","0.0-107.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","108","2664470","0.0-108.0","","","null","","","","","","","","",""
"1234.9000000059605","","image-keyboard-response","109","2665705","0.0-109.0","","img/set1/S3.jpg","74","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","110","2666070","0.0-110.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","111","2666278","0.0-111.0","","","null","","","","","","","","",""
"2078","","image-keyboard-response","112","2668357","0.0-112.0","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","113","2668709","0.0-113.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","114","2668918","0.0-114.0","","","null","","","","","","","","",""
"871.9000000059605","","image-keyboard-response","115","2669790","0.0-115.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","116","2670150","0.0-116.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","117","2670358","0.0-117.0","","","null","","","","","","","","",""
"539.5","","image-keyboard-response","118","2670898","0.0-118.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","119","2671253","0.0-119.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","120","2671461","0.0-120.0","","","null","","","","","","","","",""
"454.69999998807907","","image-keyboard-response","121","2671917","0.0-121.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","122","2672278","0.0-122.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","123","2672486","0.0-123.0","","","null","","","","","","","","",""
"973","","image-keyboard-response","124","2673460","0.0-124.0","","img/set1/S3.jpg","83","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","125","2673812","0.0-125.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","126","2674020","0.0-126.0","","","null","","","","","","","","",""
"489","","image-keyboard-response","127","2674510","0.0-127.0","","img/set1/S4.jpg","83","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","128","2674869","0.0-128.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","129","2675077","0.0-129.0","","","null","","","","","","","","",""
"786.1999999880791","","image-keyboard-response","130","2675864","0.0-130.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","131","2676229","0.0-131.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","132","2676437","0.0-132.0","","","null","","","","","","","","",""
"1328","","image-keyboard-response","133","2677766","0.0-133.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","134","2678131","0.0-134.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","135","2678339","0.0-135.0","","","null","","","","","","","","",""
"497.10000002384186","","image-keyboard-response","136","2678836","0.0-136.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","137","2679201","0.0-137.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","138","2679409","0.0-138.0","","","null","","","","","","","","",""
"1255.1000000238419","","image-keyboard-response","139","2680664","0.0-139.0","","img/set1/S3.jpg","74","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","140","2681024","0.0-140.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","141","2681233","0.0-141.0","","","null","","","","","","","","",""
"847.0999999940395","","image-keyboard-response","142","2682080","0.0-142.0","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","143","2682433","0.0-143.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","144","2682641","0.0-144.0","","","null","","","","","","","","",""
"743.9000000059605","","image-keyboard-response","145","2683385","0.0-145.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","146","2683745","0.0-146.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","147","2683953","0.0-147.0","","","null","","","","","","","","",""
"1080.300000011921","","image-keyboard-response","148","2685033","0.0-148.0","","img/set1/S3.jpg","83","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","149","2685391","0.0-149.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","150","2685600","0.0-150.0","","","null","","","","","","","","",""
"2309.199999988079","","image-keyboard-response","151","2687909","0.0-151.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","152","2688271","0.0-152.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","153","2688478","0.0-153.0","","","null","","","","","","","","",""
"1217.2999999821186","","image-keyboard-response","154","2689696","0.0-154.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","155","2690062","0.0-155.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","156","2690270","0.0-156.0","","","null","","","","","","","","",""
"1891.5999999940395","","image-keyboard-response","157","2692162","0.0-157.0","","img/set1/S3.jpg","83","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","158","2692523","0.0-158.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","159","2692732","0.0-159.0","","","null","","","","","","","","",""
"523.8000000119209","","image-keyboard-response","160","2693256","0.0-160.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","161","2693610","0.0-161.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","162","2693818","0.0-162.0","","","null","","","","","","","","",""
"null","","image-keyboard-response","163","2696332","0.0-163.0","","img/set1/S3.jpg","null","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","164","2696684","0.0-164.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","165","2696885","0.0-165.0","","","null","","","","","","","","",""
"570.3000000119209","","image-keyboard-response","166","2697456","0.0-166.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","167","2697819","0.0-167.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","168","2698026","0.0-168.0","","","null","","","","","","","","",""
"751.5999999940395","","image-keyboard-response","169","2698778","0.0-169.0","","img/set1/S3.jpg","68","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","170","2699130","0.0-170.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","171","2699338","0.0-171.0","","","null","","","","","","","","",""
"490","","image-keyboard-response","172","2699829","0.0-172.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","173","2700184","0.0-173.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","174","2700392","0.0-174.0","","","null","","","","","","","","",""
"550.2999999821186","","image-keyboard-response","175","2700943","0.0-175.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","176","2701304","0.0-176.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","177","2701510","0.0-177.0","","","null","","","","","","","","",""
"1385.300000011921","","image-keyboard-response","178","2702896","0.0-178.0","","img/set1/S3.jpg","83","3","structured_load","72","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","false","","",""
"null","","html-keyboard-response","179","2703252","0.0-179.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","180","2703460","0.0-180.0","","","null","","","","","","","","",""
"567.9000000059605","","image-keyboard-response","181","2704029","0.0-181.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","182","2704389","0.0-182.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","183","2704597","0.0-183.0","","","null","","","","","","","","",""
"744.9000000059605","","image-keyboard-response","184","2705343","0.0-184.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","185","2705699","0.0-185.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","186","2705906","0.0-186.0","","","null","","","","","","","","",""
"768.7000000178814","","image-keyboard-response","187","2706676","0.0-187.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_normal,random,structured_incentive","3,4,2,1,2,3","true","","",""
"null","","html-keyboard-response","188","2707042","0.0-188.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","189","2707249","0.0-189.0","","","null","","","","","","","","",""
