"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"null","","html-keyboard-response","72","198824","0.0-72.0","","","null","","","","","","","","","",""
"461.90000000037253","","image-keyboard-response","73","199286","0.0-73.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","74","199638","0.0-74.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","75","199840","0.0-75.0","","","null","","","","","","","","","",""
"469.90000000037253","","image-keyboard-response","76","200311","0.0-76.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","77","200663","0.0-77.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","78","200864","0.0-78.0","","","null","","","","","","","","","",""
"925.5999999996275","","image-keyboard-response","79","201790","0.0-79.0","","img/set1/S4.jpg","72","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","80","202142","0.0-80.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","81","202345","0.0-81.0","","","null","","","","","","","","","",""
"644.2000000011176","","image-keyboard-response","82","202990","0.0-82.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","83","203342","0.0-83.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","84","203545","0.0-84.0","","","null","","","","","","","","","",""
"533","","image-keyboard-response","85","204078","0.0-85.0","","img/set1/S3.jpg","68","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","86","204431","0.0-86.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","87","204632","0.0-87.0","","","null","","","","","","","","","",""
"621.8000000007451","","image-keyboard-response","88","205255","0.0-88.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","89","205606","0.0-89.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","90","205808","0.0-90.0","","","null","","","","","","","","","",""
"550.2000000011176","","image-keyboard-response","91","206359","0.0-91.0","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","92","206711","0.0-92.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","93","206912","0.0-93.0","","","null","","","","","","","","","",""
"1333.5999999996275","","image-keyboard-response","94","208246","0.0-94.0","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","95","208598","0.0-95.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","96","208800","0.0-96.0","","","null","","","","","","","","","",""
"606.3000000007451","","image-keyboard-response","97","209407","0.0-97.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","98","209759","0.0-98.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","99","209961","0.0-99.0","","","null","","","","","","","","","",""
"844.8000000007451","","image-keyboard-response","100","210806","0.0-100.0","","img/set1/S3.jpg","83","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","101","211158","0.0-101.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","102","211360","0.0-102.0","","","null","","","","","","","","","",""
"1358","","image-keyboard-response","103","212719","0.0-103.0","","img/set1/S4.jpg","72","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","104","213071","0.0-104.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","105","213272","0.0-105.0","","","null","","","","","","","","","",""
"502","","image-keyboard-response","106","213775","0.0-106.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","107","214126","0.0-107.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","108","214327","0.0-108.0","","","null","","","","","","","","","",""
"1390.5","","image-keyboard-response","109","215719","0.0-109.0","","img/set1/S3.jpg","74","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","110","216070","0.0-110.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","111","216271","0.0-111.0","","","null","","","","","","","","","",""
"542.7000000011176","","image-keyboard-response","112","216815","0.0-112.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","113","217167","0.0-113.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","114","217368","0.0-114.0","","","null","","","","","","","","","",""
"965.3000000007451","","image-keyboard-response","115","218335","0.0-115.0","","img/set1/S3.jpg","83","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","116","218687","0.0-116.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","117","218889","0.0-117.0","","","null","","","","","","","","","",""
"540.9000000003725","","image-keyboard-response","118","219430","0.0-118.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","119","219782","0.0-119.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","120","219983","0.0-120.0","","","null","","","","","","","","","",""
"542.0999999996275","","image-keyboard-response","121","220526","0.0-121.0","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","122","220879","0.0-122.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","123","221080","0.0-123.0","","","null","","","","","","","","","",""
"773.4000000003725","","image-keyboard-response","124","221854","0.0-124.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","125","222206","0.0-125.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","126","222407","0.0-126.0","","","null","","","","","","","","","",""
"766.7000000011176","","image-keyboard-response","127","223174","0.0-127.0","","img/set1/S4.jpg","72","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","128","223536","0.0-128.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","129","223737","0.0-129.0","","","null","","","","","","","","","",""
"780.1999999992549","","image-keyboard-response","130","224518","0.0-130.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","131","224870","0.0-131.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","132","225071","0.0-132.0","","","null","","","","","","","","","",""
"567.3000000007451","","image-keyboard-response","133","225639","0.0-133.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","134","225991","0.0-134.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","135","226191","0.0-135.0","","","null","","","","","","","","","",""
"550.2999999988824","","image-keyboard-response","136","226743","0.0-136.0","","img/set1/S3.jpg","74","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","137","227095","0.0-137.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","138","227295","0.0-138.0","","","null","","","","","","","","","",""
"894.0999999996275","","image-keyboard-response","139","228190","0.0-139.0","","img/set1/S4.jpg","72","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","140","228542","0.0-140.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","141","228744","0.0-141.0","","","null","","","","","","","","","",""
"637.8000000007451","","image-keyboard-response","142","229383","0.0-142.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","143","229734","0.0-143.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","144","229935","0.0-144.0","","","null","","","","","","","","","",""
"1086.300000000745","","image-keyboard-response","145","231022","0.0-145.0","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","146","231375","0.0-146.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","147","231576","0.0-147.0","","","null","","","","","","","","","",""
"645.6000000014901","","image-keyboard-response","148","232223","0.0-148.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","149","232575","0.0-149.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","150","232776","0.0-150.0","","","null","","","","","","","","","",""
"757.5999999996275","","image-keyboard-response","151","233534","0.0-151.0","","img/set1/S3.jpg","83","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","152","233886","0.0-152.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","153","234088","0.0-153.0","","","null","","","","","","","","","",""
"1261.9000000003725","","image-keyboard-response","154","235350","0.0-154.0","","img/set1/S4.jpg","83","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","155","235703","0.0-155.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","156","235904","0.0-156.0","","","null","","","","","","","","","",""
"525.5999999996275","","image-keyboard-response","157","236430","0.0-157.0","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","158","236781","0.0-158.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","159","236983","0.0-159.0","","","null","","","","","","","","","",""
"599.0999999996275","","image-keyboard-response","160","237583","0.0-160.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","161","237935","0.0-161.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","162","238136","0.0-162.0","","","null","","","","","","","","","",""
"517.5","","image-keyboard-response","163","238655","0.0-163.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","164","239007","0.0-164.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","165","239208","0.0-165.0","","","null","","","","","","","","","",""
"1053.7000000011176","","image-keyboard-response","166","240262","0.0-166.0","","img/set1/S4.jpg","72","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","167","240614","0.0-167.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","168","240815","0.0-168.0","","","null","","","","","","","","","",""
"621.9000000003725","","image-keyboard-response","169","241438","0.0-169.0","","img/set1/S1.jpg","68","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","false","","",""
"null","","html-keyboard-response","170","241790","0.0-170.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","171","241992","0.0-171.0","","","null","","","","","","","","","",""
"668.8000000007451","","image-keyboard-response","172","242662","0.0-172.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","173","243013","0.0-173.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","174","243215","0.0-174.0","","","null","","","","","","","","","",""
"933.8000000007451","","image-keyboard-response","175","244150","0.0-175.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","176","244502","0.0-176.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","177","244703","0.0-177.0","","","null","","","","","","","","","",""
"685.7000000011176","","image-keyboard-response","178","245390","0.0-178.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","179","245742","0.0-179.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","180","245943","0.0-180.0","","","null","","","","","","","","","",""
"621.8000000007451","","image-keyboard-response","181","246566","0.0-181.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","182","246918","0.0-182.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","183","247119","0.0-183.0","","","null","","","","","","","","","",""
"1174","","image-keyboard-response","184","248294","0.0-184.0","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","2,3,2,1,3,4","2,3,4,1","true","","",""
"null","","html-keyboard-response","185","248646","0.0-185.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
