"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"926871.600000143","consent.html","external-html","0","926958","0.0-0.0","3PMBY0YE28PD4D04ARGVD4S3414C9X","A3K9GTQBOI7O5A","3RKHNXPHGWIRLJ219DNI80W3E6SKUF","","","","","","","","","","","","",""
"170184.60000014305","","instructions","1","1097145","0.0-1.0","3PMBY0YE28PD4D04ARGVD4S3414C9X","A3K9GTQBOI7O5A","3RKHNXPHGWIRLJ219DNI80W3E6SKUF","[{""page_index"":0,""viewing_time"":37062.200000047684},{""page_index"":1,""viewing_time"":70100},{""page_index"":2,""viewing_time"":5391.400000095367},{""page_index"":3,""viewing_time"":37994.89999985695},{""page_index"":4,""viewing_time"":4996.5},{""page_index"":5,""viewing_time"":8126.300000190735},{""page_index"":6,""viewing_time"":6510.899999856949}]","","","","","","","","","","","",""
"16184.200000047684","","instructions","2","1113331","0.0-2.0","3PMBY0YE28PD4D04ARGVD4S3414C9X","A3K9GTQBOI7O5A","3RKHNXPHGWIRLJ219DNI80W3E6SKUF","[{""page_index"":0,""viewing_time"":16183.799999952316}]","","","","","","","","","","","",""
"3886.899999856949","","instructions","3","1117219","0.0-3.0","3PMBY0YE28PD4D04ARGVD4S3414C9X","A3K9GTQBOI7O5A","3RKHNXPHGWIRLJ219DNI80W3E6SKUF","[{""page_index"":0,""viewing_time"":3886.199999809265}]","","","","","","","","","","","",""
"null","","image-keyboard-response","4","1119726","0.0-4.0","3PMBY0YE28PD4D04ARGVD4S3414C9X","A3K9GTQBOI7O5A","3RKHNXPHGWIRLJ219DNI80W3E6SKUF","","img/set1/S1.jpg","null","1","random","83","random,structured_load,structured_incentive,structured_normal","","4,2,3,1","false","","",""
"null","","html-keyboard-response","5","1120081","0.0-5.0","3PMBY0YE28PD4D04ARGVD4S3414C9X","A3K9GTQBOI7O5A","3RKHNXPHGWIRLJ219DNI80W3E6SKUF","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","1120296","0.0-6.0","3PMBY0YE28PD4D04ARGVD4S3414C9X","A3K9GTQBOI7O5A","3RKHNXPHGWIRLJ219DNI80W3E6SKUF","","","null","","","","","","","","","",""
"171.29999995231628","","image-keyboard-response","7","1120469","0.0-7.0","3PMBY0YE28PD4D04ARGVD4S3414C9X","A3K9GTQBOI7O5A","3RKHNXPHGWIRLJ219DNI80W3E6SKUF","","img/set1/S3.jpg","74","3","random","72","random,structured_load,structured_incentive,structured_normal","","4,2,3,1","false","","",""
"null","","html-keyboard-response","8","1120826","0.0-8.0","3PMBY0YE28PD4D04ARGVD4S3414C9X","A3K9GTQBOI7O5A","3RKHNXPHGWIRLJ219DNI80W3E6SKUF","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","1121043","0.0-9.0","3PMBY0YE28PD4D04ARGVD4S3414C9X","A3K9GTQBOI7O5A","3RKHNXPHGWIRLJ219DNI80W3E6SKUF","","","null","","","","","","","","","",""
