"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"1447.5999999940395","","image-keyboard-response","52","9128138","0.0-52.0","","img/set1/S2.jpg","83","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","53","9128500","0.0-53.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","54","9128704","0.0-54.0","","","null","","","","","","","","","",""
"1905","","image-keyboard-response","55","9130611","0.0-55.0","","img/set1/S2.jpg","83","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","56","9130967","0.0-56.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","57","9131169","0.0-57.0","","","null","","","","","","","","","",""
"769.5","","image-keyboard-response","58","9131940","0.0-58.0","","img/set1/S2.jpg","83","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","59","9132299","0.0-59.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","60","9132505","0.0-60.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","61","9135007","0.0-61.0","","img/set1/S2.jpg","null","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","62","9135371","0.0-62.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","63","9135576","0.0-63.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","64","9138084","0.0-64.0","","img/set1/S4.jpg","null","4","random","74","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","65","9138436","0.0-65.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","66","9138652","0.0-66.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","67","9141162","0.0-67.0","","img/set1/S4.jpg","null","4","random","74","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","68","9141524","0.0-68.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","69","9141729","0.0-69.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","70","9144244","0.0-70.0","","img/set1/S2.jpg","null","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","71","9144608","0.0-71.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","72","9144814","0.0-72.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","73","9147325","0.0-73.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","74","9147688","0.0-74.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","75","9147890","0.0-75.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","76","9150393","0.0-76.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","77","9150750","0.0-77.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","78","9150955","0.0-78.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","79","9153463","0.0-79.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","80","9153828","0.0-80.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","81","9154031","0.0-81.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","82","9156546","0.0-82.0","","img/set1/S2.jpg","null","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","83","9156911","0.0-83.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","84","9157113","0.0-84.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","85","9159621","0.0-85.0","","img/set1/S2.jpg","null","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","86","9159983","0.0-86.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","87","9160187","0.0-87.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","88","9162694","0.0-88.0","","img/set1/S1.jpg","null","1","random","83","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","89","9163045","0.0-89.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","90","9163247","0.0-90.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","91","9165758","0.0-91.0","","img/set1/S2.jpg","null","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","92","9166119","0.0-92.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","93","9166323","0.0-93.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","94","9168839","0.0-94.0","","img/set1/S4.jpg","null","4","random","74","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","95","9169201","0.0-95.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","96","9169405","0.0-96.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","97","9171911","0.0-97.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","98","9172272","0.0-98.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","99","9172476","0.0-99.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","100","9174989","0.0-100.0","","img/set1/S4.jpg","null","4","random","74","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","101","9175356","0.0-101.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","102","9175558","0.0-102.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","103","9178063","0.0-103.0","","img/set1/S1.jpg","null","1","random","83","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","104","9178414","0.0-104.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","105","9178625","0.0-105.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","106","9181134","0.0-106.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","107","9181490","0.0-107.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","108","9181691","0.0-108.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","109","9184196","0.0-109.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","110","9184548","0.0-110.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","111","9184759","0.0-111.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","112","9187271","0.0-112.0","","img/set1/S1.jpg","null","1","random","83","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","113","9187622","0.0-113.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","114","9187835","0.0-114.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","115","9190340","0.0-115.0","","img/set1/S4.jpg","null","4","random","74","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","116","9190692","0.0-116.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","117","9190907","0.0-117.0","","","null","","","","","","","","","",""
"965.8000000119209","","image-keyboard-response","118","9191874","0.0-118.0","","img/set1/S2.jpg","83","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","119","9192236","0.0-119.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","120","9192441","0.0-120.0","","","null","","","","","","","","","",""
"759.1000000238419","","image-keyboard-response","121","9193201","0.0-121.0","","img/set1/S3.jpg","68","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","122","9193566","0.0-122.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","123","9193774","0.0-123.0","","","null","","","","","","","","","",""
"570.9000000059605","","image-keyboard-response","124","9194346","0.0-124.0","","img/set1/S3.jpg","74","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","125","9194700","0.0-125.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","126","9194903","0.0-126.0","","","null","","","","","","","","","",""
"793.5","","image-keyboard-response","127","9195698","0.0-127.0","","img/set1/S2.jpg","72","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","128","9196055","0.0-128.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","129","9196257","0.0-129.0","","","null","","","","","","","","","",""
"777.0999999940395","","image-keyboard-response","130","9197035","0.0-130.0","","img/set1/S1.jpg","74","1","random","83","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","131","9197399","0.0-131.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","132","9197604","0.0-132.0","","","null","","","","","","","","","",""
"606.5","","image-keyboard-response","133","9198212","0.0-133.0","","img/set1/S1.jpg","74","1","random","83","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","134","9198569","0.0-134.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","135","9198774","0.0-135.0","","","null","","","","","","","","","",""
"637","","image-keyboard-response","136","9199412","0.0-136.0","","img/set1/S1.jpg","74","1","random","83","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","137","9199778","0.0-137.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","138","9199987","0.0-138.0","","","null","","","","","","","","","",""
"385","","image-keyboard-response","139","9200373","0.0-139.0","","img/set1/S2.jpg","74","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","140","9200729","0.0-140.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","141","9200933","0.0-141.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","142","9203435","0.0-142.0","","img/set1/S4.jpg","null","4","random","74","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","143","9203798","0.0-143.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","144","9204003","0.0-144.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","145","9206508","0.0-145.0","","img/set1/S4.jpg","null","4","random","74","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","146","9206860","0.0-146.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","147","9207077","0.0-147.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","148","9209582","0.0-148.0","","img/set1/S2.jpg","null","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","149","9209934","0.0-149.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","150","9210136","0.0-150.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","151","9212646","0.0-151.0","","img/set1/S2.jpg","null","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","152","9212998","0.0-152.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","153","9213199","0.0-153.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","154","9215712","0.0-154.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","155","9216071","0.0-155.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","156","9216277","0.0-156.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","157","9218780","0.0-157.0","","img/set1/S2.jpg","null","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","158","9219132","0.0-158.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","159","9219342","0.0-159.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","160","9221856","0.0-160.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","161","9222220","0.0-161.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","162","9222422","0.0-162.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","163","9224933","0.0-163.0","","img/set1/S1.jpg","null","1","random","83","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","164","9225300","0.0-164.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","165","9225507","0.0-165.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","166","9228014","0.0-166.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","167","9228366","0.0-167.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","168","9228579","0.0-168.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","169","9231095","0.0-169.0","","img/set1/S1.jpg","null","1","random","83","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","170","9231448","0.0-170.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","171","9231655","0.0-171.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","172","9234156","0.0-172.0","","img/set1/S2.jpg","null","2","random","68","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","173","9234509","0.0-173.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","174","9234713","0.0-174.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","175","9237220","0.0-175.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","176","9237582","0.0-176.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","177","9237786","0.0-177.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","178","9240302","0.0-178.0","","img/set1/S1.jpg","null","1","random","83","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","179","9240665","0.0-179.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","180","9240874","0.0-180.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","181","9243376","0.0-181.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","182","9243730","0.0-182.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","183","9243937","0.0-183.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","184","9246439","0.0-184.0","","img/set1/S4.jpg","null","4","random","74","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","185","9246791","0.0-185.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","186","9246993","0.0-186.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","187","9249502","0.0-187.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","188","9249855","0.0-188.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","189","9250056","0.0-189.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","190","9252559","0.0-190.0","","img/set1/S3.jpg","null","3","random","72","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","191","9252925","0.0-191.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","192","9253130","0.0-192.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","193","9255639","0.0-193.0","","img/set1/S4.jpg","null","4","random","74","random,structured_incentive,structured_normal,structured_load","3,4,2,1,2,3","3,1,2,4","false","","",""
"null","","html-keyboard-response","194","9256005","0.0-194.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","195","9256209","0.0-195.0","","","null","","","","","","","","","",""
