"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"2945","consent.html","external-html","0","3005","0.0-0.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","","","","","","","","","","","",""
"42027.40000000037","","instructions","1","45034","0.0-1.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","[{""page_index"":0,""viewing_time"":1574.199999999255},{""page_index"":1,""viewing_time"":3160.10000000149},{""page_index"":2,""viewing_time"":7665.0999999996275},{""page_index"":3,""viewing_time"":10097.099999999627},{""page_index"":4,""viewing_time"":2720.5},{""page_index"":5,""viewing_time"":12129.400000000373},{""page_index"":6,""viewing_time"":4680.5}]","","","","","","","","","","","",""
"5991.10000000149","","instructions","2","51027","0.0-2.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","[{""page_index"":0,""viewing_time"":5991}]","","","","","","","","","","","",""
"1919.2999999988824","","instructions","3","52947","0.0-3.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","[{""page_index"":0,""viewing_time"":1919.199999999255}]","","","","","","","","","","","",""
"823","","image-keyboard-response","4","53771","0.0-4.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_incentive,structured_normal","2,3,4,2,1,2","1,2,3,4","true","","",""
"null","","html-keyboard-response","5","54123","0.0-5.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","54325","0.0-6.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","","null","","","","","","","","","",""
"1165.199999999255","","image-keyboard-response","7","55492","0.0-7.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","img/set1/S2.jpg","83","2","random","68","random,structured_load,structured_incentive,structured_normal","2,3,4,2,1,2","1,2,3,4","false","","",""
"null","","html-keyboard-response","8","55843","0.0-8.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","56044","0.0-9.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","","null","","","","","","","","","",""
"670","","image-keyboard-response","10","56715","0.0-10.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_incentive,structured_normal","2,3,4,2,1,2","1,2,3,4","false","","",""
"null","","html-keyboard-response","11","57067","0.0-11.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","57270","0.0-12.0","38SKSKU7R2JZIINDRYF7TGHTH68ILH","APGX2WZ59OWDN","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","","null","","","","","","","","","",""
