"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"11020.699999988079","consent.html","external-html","0","11130","0.0-0.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","","","","","","","","","","","",""
"61351.19999998808","","instructions","1","72482","0.0-1.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","[{""page_index"":0,""viewing_time"":2816.300000011921},{""page_index"":1,""viewing_time"":7781.799999952316},{""page_index"":2,""viewing_time"":10470.800000011921},{""page_index"":3,""viewing_time"":9122.300000011921},{""page_index"":4,""viewing_time"":11609.600000023842},{""page_index"":5,""viewing_time"":13658.799999952316},{""page_index"":6,""viewing_time"":5890.900000035763}]","","","","","","","","","","","",""
"15452.5","","instructions","2","87936","0.0-2.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","[{""page_index"":0,""viewing_time"":15452.400000035763}]","","","","","","","","","","","",""
"14409.599999964237","","instructions","3","102346","0.0-3.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","[{""page_index"":0,""viewing_time"":9360.5},{""page_index"":1,""viewing_time"":5048.899999976158}]","","","","","","","","","","","",""
"null","","image-keyboard-response","4","104851","0.0-4.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","img/set1/S4.jpg","null","4","structured_incentive","74","structured_incentive,structured_normal,structured_load,random","2,3,4,2,1,2","3,2,4,1","false","","",""
"null","","html-keyboard-response","5","105209","0.0-5.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","105428","0.0-6.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","","null","","","","","","","","","",""
"null","","image-keyboard-response","7","107931","0.0-7.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","img/set1/S2.jpg","null","2","structured_incentive","68","structured_incentive,structured_normal,structured_load,random","2,3,4,2,1,2","3,2,4,1","false","","",""
"null","","html-keyboard-response","8","108289","0.0-8.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","108505","0.0-9.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","","null","","","","","","","","","",""
"875.2999999523163","","image-keyboard-response","10","109382","0.0-10.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","img/set1/S3.jpg","72","3","structured_incentive","72","structured_incentive,structured_normal,structured_load,random","2,3,4,2,1,2","3,2,4,1","true","","",""
"null","","html-keyboard-response","11","109742","0.0-11.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","109946","0.0-12.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","","null","","","","","","","","","",""
"639.3999999761581","","image-keyboard-response","13","110586","0.0-13.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","img/set1/S4.jpg","68","4","structured_incentive","74","structured_incentive,structured_normal,structured_load,random","2,3,4,2,1,2","3,2,4,1","false","","",""
"null","","html-keyboard-response","14","110938","0.0-14.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","15","111140","0.0-15.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","","null","","","","","","","","","",""
"750.2999999523163","","image-keyboard-response","16","111891","0.0-16.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","img/set1/S2.jpg","72","2","structured_incentive","68","structured_incentive,structured_normal,structured_load,random","2,3,4,2,1,2","3,2,4,1","false","","",""
"null","","html-keyboard-response","17","112256","0.0-17.0","3S06PH7KSSQ5K03N6AWDI4S2SAS1DK","A3FY6THWKRYN9M","3G9UA71JVVGUCOKNEKUVXTI6SA17JG","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
