"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"1857.4000000953674","consent.html","external-html","0","2103","0.0-0.0","","","","","","","","","","","","","","","",""
"5418.300000190735","","instructions","1","7526","0.0-1.0","","","","[{""page_index"":0,""viewing_time"":785.7000002861023},{""page_index"":1,""viewing_time"":1005.6999998092651},{""page_index"":2,""viewing_time"":566},{""page_index"":3,""viewing_time"":777.5},{""page_index"":4,""viewing_time"":776.5},{""page_index"":5,""viewing_time"":696.3000001907349},{""page_index"":6,""viewing_time"":809.6999998092651}]","","","","","","","","","","","",""
"644.7999997138977","","instructions","2","8173","0.0-2.0","","","","[{""page_index"":0,""viewing_time"":644.5}]","","","","","","","","","","","",""
"1148.0999999046326","","instructions","3","9322","0.0-3.0","","","","[{""page_index"":0,""viewing_time"":556.6999998092651},{""page_index"":1,""viewing_time"":591.2000002861023}]","","","","","","","","","","","",""
"null","","image-keyboard-response","4","9337","0.0-4.0","","","","","img/set1/S3.jpg","null","3","structured_incentive","72","structured_incentive,structured_load,structured_normal,random","2,1,3,4,2,3","1,3,2,4","false","","",""
"null","","html-keyboard-response","5","9689","0.0-5.0","","","","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","9891","0.0-6.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","7","9904","0.0-7.0","","","","","img/set1/S3.jpg","null","3","structured_incentive","72","structured_incentive,structured_load,structured_normal,random","2,1,3,4,2,3","1,3,2,4","false","","",""
"null","","html-keyboard-response","8","10259","0.0-8.0","","","","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","10461","0.0-9.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","10","10474","0.0-10.0","","","","","img/set1/S2.jpg","null","2","structured_incentive","68","structured_incentive,structured_load,structured_normal,random","2,1,3,4,2,3","1,3,2,4","false","","",""
"null","","html-keyboard-response","11","10827","0.0-11.0","","","","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","11028","0.0-12.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","13","11042","0.0-13.0","","","","","img/set1/S1.jpg","null","1","structured_incentive","83","structured_incentive,structured_load,structured_normal,random","2,1,3,4,2,3","1,3,2,4","false","","",""
"null","","html-keyboard-response","14","11394","0.0-14.0","","","","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","15","11595","0.0-15.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","16","11608","0.0-16.0","","","","","img/set1/S2.jpg","null","2","structured_incentive","68","structured_incentive,structured_load,structured_normal,random","2,1,3,4,2,3","1,3,2,4","false","","",""
"null","","html-keyboard-response","17","11959","0.0-17.0","","","","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","18","12161","0.0-18.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","19","12173","0.0-19.0","","","","","img/set1/S1.jpg","null","1","structured_incentive","83","structured_incentive,structured_load,structured_normal,random","2,1,3,4,2,3","1,3,2,4","false","","",""
