"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"2667.4000000953674","consent.html","external-html","0","2759","0.0-0.0","","","","","","","","","","","","","","","",""
"4713.699999809265","","instructions","1","7477","0.0-1.0","","","","[{""page_index"":0,""viewing_time"":909.1999998092651},{""page_index"":1,""viewing_time"":556.8000001907349},{""page_index"":2,""viewing_time"":462.2999997138977},{""page_index"":3,""viewing_time"":930.5999999046326},{""page_index"":4,""viewing_time"":640},{""page_index"":5,""viewing_time"":696},{""page_index"":6,""viewing_time"":518.1000003814697}]","","","","","","","","","","","",""
"637.7999997138977","","instructions","2","8117","0.0-2.0","","","","[{""page_index"":0,""viewing_time"":637.5999999046326}]","","","","","","","","","","","",""
"565","","instructions","3","8683","0.0-3.0","","","","[{""page_index"":0,""viewing_time"":564.8000001907349}]","","","","","","","","","","","",""
"null","","image-keyboard-response","4","8695","0.0-4.0","","","","","img/set1/S3.jpg","null","3","structured_normal","72","structured_normal,random,structured_load,structured_incentive","3,4,2,1,2,3","2,4,3,1","false","","",""
"null","","html-keyboard-response","5","8707","0.0-5.0","","","","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","8909","0.0-6.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","7","8920","0.0-7.0","","","","","img/set1/S4.jpg","null","4","structured_normal","74","structured_normal,random,structured_load,structured_incentive","3,4,2,1,2,3","2,4,3,1","false","","",""
"null","","html-keyboard-response","8","8932","0.0-8.0","","","","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","9133","0.0-9.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","10","9145","0.0-10.0","","","","","img/set1/S2.jpg","null","2","structured_normal","68","structured_normal,random,structured_load,structured_incentive","3,4,2,1,2,3","2,4,3,1","false","","",""
"null","","html-keyboard-response","11","9157","0.0-11.0","","","","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","9360","0.0-12.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","13","9373","0.0-13.0","","","","","img/set1/S2.jpg","null","2","structured_normal","68","structured_normal,random,structured_load,structured_incentive","3,4,2,1,2,3","2,4,3,1","false","","",""
"null","","html-keyboard-response","14","9386","0.0-14.0","","","","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","15","9588","0.0-15.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","16","9599","0.0-16.0","","","","","img/set1/S1.jpg","null","1","structured_normal","83","structured_normal,random,structured_load,structured_incentive","3,4,2,1,2,3","2,4,3,1","false","","",""
"null","","html-keyboard-response","17","9611","0.0-17.0","","","","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","18","9812","0.0-18.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","19","9824","0.0-19.0","","","","","img/set1/S3.jpg","null","3","structured_normal","72","structured_normal,random,structured_load,structured_incentive","3,4,2,1,2,3","2,4,3,1","false","","",""
"null","","html-keyboard-response","20","9835","0.0-20.0","","","","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","21","10038","0.0-21.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","22","10050","0.0-22.0","","","","","img/set1/S4.jpg","null","4","structured_normal","74","structured_normal,random,structured_load,structured_incentive","3,4,2,1,2,3","2,4,3,1","false","","",""
"null","","html-keyboard-response","23","10062","0.0-23.0","","","","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","24","10262","0.0-24.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","25","10274","0.0-25.0","","","","","img/set1/S1.jpg","null","1","structured_normal","83","structured_normal,random,structured_load,structured_incentive","3,4,2,1,2,3","2,4,3,1","false","","",""
"null","","html-keyboard-response","26","10285","0.0-26.0","","","","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","27","10486","0.0-27.0","","","","","","null","","","","","","","","","",""
