"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","bonus"
"8657.599999964237","consent.html","external-html","0","8758","0.0-0.0","","","","","","","","","","",""
"53165.200000047684","","instructions","1","61926","0.0-1.0","[{""page_index"":0,""viewing_time"":2642.600000023842},{""page_index"":1,""viewing_time"":6549.300000011921},{""page_index"":2,""viewing_time"":7232.800000011921},{""page_index"":3,""viewing_time"":11828.099999964237},{""page_index"":4,""viewing_time"":4967.199999988079},{""page_index"":5,""viewing_time"":13280.700000047684},{""page_index"":6,""viewing_time"":6664.099999964237}]","","","","","","","","","",""
"10417.199999988079","","instructions","2","72344","0.0-2.0","[{""page_index"":0,""viewing_time"":10417}]","","","","","","","","","",""
"3238.5","","instructions","3","75583","0.0-3.0","[{""page_index"":0,""viewing_time"":3238.2999999523163}]","","","","","","","","","",""
"965.9000000357628","","image-keyboard-response","4","76550","0.0-4.0","","img/set1/S1.jpg","83","1","random","83","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","5","76902","0.0-5.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","6","77103","0.0-6.0","","","null","","","","","","","",""
"1187.300000011921","","image-keyboard-response","7","78290","0.0-7.0","","img/set1/S4.jpg","68","4","random","74","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","8","78643","0.0-8.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","9","78844","0.0-9.0","","","null","","","","","","","",""
"603.8000000119209","","image-keyboard-response","10","79449","0.0-10.0","","img/set1/S2.jpg","83","2","random","68","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","11","79800","0.0-11.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","12","80001","0.0-12.0","","","null","","","","","","","",""
"848.8000000119209","","image-keyboard-response","13","80850","0.0-13.0","","img/set1/S1.jpg","74","1","random","83","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","14","81202","0.0-14.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","15","81403","0.0-15.0","","","null","","","","","","","",""
"2392.699999988079","","image-keyboard-response","16","83796","0.0-16.0","","img/set1/S1.jpg","72","1","random","83","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","17","84148","0.0-17.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","18","84349","0.0-18.0","","","null","","","","","","","",""
"543.5999999642372","","image-keyboard-response","19","84893","0.0-19.0","","img/set1/S1.jpg","68","1","random","83","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","20","85245","0.0-20.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","21","85445","0.0-21.0","","","null","","","","","","","",""
"504.0999999642372","","image-keyboard-response","22","85950","0.0-22.0","","img/set1/S2.jpg","83","2","random","68","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","23","86302","0.0-23.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","24","86503","0.0-24.0","","","null","","","","","","","",""
"5.5","","image-keyboard-response","25","86509","0.0-25.0","","img/set1/S2.jpg","68","2","random","68","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","26","86861","0.0-26.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","27","87063","0.0-27.0","","","null","","","","","","","",""
"843.0999999642372","","image-keyboard-response","28","87907","0.0-28.0","","img/set1/S3.jpg","83","3","random","72","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","29","88258","0.0-29.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","30","88460","0.0-30.0","","","null","","","","","","","",""
"667.1999999880791","","image-keyboard-response","31","89128","0.0-31.0","","img/set1/S1.jpg","68","1","random","83","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","32","89479","0.0-32.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","33","89681","0.0-33.0","","","null","","","","","","","",""
"433.80000001192093","","image-keyboard-response","34","90116","0.0-34.0","","img/set1/S1.jpg","74","1","random","83","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","35","90469","0.0-35.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","36","90671","0.0-36.0","","","null","","","","","","","",""
"629.5","","image-keyboard-response","37","91302","0.0-37.0","","img/set1/S4.jpg","83","4","random","74","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","38","91655","0.0-38.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","39","91857","0.0-39.0","","","null","","","","","","","",""
"452.10000002384186","","image-keyboard-response","40","92310","0.0-40.0","","img/set1/S4.jpg","68","4","random","74","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","41","92661","0.0-41.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","42","92862","0.0-42.0","","","null","","","","","","","",""
"394.4000000357628","","image-keyboard-response","43","93257","0.0-43.0","","img/set1/S2.jpg","72","2","random","68","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","44","93609","0.0-44.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","45","93810","0.0-45.0","","","null","","","","","","","",""
"398","","image-keyboard-response","46","94208","0.0-46.0","","img/set1/S3.jpg","74","3","random","72","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","47","94560","0.0-47.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","48","94761","0.0-48.0","","","null","","","","","","","",""
"631.6000000238419","","image-keyboard-response","49","95394","0.0-49.0","","img/set1/S2.jpg","83","2","random","68","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","50","95745","0.0-50.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","51","95946","0.0-51.0","","","null","","","","","","","",""
"408","","image-keyboard-response","52","96355","0.0-52.0","","img/set1/S2.jpg","83","2","random","68","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","53","96707","0.0-53.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","54","96908","0.0-54.0","","","null","","","","","","","",""
"829.6999999880791","","image-keyboard-response","55","97739","0.0-55.0","","img/set1/S3.jpg","83","3","random","72","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","56","98090","0.0-56.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","57","98291","0.0-57.0","","","null","","","","","","","",""
"428.30000001192093","","image-keyboard-response","58","98720","0.0-58.0","","img/set1/S2.jpg","83","2","random","68","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","59","99072","0.0-59.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","60","99274","0.0-60.0","","","null","","","","","","","",""
"1036.1000000238419","","image-keyboard-response","61","100310","0.0-61.0","","img/set1/S2.jpg","68","2","random","68","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","62","100661","0.0-62.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","63","100862","0.0-63.0","","","null","","","","","","","",""
"1015","","image-keyboard-response","64","101877","0.0-64.0","","img/set1/S4.jpg","68","4","random","74","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","65","102229","0.0-65.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","66","102431","0.0-66.0","","","null","","","","","","","",""
"460.30000001192093","","image-keyboard-response","67","102892","0.0-67.0","","img/set1/S4.jpg","74","4","random","74","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","68","103243","0.0-68.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","69","103444","0.0-69.0","","","null","","","","","","","",""
"913.6000000238419","","image-keyboard-response","70","104359","0.0-70.0","","img/set1/S1.jpg","74","1","random","83","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","71","104711","0.0-71.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","72","104912","0.0-72.0","","","null","","","","","","","",""
"554.6999999880791","","image-keyboard-response","73","105468","0.0-73.0","","img/set1/S4.jpg","74","4","random","74","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","74","105819","0.0-74.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","75","106020","0.0-75.0","","","null","","","","","","","",""
"602.1999999880791","","image-keyboard-response","76","106623","0.0-76.0","","img/set1/S2.jpg","74","2","random","68","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","77","106975","0.0-77.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","78","107176","0.0-78.0","","","null","","","","","","","",""
"661.1999999880791","","image-keyboard-response","79","107838","0.0-79.0","","img/set1/S3.jpg","72","3","random","72","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","80","108189","0.0-80.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","81","108391","0.0-81.0","","","null","","","","","","","",""
"715","","image-keyboard-response","82","109106","0.0-82.0","","img/set1/S4.jpg","74","4","random","74","random,structured_normal,structured_load,structured_incentive","3,4,2,1,2,3","true","",""
"null","","html-keyboard-response","83","109457","0.0-83.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","84","109658","0.0-84.0","","","null","","","","","","","",""
