"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"4054.9000000953674","consent.html","external-html","0","4089","0.0-0.0","","","","","","","","","","","","","","","",""
"4955.699999809265","","instructions","1","9049","0.0-1.0","","","","[{""page_index"":0,""viewing_time"":997.9000000953674},{""page_index"":1,""viewing_time"":412.3999996185303},{""page_index"":2,""viewing_time"":405.90000009536743},{""page_index"":3,""viewing_time"":898},{""page_index"":4,""viewing_time"":832.9000000953674},{""page_index"":5,""viewing_time"":727.9000000953674},{""page_index"":6,""viewing_time"":679.9000000953674}]","","","","","","","","","","","",""
"920.5999999046326","","instructions","2","9970","0.0-2.0","","","","[{""page_index"":0,""viewing_time"":920.3000001907349}]","","","","","","","","","","","",""
"1665.6999998092651","","instructions","3","11637","0.0-3.0","","","","[{""page_index"":0,""viewing_time"":984.8000001907349},{""page_index"":1,""viewing_time"":680.5999999046326}]","","","","","","","","","","","",""
"null","","image-keyboard-response","4","14142","0.0-4.0","","","","","img/set1/S3.jpg","null","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","3,4,2,3,2,1","2,1,4,3","false","","",""
"null","","html-keyboard-response","5","14494","0.0-5.0","","","","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","14695","0.0-6.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","7","18518","0.0-7.0","","","","","img/set1/S4.jpg","null","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","3,4,2,3,2,1","2,1,4,3","false","","",""
"null","","html-keyboard-response","8","19283","0.0-8.0","","","","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","20195","0.0-9.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","10","23163","0.0-10.0","","","","","img/set1/S3.jpg","null","3","structured_load","72","structured_load,random,structured_normal,structured_incentive","3,4,2,3,2,1","2,1,4,3","false","","",""
"null","","html-keyboard-response","11","24441","0.0-11.0","","","","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","25214","0.0-12.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","13","28451","0.0-13.0","","","","","img/set1/S4.jpg","null","4","structured_load","74","structured_load,random,structured_normal,structured_incentive","3,4,2,3,2,1","2,1,4,3","false","","",""
"null","","html-keyboard-response","14","29246","0.0-14.0","","","","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","15","30092","0.0-15.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","16","33092","0.0-16.0","","","","","img/set1/S1.jpg","null","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","3,4,2,3,2,1","2,1,4,3","false","","",""
"null","","html-keyboard-response","17","34093","0.0-17.0","","","","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","18","35093","0.0-18.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","19","38093","0.0-19.0","","","","","img/set1/S1.jpg","null","1","structured_load","83","structured_load,random,structured_normal,structured_incentive","3,4,2,3,2,1","2,1,4,3","false","","",""
"null","","html-keyboard-response","20","39588","0.0-20.0","","","","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","21","40092","0.0-21.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","22","43559","0.0-22.0","","","","","img/set1/S2.jpg","null","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","3,4,2,3,2,1","2,1,4,3","false","","",""
"null","","html-keyboard-response","23","44357","0.0-23.0","","","","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","24","45300","0.0-24.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","25","48588","0.0-25.0","","","","","img/set1/S2.jpg","null","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","3,4,2,3,2,1","2,1,4,3","false","","",""
"null","","html-keyboard-response","26","49342","0.0-26.0","","","","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","27","50277","0.0-27.0","","","","","","null","","","","","","","","","",""
"null","","image-keyboard-response","28","53442","0.0-28.0","","","","","img/set1/S2.jpg","null","2","structured_load","68","structured_load,random,structured_normal,structured_incentive","3,4,2,3,2,1","2,1,4,3","false","","",""
"null","","html-keyboard-response","29","54416","0.0-29.0","","","","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","30","55411","0.0-30.0","","","","","","null","","","","","","","","","",""
