"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"9559.200000047684","consent.html","external-html","0","9973","0.0-0.0","","","","","","","","","","","","",""
"6271328.700000048","","instructions","1","6281305","0.0-1.0","[{""page_index"":0,""viewing_time"":14128.900000095367},{""page_index"":1,""viewing_time"":18015.799999952316},{""page_index"":2,""viewing_time"":35007.799999952316},{""page_index"":3,""viewing_time"":30815.700000047684},{""page_index"":4,""viewing_time"":17527.900000095367},{""page_index"":3,""viewing_time"":6058056.5},{""page_index"":4,""viewing_time"":16391.700000047684},{""page_index"":5,""viewing_time"":23127.89999985695},{""page_index"":6,""viewing_time"":23112},{""page_index"":5,""viewing_time"":952},{""page_index"":4,""viewing_time"":1303.9000000953674},{""page_index"":3,""viewing_time"":855.8999998569489},{""page_index"":2,""viewing_time"":3512.100000143051},{""page_index"":3,""viewing_time"":3231.899999856949},{""page_index"":2,""viewing_time"":981},{""page_index"":1,""viewing_time"":3058.9000000953674},{""page_index"":0,""viewing_time"":720.0999999046326},{""page_index"":1,""viewing_time"":832.3000001907349},{""page_index"":0,""viewing_time"":919.5999999046326},{""page_index"":1,""viewing_time"":3776.2999999523163},{""page_index"":2,""viewing_time"":9047.700000047684},{""page_index"":3,""viewing_time"":1055.9000000953674},{""page_index"":4,""viewing_time"":1343.8999998569489},{""page_index"":5,""viewing_time"":752.7000000476837},{""page_index"":6,""viewing_time"":2799.2999999523163}]","","","","","","","","","","","",""
"25589.10000014305","","instructions","2","6306897","0.0-2.0","[{""page_index"":0,""viewing_time"":25588.800000190735}]","","","","","","","","","","","",""
"14718.200000047684","","instructions","3","6321616","0.0-3.0","[{""page_index"":0,""viewing_time"":14718}]","","","","","","","","","","","",""
"934.7000000476837","","image-keyboard-response","4","6322553","0.0-4.0","","img/set1/S4.jpg","68","4","structured_normal","74","structured_normal,structured_incentive,random,structured_load","2,3,2,1,3,4","4,3,1,2","false","","",""
"null","","html-keyboard-response","5","6322909","0.0-5.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","6323114","0.0-6.0","","","null","","","","","","","","","",""
"614","","image-keyboard-response","7","6323729","0.0-7.0","","img/set1/S4.jpg","74","4","structured_normal","74","structured_normal,structured_incentive,random,structured_load","2,3,2,1,3,4","4,3,1,2","true","","",""
"null","","html-keyboard-response","8","6324084","0.0-8.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","6324289","0.0-9.0","","","null","","","","","","","","","",""
"646.7999999523163","","image-keyboard-response","10","6324937","0.0-10.0","","img/set1/S2.jpg","74","2","structured_normal","68","structured_normal,structured_incentive,random,structured_load","2,3,2,1,3,4","4,3,1,2","false","","",""
"null","","html-keyboard-response","11","6325290","0.0-11.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","6325493","0.0-12.0","","","null","","","","","","","","","",""
"2164.2000000476837","","image-keyboard-response","13","6327659","0.0-13.0","","img/set1/S3.jpg","74","3","structured_normal","72","structured_normal,structured_incentive,random,structured_load","2,3,2,1,3,4","4,3,1,2","false","","",""
"null","","html-keyboard-response","14","6328011","0.0-14.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","15","6328213","0.0-15.0","","","null","","","","","","","","","",""
"700.8000001907349","","image-keyboard-response","16","6328915","0.0-16.0","","img/set1/S2.jpg","72","2","structured_normal","68","structured_normal,structured_incentive,random,structured_load","2,3,2,1,3,4","4,3,1,2","false","","",""
"null","","html-keyboard-response","17","6329268","0.0-17.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","18","6329470","0.0-18.0","","","null","","","","","","","","","",""
