"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","bonus"
"186487.19999998808","consent.html","external-html","0","186659","0.0-0.0","","","","","","","","","","",""
"1527948.5","","instructions","1","1714610","0.0-1.0","[{""page_index"":0,""viewing_time"":4820.199999988079},{""page_index"":1,""viewing_time"":28304},{""page_index"":2,""viewing_time"":1408887.199999988},{""page_index"":3,""viewing_time"":14848.100000023842},{""page_index"":4,""viewing_time"":47991.89999997616},{""page_index"":5,""viewing_time"":13112.399999976158},{""page_index"":6,""viewing_time"":9983.700000047684}]","","","","","","","","","",""
"14493.900000035763","","instructions","2","1729105","0.0-2.0","[{""page_index"":0,""viewing_time"":14493.699999988079}]","","","","","","","","","",""
"6414.800000011921","","instructions","3","1735521","0.0-3.0","[{""page_index"":0,""viewing_time"":6414.600000023842}]","","","","","","","","","",""
"581.5","","image-keyboard-response","4","1736105","0.0-4.0","","img/set1/S3.jpg","68","3","random","72","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","5","1736479","0.0-5.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","6","1736697","0.0-6.0","","","null","","","","","","","",""
"1451.699999988079","","image-keyboard-response","7","1738152","0.0-7.0","","img/set1/S1.jpg","72","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","8","1738505","0.0-8.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","9","1738724","0.0-9.0","","","null","","","","","","","",""
"225.0999999642372","","image-keyboard-response","10","1738951","0.0-10.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","11","1739304","0.0-11.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","12","1739514","0.0-12.0","","","null","","","","","","","",""
"556","","image-keyboard-response","13","1740072","0.0-13.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","14","1740437","0.0-14.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","15","1740648","0.0-15.0","","","null","","","","","","","",""
"734.6000000238419","","image-keyboard-response","16","1741384","0.0-16.0","","img/set1/S4.jpg","68","4","random","74","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","17","1741738","0.0-17.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","18","1741953","0.0-18.0","","","null","","","","","","","",""
"405.4000000357628","","image-keyboard-response","19","1742360","0.0-19.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","20","1742723","0.0-20.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","21","1742937","0.0-21.0","","","null","","","","","","","",""
"590.3000000119209","","image-keyboard-response","22","1743529","0.0-22.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","23","1743891","0.0-23.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","24","1744098","0.0-24.0","","","null","","","","","","","",""
"516.6999999880791","","image-keyboard-response","25","1744616","0.0-25.0","","img/set1/S4.jpg","74","4","random","74","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","26","1744985","0.0-26.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","27","1745198","0.0-27.0","","","null","","","","","","","",""
"615.8999999761581","","image-keyboard-response","28","1745816","0.0-28.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","29","1746172","0.0-29.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","30","1746383","0.0-30.0","","","null","","","","","","","",""
"519.5","","image-keyboard-response","31","1746904","0.0-31.0","","img/set1/S1.jpg","74","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","false","",""
