"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","bonus"
"4273.5","consent.html","external-html","0","4475","0.0-0.0","","","","","","","","","","",""
"18868.699999809265","","instructions","1","23346","0.0-1.0","[{""page_index"":0,""viewing_time"":1883.4000000953674},{""page_index"":1,""viewing_time"":3505.5999999046326},{""page_index"":2,""viewing_time"":1196.1999998092651},{""page_index"":3,""viewing_time"":7107.60000038147},{""page_index"":4,""viewing_time"":1532.2999997138977},{""page_index"":5,""viewing_time"":2168.9000000953674},{""page_index"":6,""viewing_time"":1473.9000000953674}]","","","","","","","","","",""
"2723.1000003814697","","instructions","2","26071","0.0-2.0","[{""page_index"":0,""viewing_time"":2722.7000002861023}]","","","","","","","","","",""
"1358.5","","instructions","3","27430","0.0-3.0","[{""page_index"":0,""viewing_time"":1358}]","","","","","","","","","",""
"null","","image-keyboard-response","4","29935","0.0-4.0","","img/set1/S3.jpg","null","3","random","72","random,structured_normal,structured_incentive,structured_load","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","5","30295","0.0-5.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","6","30498","0.0-6.0","","","null","","","","","","","",""
"324.69999980926514","","image-keyboard-response","7","30824","0.0-7.0","","img/set1/S1.jpg","68","1","random","83","random,structured_normal,structured_incentive,structured_load","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","8","31183","0.0-8.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","9","31385","0.0-9.0","","","null","","","","","","","",""
"284.90000009536743","","image-keyboard-response","10","31671","0.0-10.0","","img/set1/S1.jpg","68","1","random","83","random,structured_normal,structured_incentive,structured_load","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","11","32024","0.0-11.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","12","32225","0.0-12.0","","","null","","","","","","","",""
