"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","bonus"
"51279.29999998212","consent.html","external-html","0","51498","0.0-0.0","","","","","","","","","","",""
"44826.79999998212","","instructions","1","96327","0.0-1.0","[{""page_index"":0,""viewing_time"":3730.2999999821186},{""page_index"":1,""viewing_time"":3920},{""page_index"":2,""viewing_time"":6192},{""page_index"":3,""viewing_time"":9159.800000011921},{""page_index"":4,""viewing_time"":3679.7999999821186},{""page_index"":5,""viewing_time"":8880.200000017881},{""page_index"":6,""viewing_time"":9263.699999988079}]","","","","","","","","","",""
"9926.199999988079","","instructions","2","106256","0.0-2.0","[{""page_index"":0,""viewing_time"":9926}]","","","","","","","","","",""
"3805.2000000178814","","instructions","3","110062","0.0-3.0","[{""page_index"":0,""viewing_time"":3804.9000000059605}]","","","","","","","","","",""
"1837.9000000059605","","image-keyboard-response","4","111901","0.0-4.0","","img/set1/S1.jpg","83","1","random","83","random,structured_normal,structured_load,structured_incentive","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","5","112261","0.0-5.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","6","112477","0.0-6.0","","","null","","","","","","","",""
"678.1000000238419","","image-keyboard-response","7","113156","0.0-7.0","","img/set1/S2.jpg","68","2","random","68","random,structured_normal,structured_load,structured_incentive","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","8","113512","0.0-8.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","9","113727","0.0-9.0","","","null","","","","","","","",""
"1012.9000000059605","","image-keyboard-response","10","114741","0.0-10.0","","img/set1/S3.jpg","72","3","random","72","random,structured_normal,structured_load,structured_incentive","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","11","115099","0.0-11.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","12","115314","0.0-12.0","","","null","","","","","","","",""
"521.2999999821186","","image-keyboard-response","13","115837","0.0-13.0","","img/set1/S4.jpg","74","4","random","74","random,structured_normal,structured_load,structured_incentive","2,3,3,4,2,1","true","",""
"null","","html-keyboard-response","14","116202","0.0-14.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","15","116418","0.0-15.0","","","null","","","","","","","",""
"1265","","image-keyboard-response","16","117684","0.0-16.0","","img/set1/S1.jpg","68","1","random","83","random,structured_normal,structured_load,structured_incentive","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","17","118037","0.0-17.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","18","118259","0.0-18.0","","","null","","","","","","","",""
"568.3000000119209","","image-keyboard-response","19","118829","0.0-19.0","","img/set1/S3.jpg","83","3","random","72","random,structured_normal,structured_load,structured_incentive","2,3,3,4,2,1","false","",""
"null","","html-keyboard-response","20","119192","0.0-20.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","21","119408","0.0-21.0","","","null","","","","","","","",""
"1019.9000000059605","","image-keyboard-response","22","120429","0.0-22.0","","img/set1/S1.jpg","74","1","random","83","random,structured_normal,structured_load,structured_incentive","2,3,3,4,2,1","false","",""
