"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"84997.30000001192","consent.html","external-html","0","85093","0.0-0.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","","","","","","","","","","","",""
"98490.80000001192","","instructions","1","183586","0.0-1.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","[{""page_index"":0,""viewing_time"":9665.90000000596},{""page_index"":1,""viewing_time"":9678.5},{""page_index"":2,""viewing_time"":11809.199999988079},{""page_index"":3,""viewing_time"":29774},{""page_index"":4,""viewing_time"":10601.800000011921},{""page_index"":5,""viewing_time"":14175.699999988079},{""page_index"":6,""viewing_time"":12784.600000023842}]","","","","","","","","","","","",""
"12641.699999988079","","instructions","2","196228","0.0-2.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","[{""page_index"":0,""viewing_time"":12641.299999982119}]","","","","","","","","","","","",""
"10747.800000011921","","instructions","3","206977","0.0-3.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","[{""page_index"":0,""viewing_time"":10747.40000000596}]","","","","","","","","","","","",""
"1266.5999999940395","","image-keyboard-response","4","208246","0.0-4.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","img/set1/S4.jpg","83","4","random","74","random,structured_load,structured_normal,structured_incentive","4,2,1,2,2,3","2,3,1,4","false","","",""
"null","","html-keyboard-response","5","208609","0.0-5.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","208824","0.0-6.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","","null","","","","","","","","","",""
"797","","image-keyboard-response","7","209622","0.0-7.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","img/set1/S2.jpg","68","2","random","68","random,structured_load,structured_normal,structured_incentive","4,2,1,2,2,3","2,3,1,4","true","","",""
"null","","html-keyboard-response","8","209975","0.0-8.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","210189","0.0-9.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","","null","","","","","","","","","",""
"1248.5","","image-keyboard-response","10","211438","0.0-10.0","3IOEN3P9S856ZRO8WNOZCYIAA98615","A5WWHKD82I8UE","3WUVMVA7OBP2V5NP3991VE8MBDEZA7","","img/set1/S1.jpg","74","1","random","83","random,structured_load,structured_normal,structured_incentive","4,2,1,2,2,3","2,3,1,4","false","","",""
