"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"9620.5","consent.html","external-html","0","9870","0.0-0.0","","","","","","","","","","","","",""
"182700","","instructions","1","192573","0.0-1.0","[{""page_index"":0,""viewing_time"":22632.600000023842},{""page_index"":1,""viewing_time"":100234.10000002384},{""page_index"":2,""viewing_time"":14303.5},{""page_index"":3,""viewing_time"":15084},{""page_index"":4,""viewing_time"":6890.100000023842},{""page_index"":5,""viewing_time"":13810},{""page_index"":6,""viewing_time"":9744.299999952316}]","","","","","","","","","","","",""
"10952.699999928474","","instructions","2","203527","0.0-2.0","[{""page_index"":0,""viewing_time"":10952.399999976158}]","","","","","","","","","","","",""
"6259.200000047684","","instructions","3","209787","0.0-3.0","[{""page_index"":0,""viewing_time"":6258.700000047684}]","","","","","","","","","","","",""
"886","","image-keyboard-response","4","210677","0.0-4.0","","img/set1/S4.jpg","68","4","random","74","random,structured_incentive,structured_load,structured_normal","2,1,3,4,2,3","4,2,3,1","false","","",""
"null","","html-keyboard-response","5","211035","0.0-5.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","211238","0.0-6.0","","","null","","","","","","","","","",""
"1076.8000000715256","","image-keyboard-response","7","212318","0.0-7.0","","img/set1/S2.jpg","72","2","random","68","random,structured_incentive,structured_load,structured_normal","2,1,3,4,2,3","4,2,3,1","false","","",""
"null","","html-keyboard-response","8","212673","0.0-8.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","212875","0.0-9.0","","","null","","","","","","","","","",""
"570.9000000953674","","image-keyboard-response","10","213448","0.0-10.0","","img/set1/S1.jpg","83","1","random","83","random,structured_incentive,structured_load,structured_normal","2,1,3,4,2,3","4,2,3,1","true","","",""
"null","","html-keyboard-response","11","213803","0.0-11.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","214005","0.0-12.0","","","null","","","","","","","","","",""
