"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","question_order","bonus"
"5525.700000047684","consent.html","external-html","0","5617","0.0-0.0","","","","","","","","","","","",""
"70538.5","","instructions","1","76157","0.0-1.0","[{""page_index"":0,""viewing_time"":4315.100000023842},{""page_index"":1,""viewing_time"":16838.899999976158},{""page_index"":2,""viewing_time"":8430.899999976158},{""page_index"":3,""viewing_time"":11088.899999976158},{""page_index"":4,""viewing_time"":5327.200000047684},{""page_index"":5,""viewing_time"":7989.199999928474},{""page_index"":6,""viewing_time"":9083.600000023842},{""page_index"":5,""viewing_time"":731.1000000238419},{""page_index"":4,""viewing_time"":735},{""page_index"":3,""viewing_time"":1983.1000000238419},{""page_index"":4,""viewing_time"":880.8999999761581},{""page_index"":5,""viewing_time"":1118},{""page_index"":6,""viewing_time"":2016}]","","","","","","","","","","",""
"9827.900000095367","","instructions","2","85986","0.0-2.0","[{""page_index"":0,""viewing_time"":9827.800000071526}]","","","","","","","","","","",""
"14069.600000023842","","instructions","3","100056","0.0-3.0","[{""page_index"":0,""viewing_time"":11563.200000047684},{""page_index"":1,""viewing_time"":2506.1999999284744}]","","","","","","","","","","",""
"845.9000000953674","","image-keyboard-response","4","100903","0.0-4.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","5","101256","0.0-5.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","6","101458","0.0-6.0","","","null","","","","","","","","",""
"972","","image-keyboard-response","7","102432","0.0-7.0","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","8","102785","0.0-8.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","9","102987","0.0-9.0","","","null","","","","","","","","",""
"667.2999999523163","","image-keyboard-response","10","103655","0.0-10.0","","img/set1/S2.jpg","72","2","structured_load","68","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","11","104007","0.0-11.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","12","104208","0.0-12.0","","","null","","","","","","","","",""
"726.3000000715256","","image-keyboard-response","13","104936","0.0-13.0","","img/set1/S3.jpg","74","3","structured_load","72","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","14","105287","0.0-14.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","15","105496","0.0-15.0","","","null","","","","","","","","",""
"574.1000000238419","","image-keyboard-response","16","106071","0.0-16.0","","img/set1/S2.jpg","83","2","structured_load","68","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","17","106423","0.0-17.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","18","106625","0.0-18.0","","","null","","","","","","","","",""
"413.7000000476837","","image-keyboard-response","19","107039","0.0-19.0","","img/set1/S3.jpg","68","3","structured_load","72","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","20","107392","0.0-20.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","21","107593","0.0-21.0","","","null","","","","","","","","",""
"764.8000000715256","","image-keyboard-response","22","108359","0.0-22.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","23","108711","0.0-23.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","24","108912","0.0-24.0","","","null","","","","","","","","",""
"630.7000000476837","","image-keyboard-response","25","109544","0.0-25.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","26","109896","0.0-26.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","27","110097","0.0-27.0","","","null","","","","","","","","",""
"597.1999999284744","","image-keyboard-response","28","110695","0.0-28.0","","img/set1/S4.jpg","68","4","structured_load","74","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","29","111046","0.0-29.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","30","111254","0.0-30.0","","","null","","","","","","","","",""
"576.3999999761581","","image-keyboard-response","31","111831","0.0-31.0","","img/set1/S4.jpg","72","4","structured_load","74","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","32","112184","0.0-32.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","33","112386","0.0-33.0","","","null","","","","","","","","",""
"676.7000000476837","","image-keyboard-response","34","113064","0.0-34.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","35","113416","0.0-35.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","36","113617","0.0-36.0","","","null","","","","","","","","",""
"405.6999999284744","","image-keyboard-response","37","114023","0.0-37.0","","img/set1/S2.jpg","74","2","structured_load","68","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","38","114376","0.0-38.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","39","114577","0.0-39.0","","","null","","","","","","","","",""
"693.1999999284744","","image-keyboard-response","40","115271","0.0-40.0","","img/set1/S3.jpg","74","3","structured_load","72","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","41","115624","0.0-41.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","42","115825","0.0-42.0","","","null","","","","","","","","",""
"821.2000000476837","","image-keyboard-response","43","116647","0.0-43.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","44","116999","0.0-44.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","45","117201","0.0-45.0","","","null","","","","","","","","",""
"789.1000000238419","","image-keyboard-response","46","117991","0.0-46.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","47","118343","0.0-47.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","48","118544","0.0-48.0","","","null","","","","","","","","",""
"1109.6999999284744","","image-keyboard-response","49","119655","0.0-49.0","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","50","120006","0.0-50.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","51","120211","0.0-51.0","","","null","","","","","","","","",""
"738.9000000953674","","image-keyboard-response","52","120951","0.0-52.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","53","121303","0.0-53.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","54","121504","0.0-54.0","","","null","","","","","","","","",""
"758.5999999046326","","image-keyboard-response","55","122263","0.0-55.0","","img/set1/S1.jpg","83","1","structured_load","83","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","56","122615","0.0-56.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","57","122816","0.0-57.0","","","null","","","","","","","","",""
"797.6999999284744","","image-keyboard-response","58","123615","0.0-58.0","","img/set1/S2.jpg","72","2","structured_load","68","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","59","123966","0.0-59.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","60","124170","0.0-60.0","","","null","","","","","","","","",""
"860.2999999523163","","image-keyboard-response","61","125031","0.0-61.0","","img/set1/S3.jpg","68","3","structured_load","72","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","62","125384","0.0-62.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","63","125585","0.0-63.0","","","null","","","","","","","","",""
"701.2999999523163","","image-keyboard-response","64","126287","0.0-64.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","65","126639","0.0-65.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","66","126840","0.0-66.0","","","null","","","","","","","","",""
"1838.5","","image-keyboard-response","67","128680","0.0-67.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","68","129032","0.0-68.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","69","129234","0.0-69.0","","","null","","","","","","","","",""
"499.2000000476837","","image-keyboard-response","70","129736","0.0-70.0","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","71","130088","0.0-71.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","72","130299","0.0-72.0","","","null","","","","","","","","",""
"690.6000000238419","","image-keyboard-response","73","130991","0.0-73.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","74","131343","0.0-74.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","75","131544","0.0-75.0","","","null","","","","","","","","",""
"790","","image-keyboard-response","76","132335","0.0-76.0","","img/set1/S2.jpg","68","2","structured_load","68","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","77","132687","0.0-77.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","78","132889","0.0-78.0","","","null","","","","","","","","",""
"828.6000000238419","","image-keyboard-response","79","133719","0.0-79.0","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","80","134070","0.0-80.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","81","134272","0.0-81.0","","","null","","","","","","","","",""
"574.2999999523163","","image-keyboard-response","82","134847","0.0-82.0","","img/set1/S4.jpg","74","4","structured_load","74","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","83","135199","0.0-83.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","84","135400","0.0-84.0","","","null","","","","","","","","",""
"974.2999999523163","","image-keyboard-response","85","136375","0.0-85.0","","img/set1/S2.jpg","72","2","structured_load","68","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","false","","",""
"null","","html-keyboard-response","86","136727","0.0-86.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","87","136936","0.0-87.0","","","null","","","","","","","","",""
"613.7999999523163","","image-keyboard-response","88","137551","0.0-88.0","","img/set1/S3.jpg","72","3","structured_load","72","structured_load,structured_incentive,structured_normal,random","2,3,3,4,2,1","true","","",""
"null","","html-keyboard-response","89","137902","0.0-89.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
