"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","bonus"
"343203.09999999404","consent.html","external-html","0","343311","0.0-0.0","","","","","","","","","","",""
"81251.80000001192","","instructions","1","424564","0.0-1.0","[{""page_index"":0,""viewing_time"":5036.200000017881},{""page_index"":1,""viewing_time"":7935},{""page_index"":2,""viewing_time"":15304.199999988079},{""page_index"":3,""viewing_time"":11303.90000000596},{""page_index"":4,""viewing_time"":7176},{""page_index"":5,""viewing_time"":16832.19999998808},{""page_index"":6,""viewing_time"":17663.90000000596}]","","","","","","","","","",""
"12263.40000000596","","instructions","2","436828","0.0-2.0","[{""page_index"":0,""viewing_time"":12263.09999999404}]","","","","","","","","","",""
"4815.5","","instructions","3","441644","0.0-3.0","[{""page_index"":0,""viewing_time"":4815.0999999940395}]","","","","","","","","","",""
"1026.5","","image-keyboard-response","4","442672","0.0-4.0","","img/set1/S1.jpg","83","1","random","83","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","5","443024","0.0-5.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","6","443226","0.0-6.0","","","null","","","","","","","",""
"1129","","image-keyboard-response","7","444356","0.0-7.0","","img/set1/S2.jpg","68","2","random","68","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","8","444709","0.0-8.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","9","444910","0.0-9.0","","","null","","","","","","","",""
"689.6999999880791","","image-keyboard-response","10","445600","0.0-10.0","","img/set1/S4.jpg","72","4","random","74","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","false","",""
"null","","html-keyboard-response","11","445952","0.0-11.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","12","446154","0.0-12.0","","","null","","","","","","","",""
"886.1999999880791","","image-keyboard-response","13","447040","0.0-13.0","","img/set1/S3.jpg","72","3","random","72","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","14","447392","0.0-14.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","15","447593","0.0-15.0","","","null","","","","","","","",""
"662.3000000119209","","image-keyboard-response","16","448256","0.0-16.0","","img/set1/S2.jpg","68","2","random","68","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","17","448608","0.0-17.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","18","448809","0.0-18.0","","","null","","","","","","","",""
"947.5999999940395","","image-keyboard-response","19","449757","0.0-19.0","","img/set1/S4.jpg","68","4","random","74","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","false","",""
"null","","html-keyboard-response","20","450109","0.0-20.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","21","450310","0.0-21.0","","","null","","","","","","","",""
"645.7000000178814","","image-keyboard-response","22","450957","0.0-22.0","","img/set1/S4.jpg","68","4","random","74","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","false","",""
"null","","html-keyboard-response","23","451308","0.0-23.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","24","451510","0.0-24.0","","","null","","","","","","","",""
"726.8000000119209","","image-keyboard-response","25","452237","0.0-25.0","","img/set1/S1.jpg","74","1","random","83","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","false","",""
"null","","html-keyboard-response","26","452588","0.0-26.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","27","452790","0.0-27.0","","","null","","","","","","","",""
"698.6999999880791","","image-keyboard-response","28","453489","0.0-28.0","","img/set1/S1.jpg","83","1","random","83","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","29","453841","0.0-29.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","30","454042","0.0-30.0","","","null","","","","","","","",""
"879.1999999880791","","image-keyboard-response","31","454922","0.0-31.0","","img/set1/S4.jpg","72","4","random","74","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","false","",""
"null","","html-keyboard-response","32","455274","0.0-32.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","33","455474","0.0-33.0","","","null","","","","","","","",""
"610.9000000059605","","image-keyboard-response","34","456086","0.0-34.0","","img/set1/S4.jpg","74","4","random","74","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","35","456437","0.0-35.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","36","456639","0.0-36.0","","","null","","","","","","","",""
"643.2999999821186","","image-keyboard-response","37","457283","0.0-37.0","","img/set1/S4.jpg","74","4","random","74","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","true","",""
"null","","html-keyboard-response","38","457634","0.0-38.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","39","457835","0.0-39.0","","","null","","","","","","","",""
"735.1999999880791","","image-keyboard-response","40","458571","0.0-40.0","","img/set1/S3.jpg","68","3","random","72","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","false","",""
"null","","html-keyboard-response","41","458922","0.0-41.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","42","459124","0.0-42.0","","","null","","","","","","","",""
"718.5999999940395","","image-keyboard-response","43","459843","0.0-43.0","","img/set1/S2.jpg","83","2","random","68","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","false","",""
"null","","html-keyboard-response","44","460196","0.0-44.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","45","460397","0.0-45.0","","","null","","","","","","","",""
"1009.7999999821186","","image-keyboard-response","46","461407","0.0-46.0","","img/set1/S2.jpg","68","2","random","68","random,structured_normal,structured_incentive,structured_load","2,1,2,3,3,4","true","",""
