"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","bonus"
"723516.9000000358","consent.html","external-html","0","723629","0.0-0.0","","","","","","","","","","",""
"88269.29999995232","","instructions","1","811900","0.0-1.0","[{""page_index"":0,""viewing_time"":5069},{""page_index"":1,""viewing_time"":7599.899999976158},{""page_index"":2,""viewing_time"":12104.100000023842},{""page_index"":3,""viewing_time"":16407.899999976158},{""page_index"":4,""viewing_time"":8488},{""page_index"":5,""viewing_time"":28767.899999976158},{""page_index"":6,""viewing_time"":9832}]","","","","","","","","","",""
"21647","","instructions","2","833548","0.0-2.0","[{""page_index"":0,""viewing_time"":21646.69999998808}]","","","","","","","","","",""
"8430.800000011921","","instructions","3","841979","0.0-3.0","[{""page_index"":0,""viewing_time"":8430.600000023842}]","","","","","","","","","",""
"527.5","","image-keyboard-response","4","842509","0.0-4.0","","img/set1/S4.jpg","83","4","random","74","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","5","842863","0.0-5.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","6","843065","0.0-6.0","","","null","","","","","","","",""
"1184.300000011921","","image-keyboard-response","7","844251","0.0-7.0","","img/set1/S1.jpg","68","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","8","844604","0.0-8.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","9","844807","0.0-9.0","","","null","","","","","","","",""
"723.5999999642372","","image-keyboard-response","10","845532","0.0-10.0","","img/set1/S3.jpg","68","3","random","72","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","11","845885","0.0-11.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","12","846087","0.0-12.0","","","null","","","","","","","",""
"603.7000000476837","","image-keyboard-response","13","846691","0.0-13.0","","img/set1/S2.jpg","68","2","random","68","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","14","847044","0.0-14.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","15","847246","0.0-15.0","","","null","","","","","","","",""
"741.1999999880791","","image-keyboard-response","16","847988","0.0-16.0","","img/set1/S3.jpg","83","3","random","72","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","17","848340","0.0-17.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","18","848541","0.0-18.0","","","null","","","","","","","",""
"749.5","","image-keyboard-response","19","849292","0.0-19.0","","img/set1/S3.jpg","74","3","random","72","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","20","849644","0.0-20.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","21","849845","0.0-21.0","","","null","","","","","","","",""
"853.5","","image-keyboard-response","22","850700","0.0-22.0","","img/set1/S2.jpg","68","2","random","68","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","23","851051","0.0-23.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","24","851253","0.0-24.0","","","null","","","","","","","",""
"853.6999999880791","","image-keyboard-response","25","852108","0.0-25.0","","img/set1/S1.jpg","72","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","false","",""
"null","","html-keyboard-response","26","852460","0.0-26.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","27","852662","0.0-27.0","","","null","","","","","","","",""
"452.89999997615814","","image-keyboard-response","28","853115","0.0-28.0","","img/set1/S2.jpg","68","2","random","68","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","29","853467","0.0-29.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","30","853669","0.0-30.0","","","null","","","","","","","",""
"605.5","","image-keyboard-response","31","854276","0.0-31.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","32","854629","0.0-32.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","33","854831","0.0-33.0","","","null","","","","","","","",""
"708.1999999880791","","image-keyboard-response","34","855540","0.0-34.0","","img/set1/S2.jpg","68","2","random","68","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","35","855892","0.0-35.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","36","856094","0.0-36.0","","","null","","","","","","","",""
"525.1000000238419","","image-keyboard-response","37","856620","0.0-37.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","38","856972","0.0-38.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","39","857173","0.0-39.0","","","null","","","","","","","",""
"517.9000000357628","","image-keyboard-response","40","857692","0.0-40.0","","img/set1/S3.jpg","72","3","random","72","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","41","858044","0.0-41.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","42","858245","0.0-42.0","","","null","","","","","","","",""
"821.7000000476837","","image-keyboard-response","43","859068","0.0-43.0","","img/set1/S1.jpg","83","1","random","83","random,structured_load,structured_normal,structured_incentive","2,1,3,4,2,3","true","",""
"null","","html-keyboard-response","44","859420","0.0-44.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","",""
"null","","html-keyboard-response","45","859622","0.0-45.0","","","null","","","","","","","",""
