rt,url,trial_type,trial_index,time_elapsed,internal_node_id,assignmentID,mturkID,hitID,view_history,stimulus,key_press,state,test_part,correct_response,order_block,order_chunk,correct,bonus,responses
null,,html-keyboard-response,18,332557,0.0-18.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
534.900000095367,,image-keyboard-response,19,333094,0.0-19.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,structured_incentive,68,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,20,333446,0.0-20.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,21,333649,0.0-21.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
727.299999952316,,image-keyboard-response,22,334378,0.0-22.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,structured_incentive,72,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,23,334730,0.0-23.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,24,334932,0.0-24.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
697.400000095367,,image-keyboard-response,25,335631,0.0-25.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,83,4,structured_incentive,74,"structured_incentive,structured_normal,random","2,3,1,2",FALSE,,
null,,html-keyboard-response,26,335983,0.0-26.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,27,336184,0.0-27.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
658.200000047684,,image-keyboard-response,28,336844,0.0-28.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_incentive,74,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,29,337196,0.0-29.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">",null,,,,,,,,
null,,html-keyboard-response,30,337398,0.0-30.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
516.099999904633,,image-keyboard-response,31,337916,0.0-31.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_incentive,74,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,32,338268,0.0-32.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">",null,,,,,,,,
null,,html-keyboard-response,33,338470,0.0-33.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
801,,image-keyboard-response,34,339272,0.0-34.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,72,2,structured_incentive,68,"structured_incentive,structured_normal,random","2,3,1,2",FALSE,,
null,,html-keyboard-response,35,339629,0.0-35.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,36,339831,0.0-36.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1038.70000004768,,image-keyboard-response,37,340872,0.0-37.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,structured_incentive,72,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,38,341229,0.0-38.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,39,341431,0.0-39.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
556.799999952316,,image-keyboard-response,40,341990,0.0-40.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_incentive,74,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,41,342342,0.0-41.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">",null,,,,,,,,
null,,html-keyboard-response,42,342544,0.0-42.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1113.29999995232,,image-keyboard-response,43,343659,0.0-43.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,68,3,structured_incentive,72,"structured_incentive,structured_normal,random","2,3,1,2",FALSE,,
null,,html-keyboard-response,44,344011,0.0-44.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,45,344214,0.0-45.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
802.5,,image-keyboard-response,46,345018,0.0-46.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_incentive,83,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,47,345369,0.0-47.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,48,345572,0.0-48.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
592.600000143051,,image-keyboard-response,49,346166,0.0-49.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_incentive,83,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,50,346519,0.0-50.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,51,346720,0.0-51.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
741.700000047684,,image-keyboard-response,52,347464,0.0-52.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,68,3,structured_incentive,72,"structured_incentive,structured_normal,random","2,3,1,2",FALSE,,
null,,html-keyboard-response,53,347816,0.0-53.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,54,348018,0.0-54.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
547.799999952316,,image-keyboard-response,55,348568,0.0-55.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,structured_incentive,72,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,56,348920,0.0-56.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,57,349129,0.0-57.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
740.899999856949,,image-keyboard-response,58,349872,0.0-58.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_incentive,83,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,59,350224,0.0-59.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,60,350426,0.0-60.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
619.200000047684,,image-keyboard-response,61,351047,0.0-61.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_incentive,74,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,62,351399,0.0-62.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">",null,,,,,,,,
null,,html-keyboard-response,63,351602,0.0-63.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
664,,image-keyboard-response,64,352268,0.0-64.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,structured_incentive,68,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,65,352620,0.0-65.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,66,352821,0.0-66.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
537.799999952316,,image-keyboard-response,67,353361,0.0-67.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,structured_incentive,72,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,68,353713,0.0-68.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,69,353916,0.0-69.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
648,,image-keyboard-response,70,354567,0.0-70.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_incentive,83,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,71,354919,0.0-71.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,72,355129,0.0-72.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
576.100000143051,,image-keyboard-response,73,355710,0.0-73.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,structured_incentive,72,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,74,356062,0.0-74.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,75,356264,0.0-75.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
769.400000095367,,image-keyboard-response,76,357035,0.0-76.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_incentive,83,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,77,357388,0.0-77.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,78,357591,0.0-78.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
563.799999952316,,image-keyboard-response,79,358156,0.0-79.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_incentive,74,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,80,358515,0.0-80.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">",null,,,,,,,,
null,,html-keyboard-response,81,358717,0.0-81.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1110,,image-keyboard-response,82,359829,0.0-82.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,83,2,structured_incentive,68,"structured_incentive,structured_normal,random","2,3,1,2",FALSE,,
null,,html-keyboard-response,83,360181,0.0-83.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,84,360383,0.0-84.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
626.299999952316,,image-keyboard-response,85,361011,0.0-85.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_incentive,74,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,86,361364,0.0-86.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">",null,,,,,,,,
null,,html-keyboard-response,87,361566,0.0-87.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
745.200000047684,,image-keyboard-response,88,362314,0.0-88.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_incentive,83,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,89,362666,0.0-89.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,90,362868,0.0-90.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
501.899999856949,,image-keyboard-response,91,363371,0.0-91.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_incentive,74,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
null,,html-keyboard-response,92,363725,0.0-92.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">",null,,,,,,,,
null,,html-keyboard-response,93,363928,0.0-93.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
760.600000143051,,image-keyboard-response,94,364690,0.0-94.0,3P529IW9KZ7F8RLNQQ9MQJ412D7LFJ,A2FHJCRBRP7VH4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,structured_incentive,68,"structured_incentive,structured_normal,random","2,3,1,2",TRUE,,
