"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"22676.70000000298","consent.html","external-html","0","22746","0.0-0.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","","","","","","","","","","","","",""
"79758.29999999702","","instructions","1","102510","0.0-1.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","[{""page_index"":0,""viewing_time"":6121.10000000149},{""page_index"":1,""viewing_time"":5047.19999999553},{""page_index"":2,""viewing_time"":6791.89999999851},{""page_index"":3,""viewing_time"":26137.30000000447},{""page_index"":4,""viewing_time"":21214.5},{""page_index"":5,""viewing_time"":8363.60000000149},{""page_index"":6,""viewing_time"":6082}]","","","","","","","","","","","",""
"30737.29999999702","","instructions","2","133248","0.0-2.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","[{""page_index"":0,""viewing_time"":30737}]","","","","","","","","","","","",""
"12348.79999999702","","instructions","3","145598","0.0-3.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","[{""page_index"":0,""viewing_time"":6899.20000000298},{""page_index"":1,""viewing_time"":5449.19999999553}]","","","","","","","","","","","",""
"1546.6000000014901","","image-keyboard-response","4","147147","0.0-4.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","","img/set1/S3.jpg","83","3","structured_incentive","72","structured_incentive,random,structured_normal,structured_load","3,4,2,1,2,3","1,4,3,2","false","","",""
"null","","html-keyboard-response","5","147501","0.0-5.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","147704","0.0-6.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","","","null","","","","","","","","","",""
"1448","","image-keyboard-response","7","149153","0.0-7.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","","img/set1/S4.jpg","68","4","structured_incentive","74","structured_incentive,random,structured_normal,structured_load","3,4,2,1,2,3","1,4,3,2","false","","",""
"null","","html-keyboard-response","8","149505","0.0-8.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","149708","0.0-9.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","","","null","","","","","","","","","",""
"1254.7999999970198","","image-keyboard-response","10","150964","0.0-10.0","3VNXK88KKD493M6418B03WGSOEDV9J","A19CB2C4GY4C60","388CL5C1RJ9X03EZUESK4LKS9TSHL1","","img/set1/S2.jpg","68","2","structured_incentive","68","structured_incentive,random,structured_normal,structured_load","3,4,2,1,2,3","1,4,3,2","true","","",""
