"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"279954.6649999975","consent.html","external-html","0","280041","0.0-0.0","","","","","","","","","","","","",""
"106125.40499999886","","instructions","1","386168","0.0-1.0","[{""page_index"":0,""viewing_time"":7915.600000000326},{""page_index"":1,""viewing_time"":14713.964999998978},{""page_index"":2,""viewing_time"":10348.365000001679},{""page_index"":3,""viewing_time"":27512.23999999999},{""page_index"":4,""viewing_time"":13438.630000000587},{""page_index"":5,""viewing_time"":14739.174999998766},{""page_index"":6,""viewing_time"":17457.22499999829}]","","","","","","","","","","","",""
"21579.695000000298","","instructions","2","407748","0.0-2.0","[{""page_index"":0,""viewing_time"":21579.539999998757}]","","","","","","","","","","","",""
"7695.690000000526","","instructions","3","415444","0.0-3.0","[{""page_index"":0,""viewing_time"":7695.575000001583}]","","","","","","","","","","","",""
"982.9749999989872","","image-keyboard-response","4","416428","0.0-4.0","","img/set1/S2.jpg","83","2","structured_normal","68","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","5","416779","0.0-5.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","416980","0.0-6.0","","","null","","","","","","","","","",""
"1049.3150000002352","","image-keyboard-response","7","418030","0.0-7.0","","img/set1/S1.jpg","74","1","structured_normal","83","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","8","418382","0.0-8.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","418582","0.0-9.0","","","null","","","","","","","","","",""
"792.1299999980256","","image-keyboard-response","10","419375","0.0-10.0","","img/set1/S2.jpg","83","2","structured_normal","68","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","11","419725","0.0-11.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","419926","0.0-12.0","","","null","","","","","","","","","",""
"null","","image-keyboard-response","13","422426","0.0-13.0","","img/set1/S3.jpg","null","3","structured_normal","72","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","14","422777","0.0-14.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","15","422978","0.0-15.0","","","null","","","","","","","","","",""
"954.5900000011316","","image-keyboard-response","16","423933","0.0-16.0","","img/set1/S4.jpg","68","4","structured_normal","74","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","17","424284","0.0-17.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","18","424484","0.0-18.0","","","null","","","","","","","","","",""
"956.3100000013947","","image-keyboard-response","19","425441","0.0-19.0","","img/set1/S1.jpg","68","1","structured_normal","83","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","20","425792","0.0-20.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","21","425992","0.0-21.0","","","null","","","","","","","","","",""
"732.1849999971455","","image-keyboard-response","22","426725","0.0-22.0","","img/set1/S2.jpg","68","2","structured_normal","68","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","true","","",""
"null","","html-keyboard-response","23","427076","0.0-23.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","24","427276","0.0-24.0","","","null","","","","","","","","","",""
"770.5550000028452","","image-keyboard-response","25","428047","0.0-25.0","","img/set1/S2.jpg","68","2","structured_normal","68","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","true","","",""
"null","","html-keyboard-response","26","428398","0.0-26.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","27","428598","0.0-27.0","","","null","","","","","","","","","",""
"693.3300000018207","","image-keyboard-response","28","429292","0.0-28.0","","img/set1/S3.jpg","83","3","structured_normal","72","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","29","429642","0.0-29.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","30","429843","0.0-30.0","","","null","","","","","","","","","",""
"1194.6549999993294","","image-keyboard-response","31","431038","0.0-31.0","","img/set1/S4.jpg","83","4","structured_normal","74","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","32","431389","0.0-32.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","33","431589","0.0-33.0","","","null","","","","","","","","","",""
"1123.519999997341","","image-keyboard-response","34","432713","0.0-34.0","","img/set1/S3.jpg","83","3","structured_normal","72","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","35","433064","0.0-35.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","36","433264","0.0-36.0","","","null","","","","","","","","","",""
"1184.5700000012876","","image-keyboard-response","37","434449","0.0-37.0","","img/set1/S4.jpg","74","4","structured_normal","74","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","true","","",""
"null","","html-keyboard-response","38","434800","0.0-38.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","39","435000","0.0-39.0","","","null","","","","","","","","","",""
"610.5449999995762","","image-keyboard-response","40","435611","0.0-40.0","","img/set1/S2.jpg","68","2","structured_normal","68","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","true","","",""
"null","","html-keyboard-response","41","435962","0.0-41.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","42","436162","0.0-42.0","","","null","","","","","","","","","",""
"2115.5650000000605","","image-keyboard-response","43","438278","0.0-43.0","","img/set1/S3.jpg","74","3","structured_normal","72","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","44","438629","0.0-44.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","45","438829","0.0-45.0","","","null","","","","","","","","","",""
"1218.7199999971199","","image-keyboard-response","46","440048","0.0-46.0","","img/set1/S4.jpg","74","4","structured_normal","74","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","true","","",""
"null","","html-keyboard-response","47","440399","0.0-47.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","48","440599","0.0-48.0","","","null","","","","","","","","","",""
"1300.3900000003632","","image-keyboard-response","49","441900","0.0-49.0","","img/set1/S3.jpg","83","3","structured_normal","72","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","50","442251","0.0-50.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","51","442451","0.0-51.0","","","null","","","","","","","","","",""
"1974.4449999998324","","image-keyboard-response","52","444426","0.0-52.0","","img/set1/S4.jpg","72","4","structured_normal","74","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","53","444777","0.0-53.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","54","444977","0.0-54.0","","","null","","","","","","","","","",""
"1141.6050000006799","","image-keyboard-response","55","446119","0.0-55.0","","img/set1/S2.jpg","68","2","structured_normal","68","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","true","","",""
"null","","html-keyboard-response","56","446470","0.0-56.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","57","446670","0.0-57.0","","","null","","","","","","","","","",""
"973.4900000003399","","image-keyboard-response","58","447644","0.0-58.0","","img/set1/S1.jpg","72","1","structured_normal","83","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","59","447995","0.0-59.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","60","448195","0.0-60.0","","","null","","","","","","","","","",""
"1206.5499999989406","","image-keyboard-response","61","449402","0.0-61.0","","img/set1/S3.jpg","72","3","structured_normal","72","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","true","","",""
"null","","html-keyboard-response","62","449753","0.0-62.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","63","449953","0.0-63.0","","","null","","","","","","","","","",""
"1791.6599999989849","","image-keyboard-response","64","451745","0.0-64.0","","img/set1/S4.jpg","83","4","structured_normal","74","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","65","452096","0.0-65.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","66","452296","0.0-66.0","","","null","","","","","","","","","",""
"1199.5399999978254","","image-keyboard-response","67","453496","0.0-67.0","","img/set1/S1.jpg","74","1","structured_normal","83","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","68","453847","0.0-68.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","69","454047","0.0-69.0","","","null","","","","","","","","","",""
"584.804999998596","","image-keyboard-response","70","454633","0.0-70.0","","img/set1/S3.jpg","83","3","structured_normal","72","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","71","454984","0.0-71.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","72","455184","0.0-72.0","","","null","","","","","","","","","",""
"734.7000000008848","","image-keyboard-response","73","455919","0.0-73.0","","img/set1/S4.jpg","72","4","structured_normal","74","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","74","456270","0.0-74.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","75","456470","0.0-75.0","","","null","","","","","","","","","",""
"1076.6100000001024","","image-keyboard-response","76","457547","0.0-76.0","","img/set1/S1.jpg","68","1","structured_normal","83","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","77","457898","0.0-77.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","78","458098","0.0-78.0","","","null","","","","","","","","","",""
"506.58000000112224","","image-keyboard-response","79","458605","0.0-79.0","","img/set1/S2.jpg","68","2","structured_normal","68","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","true","","",""
"null","","html-keyboard-response","80","458956","0.0-80.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","81","459156","0.0-81.0","","","null","","","","","","","","","",""
"904.8000000002212","","image-keyboard-response","82","460061","0.0-82.0","","img/set1/S3.jpg","74","3","structured_normal","72","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","83","460412","0.0-83.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","84","460612","0.0-84.0","","","null","","","","","","","","","",""
"993.5100000002421","","image-keyboard-response","85","461606","0.0-85.0","","img/set1/S4.jpg","72","4","structured_normal","74","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","86","461957","0.0-86.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","87","462157","0.0-87.0","","","null","","","","","","","","","",""
"752.7249999984633","","image-keyboard-response","88","462910","0.0-88.0","","img/set1/S1.jpg","72","1","structured_normal","83","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
"null","","html-keyboard-response","89","463261","0.0-89.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","90","463461","0.0-90.0","","","null","","","","","","","","","",""
"810.5550000000512","","image-keyboard-response","91","464272","0.0-91.0","","img/set1/S2.jpg","68","2","structured_normal","68","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","true","","",""
"null","","html-keyboard-response","92","464623","0.0-92.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","93","464823","0.0-93.0","","","null","","","","","","","","","",""
"754.6949999995995","","image-keyboard-response","94","465578","0.0-94.0","","img/set1/S3.jpg","83","3","structured_normal","72","structured_normal,structured_load,structured_incentive,random","3,4,2,1,2,3","4,3,2,1","false","","",""
