"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"10812.5","consent.html","external-html","0","10884","0.0-0.0","","","","","","","","","","","","",""
"346604","","instructions","1","357491","0.0-1.0","[{""page_index"":0,""viewing_time"":15235.299999982119},{""page_index"":1,""viewing_time"":4695.9000000059605},{""page_index"":2,""viewing_time"":7144},{""page_index"":3,""viewing_time"":265928.3000000119},{""page_index"":4,""viewing_time"":5615.799999982119},{""page_index"":5,""viewing_time"":13728.200000017881},{""page_index"":6,""viewing_time"":26800.09999999404},{""page_index"":5,""viewing_time"":1079.800000011921},{""page_index"":4,""viewing_time"":784},{""page_index"":3,""viewing_time"":2320.199999988079},{""page_index"":4,""viewing_time"":1240.800000011921},{""page_index"":5,""viewing_time"":1079},{""page_index"":6,""viewing_time"":952}]","","","","","","","","","","","",""
"10023.199999988079","","instructions","2","367515","0.0-2.0","[{""page_index"":0,""viewing_time"":10022.90000000596}]","","","","","","","","","","","",""
"18303.40000000596","","instructions","3","385819","0.0-3.0","[{""page_index"":0,""viewing_time"":8719},{""page_index"":1,""viewing_time"":9584}]","","","","","","","","","","","",""
"2358.5999999940395","","image-keyboard-response","4","388179","0.0-4.0","","img/set1/S3.jpg","74","3","structured_incentive","72","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","5","388533","0.0-5.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","388737","0.0-6.0","","","null","","","","","","","","","",""
"848.1999999880791","","image-keyboard-response","7","389588","0.0-7.0","","img/set1/S4.jpg","68","4","structured_incentive","74","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","8","389943","0.0-8.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","390145","0.0-9.0","","","null","","","","","","","","","",""
"992.6999999880791","","image-keyboard-response","10","391139","0.0-10.0","","img/set1/S3.jpg","83","3","structured_incentive","72","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","11","391493","0.0-11.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","12","391709","0.0-12.0","","","null","","","","","","","","","",""
"788.2000000178814","","image-keyboard-response","13","392499","0.0-13.0","","img/set1/S4.jpg","83","4","structured_incentive","74","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","14","392850","0.0-14.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","15","393066","0.0-15.0","","","null","","","","","","","","","",""
"967.9000000059605","","image-keyboard-response","16","394035","0.0-16.0","","img/set1/S2.jpg","72","2","structured_incentive","68","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","17","394406","0.0-17.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","18","394622","0.0-18.0","","","null","","","","","","","","","",""
"691.9000000059605","","image-keyboard-response","19","395316","0.0-19.0","","img/set1/S1.jpg","74","1","structured_incentive","83","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","20","395672","0.0-20.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","21","395888","0.0-21.0","","","null","","","","","","","","","",""
"898.5","","image-keyboard-response","22","396788","0.0-22.0","","img/set1/S1.jpg","72","1","structured_incentive","83","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","23","397140","0.0-23.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","24","397345","0.0-24.0","","","null","","","","","","","","","",""
"497","","image-keyboard-response","25","397843","0.0-25.0","","img/set1/S1.jpg","68","1","structured_incentive","83","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","26","398200","0.0-26.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","27","398414","0.0-27.0","","","null","","","","","","","","","",""
"499.60000002384186","","image-keyboard-response","28","398915","0.0-28.0","","img/set1/S3.jpg","83","3","structured_incentive","72","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","29","399271","0.0-29.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","30","399487","0.0-30.0","","","null","","","","","","","","","",""
"722.9000000059605","","image-keyboard-response","31","400211","0.0-31.0","","img/set1/S4.jpg","74","4","structured_incentive","74","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","true","","",""
"null","","html-keyboard-response","32","400577","0.0-32.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","","","","",""
"null","","html-keyboard-response","33","400793","0.0-33.0","","","null","","","","","","","","","",""
"1400","","image-keyboard-response","34","402195","0.0-34.0","","img/set1/S1.jpg","83","1","structured_incentive","83","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","true","","",""
"null","","html-keyboard-response","35","402563","0.0-35.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","36","402778","0.0-36.0","","","null","","","","","","","","","",""
"1303.699999988079","","image-keyboard-response","37","404084","0.0-37.0","","img/set1/S2.jpg","68","2","structured_incentive","68","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","true","","",""
"null","","html-keyboard-response","38","404444","0.0-38.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","39","404646","0.0-39.0","","","null","","","","","","","","","",""
"732.5","","image-keyboard-response","40","405379","0.0-40.0","","img/set1/S3.jpg","74","3","structured_incentive","72","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","41","405747","0.0-41.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","42","405969","0.0-42.0","","","null","","","","","","","","","",""
"769.2000000178814","","image-keyboard-response","43","406739","0.0-43.0","","img/set1/S4.jpg","74","4","structured_incentive","74","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","true","","",""
"null","","html-keyboard-response","44","407101","0.0-44.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","","","","",""
"null","","html-keyboard-response","45","407318","0.0-45.0","","","null","","","","","","","","","",""
"940.5","","image-keyboard-response","46","408259","0.0-46.0","","img/set1/S1.jpg","72","1","structured_incentive","83","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","47","408624","0.0-47.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","48","408826","0.0-48.0","","","null","","","","","","","","","",""
"1031.9000000059605","","image-keyboard-response","49","409859","0.0-49.0","","img/set1/S2.jpg","68","2","structured_incentive","68","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","true","","",""
"null","","html-keyboard-response","50","410220","0.0-50.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","51","410427","0.0-51.0","","","null","","","","","","","","","",""
"1270.6000000238419","","image-keyboard-response","52","411699","0.0-52.0","","img/set1/S1.jpg","83","1","structured_incentive","83","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","true","","",""
"null","","html-keyboard-response","53","412061","0.0-53.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","54","412284","0.0-54.0","","","null","","","","","","","","","",""
"1029.800000011921","","image-keyboard-response","55","413315","0.0-55.0","","img/set1/S1.jpg","72","1","structured_incentive","83","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","56","413680","0.0-56.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","57","413885","0.0-57.0","","","null","","","","","","","","","",""
"756.5999999940395","","image-keyboard-response","58","414643","0.0-58.0","","img/set1/S1.jpg","68","1","structured_incentive","83","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","59","415004","0.0-59.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","60","415220","0.0-60.0","","","null","","","","","","","","","",""
"1102","","image-keyboard-response","61","416323","0.0-61.0","","img/set1/S2.jpg","83","2","structured_incentive","68","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","62","416687","0.0-62.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","63","416889","0.0-63.0","","","null","","","","","","","","","",""
"1384.5999999940395","","image-keyboard-response","64","418275","0.0-64.0","","img/set1/S1.jpg","74","1","structured_incentive","83","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","65","418626","0.0-65.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","66","418843","0.0-66.0","","","null","","","","","","","","","",""
"662.9000000059605","","image-keyboard-response","67","419507","0.0-67.0","","img/set1/S1.jpg","72","1","structured_incentive","83","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","68","419859","0.0-68.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","69","420075","0.0-69.0","","","null","","","","","","","","","",""
"1893.5999999940395","","image-keyboard-response","70","421971","0.0-70.0","","img/set1/S3.jpg","68","3","structured_incentive","72","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","false","","",""
"null","","html-keyboard-response","71","422338","0.0-71.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","72","422548","0.0-72.0","","","null","","","","","","","","","",""
"894.5999999940395","","image-keyboard-response","73","423443","0.0-73.0","","img/set1/S4.jpg","74","4","structured_incentive","74","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","true","","",""
"null","","html-keyboard-response","74","423804","0.0-74.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","","","","",""
"null","","html-keyboard-response","75","424020","0.0-75.0","","","null","","","","","","","","","",""
"1294.2000000178814","","image-keyboard-response","76","425316","0.0-76.0","","img/set1/S3.jpg","72","3","structured_incentive","72","structured_incentive,random,structured_normal,structured_load","3,4,2,3,2,1","4,2,3,1","true","","",""
"null","","html-keyboard-response","77","425670","0.0-77.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","78","425884","0.0-78.0","","","null","","","","","","","","","",""
