rt,url,trial_type,trial_index,time_elapsed,internal_node_id,assignmentID,mturkID,hitID,view_history,stimulus,key_press,state,test_part,correct_response,order_block,order_chunk,correct,bonus,responses
null,,html-keyboard-response,14,186654,0.0-14.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,15,186856,0.0-15.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
995,,image-keyboard-response,16,187851,0.0-16.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,83,2,random,68,"random,structured_normal,structured_incentive","2,3,1,2",FALSE,,
null,,html-keyboard-response,17,188210,0.0-17.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,18,188424,0.0-18.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1122,,image-keyboard-response,19,189547,0.0-19.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,68,3,random,72,"random,structured_normal,structured_incentive","2,3,1,2",FALSE,,
null,,html-keyboard-response,20,189900,0.0-20.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,21,190102,0.0-21.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
881,,image-keyboard-response,22,190983,0.0-22.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,random,83,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,23,191348,0.0-23.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,24,191549,0.0-24.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
988,,image-keyboard-response,25,192538,0.0-25.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,random,68,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,26,192903,0.0-26.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,27,193105,0.0-27.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
998,,image-keyboard-response,28,194105,0.0-28.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,random,83,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,29,194460,0.0-29.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,30,194662,0.0-30.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
983,,image-keyboard-response,31,195646,0.0-31.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,random,74,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,32,196000,0.0-32.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,33,196204,0.0-33.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
868,,image-keyboard-response,34,197072,0.0-34.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,random,74,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,35,197433,0.0-35.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,36,197639,0.0-36.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1024,,image-keyboard-response,37,198664,0.0-37.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,random,72,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,38,199017,0.0-38.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,39,199221,0.0-39.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
920,,image-keyboard-response,40,200141,0.0-40.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,random,74,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,41,200495,0.0-41.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,42,200696,0.0-42.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
811,,image-keyboard-response,43,201508,0.0-43.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,random,83,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,44,201864,0.0-44.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,45,202066,0.0-45.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1079,,image-keyboard-response,46,203145,0.0-46.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,74,3,random,72,"random,structured_normal,structured_incentive","2,3,1,2",FALSE,,
null,,html-keyboard-response,47,203500,0.0-47.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,48,203700,0.0-48.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1232,,image-keyboard-response,49,204933,0.0-49.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,random,83,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,50,205284,0.0-50.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,51,205486,0.0-51.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
707,,image-keyboard-response,52,206195,0.0-52.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,random,83,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,53,206547,0.0-53.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,54,206750,0.0-54.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1390,,image-keyboard-response,55,208142,0.0-55.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,random,68,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,56,208506,0.0-56.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,57,208708,0.0-57.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
847,,image-keyboard-response,58,209554,0.0-58.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,random,74,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,59,209920,0.0-59.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,60,210123,0.0-60.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
834,,image-keyboard-response,61,210958,0.0-61.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,random,83,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,62,211323,0.0-62.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,63,211525,0.0-63.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
772,,image-keyboard-response,64,212299,0.0-64.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,random,83,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,65,212659,0.0-65.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,66,212862,0.0-66.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
725,,image-keyboard-response,67,213589,0.0-67.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,random,83,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,68,213953,0.0-68.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,69,214154,0.0-69.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
665,,image-keyboard-response,70,214820,0.0-70.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,random,68,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,71,215183,0.0-71.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,72,215383,0.0-72.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
813,,image-keyboard-response,73,216196,0.0-73.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,random,83,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,74,216548,0.0-74.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,75,216751,0.0-75.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
704,,image-keyboard-response,76,217454,0.0-76.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,random,74,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,77,217813,0.0-77.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,78,218014,0.0-78.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
799,,image-keyboard-response,79,218814,0.0-79.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,random,68,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,80,219177,0.0-80.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,81,219379,0.0-81.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
692,,image-keyboard-response,82,220072,0.0-82.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,random,68,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,83,220437,0.0-83.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,84,220639,0.0-84.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1023,,image-keyboard-response,85,221663,0.0-85.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,random,72,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,86,222020,0.0-86.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,87,222224,0.0-87.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
763,,image-keyboard-response,88,222988,0.0-88.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,random,74,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,89,223344,0.0-89.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,90,223545,0.0-90.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
649,,image-keyboard-response,91,224195,0.0-91.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,random,74,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,92,224555,0.0-92.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,93,224755,0.0-93.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
615,,image-keyboard-response,94,225371,0.0-94.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,random,83,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,95,225734,0.0-95.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,96,225936,0.0-96.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
681,,image-keyboard-response,97,226619,0.0-97.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,random,74,"random,structured_normal,structured_incentive","2,3,1,2",TRUE,,
null,,html-keyboard-response,98,226975,0.0-98.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,99,227177,0.0-99.0,31LM9EDVOMEL1TA4LTGMI90I0FOJNM,A11FFJZ0C984W4,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
