"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","correct","responses","bonus"
"8410.699999988079","consent.html","external-html","0","8745","0.0-0.0","","","","","","","","","","",""
"86311","","instructions","1","95063","0.0-1.0","[{""page_index"":0,""viewing_time"":1900},{""page_index"":1,""viewing_time"":24685.899999976158},{""page_index"":2,""viewing_time"":12476.800000011921},{""page_index"":3,""viewing_time"":25857.599999964237},{""page_index"":4,""viewing_time"":7463.5},{""page_index"":5,""viewing_time"":8505.300000011921},{""page_index"":6,""viewing_time"":5419.5}]","","","","","","","","","",""
"7139.799999952316","","instructions","2","102204","0.0-2.0","[{""page_index"":0,""viewing_time"":7139.299999952316}]","","","","","","","","","",""
"3823.7000000476837","","instructions","3","106028","0.0-3.0","[{""page_index"":0,""viewing_time"":3823.300000011921}]","","","","","","","","","",""
"856","","image-keyboard-response","4","106886","0.0-4.0","","img/set1/S2.jpg","83","2","random","68","random,structured_load,structured_incentive,structured_normal","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","5","107243","0.0-5.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","6","107446","0.0-6.0","","","null","","","","","","","",""
"1598.4000000357628","","image-keyboard-response","7","109047","0.0-7.0","","img/set1/S2.jpg","72","2","random","68","random,structured_load,structured_incentive,structured_normal","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","8","109402","0.0-8.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","9","109605","0.0-9.0","","","null","","","","","","","",""
"662.8999999761581","","image-keyboard-response","10","110269","0.0-10.0","","img/set1/S1.jpg","68","1","random","83","random,structured_load,structured_incentive,structured_normal","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","11","110625","0.0-11.0","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","12","110830","0.0-12.0","","","null","","","","","","","",""
"1142.6000000238419","","image-keyboard-response","13","111974","0.0-13.0","","img/set1/S3.jpg","74","3","random","72","random,structured_load,structured_incentive,structured_normal","3,4,2,1,2,3","false","",""
"null","","html-keyboard-response","14","112328","0.0-14.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","",""
"null","","html-keyboard-response","15","112534","0.0-15.0","","","null","","","","","","","",""
