"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"621532.6999999881","consent.html","external-html","0","621625","0.0-0.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","","","","","","","","","","","","",""
"159016.69999998808","","instructions","1","780648","0.0-1.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","[{""page_index"":0,""viewing_time"":6676.5},{""page_index"":1,""viewing_time"":9489},{""page_index"":2,""viewing_time"":12670.199999988079},{""page_index"":3,""viewing_time"":69529.89999997616},{""page_index"":4,""viewing_time"":10382.400000035763},{""page_index"":5,""viewing_time"":26068},{""page_index"":6,""viewing_time"":24198.30000001192}]","","","","","","","","","","","",""
"12599.699999988079","","instructions","2","793251","0.0-2.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","[{""page_index"":0,""viewing_time"":12598.699999988079}]","","","","","","","","","","","",""
"6301.699999988079","","instructions","3","799556","0.0-3.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","[{""page_index"":0,""viewing_time"":6300.400000035763}]","","","","","","","","","","","",""
"1002","","image-keyboard-response","4","800564","0.0-4.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","","img/set1/S2.jpg","68","2","structured_normal","68","structured_normal,structured_incentive,random,structured_load","3,4,2,3,2,1","1,4,2,3","true","","",""
"null","","html-keyboard-response","5","800933","0.0-5.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","6","801141","0.0-6.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","","","null","","","","","","","","","",""
"792.7000000476837","","image-keyboard-response","7","801942","0.0-7.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","","img/set1/S2.jpg","68","2","structured_normal","68","structured_normal,structured_incentive,random,structured_load","3,4,2,3,2,1","1,4,2,3","true","","",""
"null","","html-keyboard-response","8","802307","0.0-8.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","","",""
"null","","html-keyboard-response","9","802518","0.0-9.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","","","null","","","","","","","","","",""
"843","","image-keyboard-response","10","803365","0.0-10.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","","img/set1/S1.jpg","72","1","structured_normal","83","structured_normal,structured_incentive,random,structured_load","3,4,2,3,2,1","1,4,2,3","false","","",""
"null","","html-keyboard-response","11","803732","0.0-11.0","3Y4W8Q93L06L6CJLDOG2PSZIGBJDVY","A1969Q0R4Y0E3J","3DZKABX2ZIR9F0FDMQGPG3LEN12CVN","","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
