rt,url,trial_type,trial_index,time_elapsed,internal_node_id,assignmentID,mturkID,hitID,view_history,stimulus,key_press,state,test_part,correct_response,order_block,order_chunk,correct,bonus,responses
30467,consent.html,external-html,0,30526,0.0-0.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,,,,,,,,,
60163,,instructions,1,90692,0.0-1.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,"[{""page_index"":0,""viewing_time"":3466},{""page_index"":1,""viewing_time"":14010},{""page_index"":2,""viewing_time"":8939},{""page_index"":3,""viewing_time"":16534},{""page_index"":4,""viewing_time"":2795},{""page_index"":5,""viewing_time"":7294},{""page_index"":6,""viewing_time"":7125}]",,,,,,,,,,
8557,,instructions,2,99251,0.0-2.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,"[{""page_index"":0,""viewing_time"":8557}]",,,,,,,,,,
5902,,instructions,3,105155,0.0-3.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,"[{""page_index"":0,""viewing_time"":5902}]",,,,,,,,,,
917,,image-keyboard-response,4,106075,0.0-4.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,83,4,structured_normal,74,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,5,106434,0.0-5.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,6,106639,0.0-6.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
636,,image-keyboard-response,7,107277,0.0-7.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,68,1,structured_normal,83,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,8,107633,0.0-8.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,9,107833,0.0-9.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
842,,image-keyboard-response,10,108677,0.0-10.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,72,2,structured_normal,68,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,11,109033,0.0-11.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,12,109240,0.0-12.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
640,,image-keyboard-response,13,109880,0.0-13.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,74,3,structured_normal,72,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,14,110239,0.0-14.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,15,110443,0.0-15.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
511,,image-keyboard-response,16,110955,0.0-16.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,83,4,structured_normal,74,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,17,111316,0.0-17.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,18,111522,0.0-18.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
427,,image-keyboard-response,19,111949,0.0-19.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,68,4,structured_normal,74,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,20,112302,0.0-20.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,21,112508,0.0-21.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
745,,image-keyboard-response,22,113253,0.0-22.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,structured_normal,72,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,23,113617,0.0-23.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,24,113823,0.0-24.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
920,,image-keyboard-response,25,114744,0.0-25.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,83,4,structured_normal,74,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,26,115099,0.0-26.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,27,115302,0.0-27.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
328,,image-keyboard-response,28,115631,0.0-28.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_normal,74,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,29,115986,0.0-29.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,30,116191,0.0-30.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1069,,image-keyboard-response,31,117261,0.0-31.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,68,1,structured_normal,83,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,32,117623,0.0-32.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,33,117826,0.0-33.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
760,,image-keyboard-response,34,118586,0.0-34.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,83,2,structured_normal,68,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,35,118951,0.0-35.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,36,119156,0.0-36.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1297,,image-keyboard-response,37,120453,0.0-37.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,72,1,structured_normal,83,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,38,120816,0.0-38.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,39,121023,0.0-39.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
924,,image-keyboard-response,40,121948,0.0-40.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,74,2,structured_normal,68,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,41,122314,0.0-41.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,42,122519,0.0-42.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
978,,image-keyboard-response,43,123498,0.0-43.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_normal,74,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,44,123857,0.0-44.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,45,124058,0.0-45.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1072,,image-keyboard-response,46,125132,0.0-46.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,72,1,structured_normal,83,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,47,125486,0.0-47.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,48,125702,0.0-48.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
595,,image-keyboard-response,49,126297,0.0-49.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,structured_normal,68,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,50,126653,0.0-50.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,51,126860,0.0-51.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1583,,image-keyboard-response,52,128444,0.0-52.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_normal,74,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,53,128795,0.0-53.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,54,129003,0.0-54.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1032,,image-keyboard-response,55,130035,0.0-55.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_normal,83,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,56,130396,0.0-56.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,57,130600,0.0-57.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1322,,image-keyboard-response,58,131924,0.0-58.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,structured_normal,68,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,59,132283,0.0-59.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,60,132485,0.0-60.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1170,,image-keyboard-response,61,133657,0.0-61.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_normal,74,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,62,134012,0.0-62.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,63,134218,0.0-63.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1225,,image-keyboard-response,64,135444,0.0-64.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_normal,83,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,65,135805,0.0-65.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,66,136006,0.0-66.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1055,,image-keyboard-response,67,137061,0.0-67.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,structured_normal,68,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,68,137419,0.0-68.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,69,137621,0.0-69.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
943,,image-keyboard-response,70,138565,0.0-70.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_normal,74,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,71,138928,0.0-71.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,72,139160,0.0-72.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
972,,image-keyboard-response,73,140132,0.0-73.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,structured_normal,72,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,74,140491,0.0-74.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,75,140693,0.0-75.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1425,,image-keyboard-response,76,142119,0.0-76.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,68,1,structured_normal,83,"structured_normal,structured_incentive,random","1,2,2,3",FALSE,,
null,,html-keyboard-response,77,142471,0.0-77.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,78,142675,0.0-78.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1045,,image-keyboard-response,79,143722,0.0-79.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,structured_normal,68,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,80,144087,0.0-80.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,81,144290,0.0-81.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1173,,image-keyboard-response,82,145464,0.0-82.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,structured_normal,72,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,83,145819,0.0-83.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,84,146034,0.0-84.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
557,,image-keyboard-response,85,146592,0.0-85.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,72,3,structured_normal,72,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,86,146954,0.0-86.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,87,147160,0.0-87.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
1303,,image-keyboard-response,88,148463,0.0-88.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_normal,83,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,89,148823,0.0-89.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,90,149030,0.0-90.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
660,,image-keyboard-response,91,149693,0.0-91.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,structured_normal,68,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,92,150053,0.0-92.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,93,150254,0.0-93.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
602,,image-keyboard-response,94,150859,0.0-94.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_normal,83,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
null,,html-keyboard-response,95,151216,0.0-95.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,96,151416,0.0-96.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
813,,image-keyboard-response,97,152229,0.0-97.0,3NKQQ8O39ZRLTXUL8Y6XT6XZ3RVUDM,A2TLN8489YGY81,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,68,2,structured_normal,68,"structured_normal,structured_incentive,random","1,2,2,3",TRUE,,
