"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"7694.89999999851","consent.html","external-html","0","7755","0.0-0.0","","","","","","","","",""
"95388.39999999851","","instructions","1","103145","0.0-1.0","[{""page_index"":0,""viewing_time"":6068.0999999996275},{""page_index"":1,""viewing_time"":10302.599999999627},{""page_index"":2,""viewing_time"":11371.099999999627},{""page_index"":3,""viewing_time"":18591.400000000373},{""page_index"":4,""viewing_time"":9691.5},{""page_index"":5,""viewing_time"":14369.5},{""page_index"":4,""viewing_time"":3373.800000000745},{""page_index"":5,""viewing_time"":1134.3999999985099},{""page_index"":6,""viewing_time"":3399.300000000745},{""page_index"":5,""viewing_time"":2394.0999999996275},{""page_index"":6,""viewing_time"":5123.0999999996275},{""page_index"":7,""viewing_time"":9568.900000000373}]","","","","","","","",""
"1158","","image-keyboard-response","2","104305","0.0-2.0-0.0","","img/nature/S4.jpg","52","4","practice","52","true","",""
"null","","html-keyboard-response","3","104611","0.0-2.0-1.0","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","4","104812","0.0-2.0-2.0","","","null","","","","","",""
"2210.5","","image-keyboard-response","5","107022","0.0-2.0-0.1","","img/nature/S1.jpg","49","1","practice","49","true","",""
"null","","html-keyboard-response","6","107327","0.0-2.0-1.1","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","7","107528","0.0-2.0-2.1","","","null","","","","","",""
"null","","image-keyboard-response","8","110531","0.0-2.0-0.2","","img/nature/S3.jpg","null","3","practice","51","false","",""
"null","","html-keyboard-response","9","110842","0.0-2.0-1.2","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","10","111043","0.0-2.0-2.2","","","null","","","","","",""
"1098.699999999255","","image-keyboard-response","11","112142","0.0-2.0-0.3","","img/nature/S2.jpg","50","2","practice","50","true","",""
"null","","html-keyboard-response","12","112454","0.0-2.0-1.3","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
