"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"18805.19999998808","consent.html","external-html","0","18865","0.0-0.0","","","","","","","","",""
"24503061.399999976","","instructions","1","24521928","0.0-1.0","[{""page_index"":0,""viewing_time"":5425.300000011921},{""page_index"":1,""viewing_time"":8895.5},{""page_index"":2,""viewing_time"":11499.300000011921},{""page_index"":3,""viewing_time"":10362.199999988079},{""page_index"":4,""viewing_time"":11658.300000011921},{""page_index"":5,""viewing_time"":12830.099999964237},{""page_index"":6,""viewing_time"":10160.100000023842},{""page_index"":7,""viewing_time"":24432230.399999976}]","","","","","","","",""
"1437","","image-keyboard-response","2","24523368","0.0-2.0","","img/nature/S4.jpg","49","4","Ns4,train","52","false","",""
"null","","html-keyboard-response","3","24523720","0.0-3.0","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","4","24523922","0.0-4.0","","","null","","","","","",""
"723.5999999642372","","image-keyboard-response","5","24524646","0.0-5.0","","img/nature/S4.jpg","49","4","Ns4,train","52","false","",""
"null","","html-keyboard-response","6","24524998","0.0-6.0","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","7","24525214","0.0-7.0","","","null","","","","","",""
"748","","image-keyboard-response","8","24525963","0.0-8.0","","img/nature/S2.jpg","50","2","Ns4,train","50","true","",""
"null","","html-keyboard-response","9","24526314","0.0-9.0","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","10","24526515","0.0-10.0","","","null","","","","","",""
"1325.9000000357628","","image-keyboard-response","11","24527842","0.0-11.0","","img/nature/S1.jpg","49","1","Ns4,train","49","true","",""
"null","","html-keyboard-response","12","24528203","0.0-12.0","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","13","24528404","0.0-13.0","","","null","","","","","",""
"1378.6000000238419","","image-keyboard-response","14","24529784","0.0-14.0","","img/nature/S2.jpg","50","2","Ns4,train","50","true","",""
"null","","html-keyboard-response","15","24530135","0.0-15.0","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","16","24530337","0.0-16.0","","","null","","","","","",""
"1053.800000011921","","image-keyboard-response","17","24531391","0.0-17.0","","img/nature/S1.jpg","50","1","Ns4,train","49","false","",""
"null","","html-keyboard-response","18","24531748","0.0-18.0","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","19","24531949","0.0-19.0","","","null","","","","","",""
"713","","image-keyboard-response","20","24532663","0.0-20.0","","img/nature/S2.jpg","50","2","Ns4,train","50","true","",""
