"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"48685.69999998808","consent.html","external-html","0","48790","0.0-0.0","","","","","","","","",""
"61989.19999998808","","instructions","1","110782","0.0-1.0","[{""page_index"":0,""viewing_time"":3206.699999988079},{""page_index"":1,""viewing_time"":5130},{""page_index"":2,""viewing_time"":5854.899999976158},{""page_index"":3,""viewing_time"":9238.900000035763},{""page_index"":4,""viewing_time"":14635.599999964237},{""page_index"":5,""viewing_time"":6956.700000047684},{""page_index"":6,""viewing_time"":11049.299999952316},{""page_index"":7,""viewing_time"":5916.400000035763}]","","","","","","","",""
"2148.399999976158","","image-keyboard-response","2","112932","0.0-2.0-0.0","","img/nature/control/S4.jpg","49","4","Ns4,baseline","52","false","",""
"null","","html-keyboard-response","3","113243","0.0-2.0-1.0","","<img src=""img/nature/control/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","4","113447","0.0-2.0-2.0","","","null","","","","","",""
"2012.199999988079","","image-keyboard-response","5","115460","0.0-2.0-0.1","","img/nature/control/S3.jpg","52","3","Ns4,baseline","51","false","",""
"null","","html-keyboard-response","6","115768","0.0-2.0-1.1","","<img src=""img/nature/control/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","7","115970","0.0-2.0-2.1","","","null","","","","","",""
"2945.599999964237","","image-keyboard-response","8","118917","0.0-2.0-0.2","","img/nature/control/S2.jpg","51","2","Ns4,baseline","50","false","",""
"null","","html-keyboard-response","9","119232","0.0-2.0-1.2","","<img src=""img/nature/control/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","10","119449","0.0-2.0-2.2","","","null","","","","","",""
"922.6999999880791","","image-keyboard-response","11","120372","0.0-2.0-0.3","","img/nature/control/S1.jpg","49","1","Ns4,baseline","49","true","",""
"null","","html-keyboard-response","12","120680","0.0-2.0-1.3","","<img src=""img/nature/control/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","13","120885","0.0-2.0-2.3","","","null","","","","","",""
"1623.199999988079","","image-keyboard-response","14","122509","0.0-2.0-0.4","","img/nature/control/S3.jpg","50","3","Ns4,baseline","51","false","",""
"null","","html-keyboard-response","15","122824","0.0-2.0-1.4","","<img src=""img/nature/control/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","16","123029","0.0-2.0-2.4","","","null","","","","","",""
"807.5","","image-keyboard-response","17","123837","0.0-2.0-0.5","","img/nature/control/S4.jpg","49","4","Ns4,baseline","52","false","",""
"null","","html-keyboard-response","18","124152","0.0-2.0-1.5","","<img src=""img/nature/control/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","19","124356","0.0-2.0-2.5","","","null","","","","","",""
"312.80000001192093","","image-keyboard-response","20","124669","0.0-2.0-0.6","","img/nature/control/S1.jpg","51","1","Ns4,baseline","49","false","",""
"null","","html-keyboard-response","21","124978","0.0-2.0-1.6","","<img src=""img/nature/control/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","22","125181","0.0-2.0-2.6","","","null","","","","","",""
"559.1999999880791","","image-keyboard-response","23","125741","0.0-2.0-0.7","","img/nature/control/S2.jpg","52","2","Ns4,baseline","50","false","",""
"null","","html-keyboard-response","24","126044","0.0-2.0-1.7","","<img src=""img/nature/control/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","25","126247","0.0-2.0-2.7","","","null","","","","","",""
"1766.5","","image-keyboard-response","26","128014","0.0-2.0-0.8","","img/nature/control/S4.jpg","50","4","Ns4,baseline","52","false","",""
"null","","html-keyboard-response","27","128316","0.0-2.0-1.8","","<img src=""img/nature/control/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","28","128521","0.0-2.0-2.8","","","null","","","","","",""
"796.2999999523163","","image-keyboard-response","29","129318","0.0-2.0-0.9","","img/nature/control/S3.jpg","49","3","Ns4,baseline","51","false","",""
"null","","html-keyboard-response","30","129634","0.0-2.0-1.9","","<img src=""img/nature/control/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","31","129837","0.0-2.0-2.9","","","null","","","","","",""
"1256","","image-keyboard-response","32","131094","0.0-2.0-0.10","","img/nature/control/S1.jpg","50","1","Ns4,baseline","49","false","",""
"null","","html-keyboard-response","33","131396","0.0-2.0-1.10","","<img src=""img/nature/control/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","34","131599","0.0-2.0-2.10","","","null","","","","","",""
"678","","image-keyboard-response","35","132278","0.0-2.0-0.11","","img/nature/control/S2.jpg","51","2","Ns4,baseline","50","false","",""
"null","","html-keyboard-response","36","132582","0.0-2.0-1.11","","<img src=""img/nature/control/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","37","132787","0.0-2.0-2.11","","","null","","","","","",""
"1034.4000000357628","","image-keyboard-response","38","133823","0.0-2.0-0.12","","img/nature/control/S2.jpg","52","2","Ns4,baseline","50","false","",""
"null","","html-keyboard-response","39","134130","0.0-2.0-1.12","","<img src=""img/nature/control/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","40","134333","0.0-2.0-2.12","","","null","","","","","",""
"1808.8999999761581","","image-keyboard-response","41","136143","0.0-2.0-0.13","","img/nature/control/S1.jpg","49","1","Ns4,baseline","49","true","",""
