"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"3737.600000023842","consent.html","external-html","0","3823","0.0-0.0","","","","","","","","",""
"63584.39999997616","","instructions","1","67409","0.0-1.0","[{""page_index"":0,""viewing_time"":4639.600000023842},{""page_index"":1,""viewing_time"":2259.7999999523163},{""page_index"":2,""viewing_time"":5619.899999976158},{""page_index"":3,""viewing_time"":7912.200000047684},{""page_index"":4,""viewing_time"":19501.799999952316},{""page_index"":5,""viewing_time"":5920},{""page_index"":6,""viewing_time"":11296},{""page_index"":7,""viewing_time"":6434}]","","","","","","","",""
"1083.8000000715256","","image-keyboard-response","2","68496","0.0-2.0","","img/nature/S2.jpg","49","2","Ns4,train","50","false","",""
"null","","html-keyboard-response","3","68863","0.0-3.0","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","4","69067","0.0-4.0","","","null","","","","","",""
"805","","image-keyboard-response","5","69874","0.0-5.0","","img/nature/S1.jpg","51","1","Ns4,train","49","false","",""
"null","","html-keyboard-response","6","70229","0.0-6.0","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","7","70430","0.0-7.0","","","null","","","","","",""
"697.6000000238419","","image-keyboard-response","8","71130","0.0-8.0","","img/nature/S4.jpg","50","4","Ns4,train","52","false","",""
"null","","html-keyboard-response","9","71487","0.0-9.0","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","10","71690","0.0-10.0","","","null","","","","","",""
"430.89999997615814","","image-keyboard-response","11","72122","0.0-11.0","","img/nature/S4.jpg","49","4","Ns4,train","52","false","",""
"null","","html-keyboard-response","12","72481","0.0-12.0","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","13","72687","0.0-13.0","","","null","","","","","",""
"613.7000000476837","","image-keyboard-response","14","73302","0.0-14.0","","img/nature/S2.jpg","51","2","Ns4,train","50","false","",""
"null","","html-keyboard-response","15","73667","0.0-15.0","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","16","73872","0.0-16.0","","","null","","","","","",""
"735.3999999761581","","image-keyboard-response","17","74609","0.0-17.0","","img/nature/S1.jpg","52","1","Ns4,train","49","false","",""
"null","","html-keyboard-response","18","74976","0.0-18.0","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","19","75181","0.0-19.0","","","null","","","","","",""
"478.2999999523163","","image-keyboard-response","20","75660","0.0-20.0","","img/nature/S4.jpg","50","4","Ns4,train","52","false","",""
"null","","html-keyboard-response","21","76014","0.0-21.0","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","22","76217","0.0-22.0","","","null","","","","","",""
"336.7999999523163","","image-keyboard-response","23","76556","0.0-23.0","","img/nature/S3.jpg","51","3","Ns4,train","51","true","",""
"null","","html-keyboard-response","24","76908","0.0-24.0","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","25","77112","0.0-25.0","","","null","","","","","",""
"763.1000000238419","","image-keyboard-response","26","77876","0.0-26.0","","img/nature/S4.jpg","50","4","Ns4,train","52","false","",""
"null","","html-keyboard-response","27","78234","0.0-27.0","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","28","78437","0.0-28.0","","","null","","","","","",""
"552.1000000238419","","image-keyboard-response","29","78990","0.0-29.0","","img/nature/S4.jpg","49","4","Ns4,train","52","false","",""
"null","","html-keyboard-response","30","79343","0.0-30.0","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","31","79551","0.0-31.0","","","null","","","","","",""
"332.5","","image-keyboard-response","32","79885","0.0-32.0","","img/nature/S3.jpg","52","3","Ns4,train","51","false","",""
"null","","html-keyboard-response","33","80238","0.0-33.0","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","34","80448","0.0-34.0","","","null","","","","","",""
"394","","image-keyboard-response","35","80843","0.0-35.0","","img/nature/S3.jpg","52","3","Ns4,train","51","false","",""
"null","","html-keyboard-response","36","81197","0.0-36.0","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","37","81401","0.0-37.0","","","null","","","","","",""
"425.8000000715256","","image-keyboard-response","38","81828","0.0-38.0","","img/nature/S3.jpg","52","3","Ns4,train","51","false","",""
"null","","html-keyboard-response","39","82192","0.0-39.0","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","40","82396","0.0-40.0","","","null","","","","","",""
