"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"2832","consent.html","external-html","0","2872","0.0-0.0","","","","","","","","",""
"148113.8999999985","","instructions","1","150987","0.0-1.0","[{""page_index"":0,""viewing_time"":5822.69999999553},{""page_index"":1,""viewing_time"":12345.60000000149},{""page_index"":2,""viewing_time"":16202.20000000298},{""page_index"":3,""viewing_time"":20762.60000000149},{""page_index"":4,""viewing_time"":32052.19999999553},{""page_index"":5,""viewing_time"":17634.30000000447},{""page_index"":6,""viewing_time"":17314.39999999851},{""page_index"":7,""viewing_time"":25979.39999999851}]","","","","","","","",""
"1061.2999999970198","","image-keyboard-response","2","152050","0.0-2.0-0.0","","img/nature/S3.jpg","51","3","practice","51","true","",""
"null","","html-keyboard-response","3","152353","0.0-2.0-1.0","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","4","152553","0.0-2.0-2.0","","","null","","","","","",""
"780.2999999970198","","image-keyboard-response","5","153334","0.0-2.0-0.1","","img/nature/S2.jpg","50","2","practice","50","true","",""
"null","","html-keyboard-response","6","153635","0.0-2.0-1.1","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","7","153836","0.0-2.0-2.1","","","null","","","","","",""
"707.7000000029802","","image-keyboard-response","8","154545","0.0-2.0-0.2","","img/nature/S4.jpg","52","4","practice","52","true","",""
"null","","html-keyboard-response","9","154846","0.0-2.0-1.2","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","10","155048","0.0-2.0-2.2","","","null","","","","","",""
"653.1000000014901","","image-keyboard-response","11","155702","0.0-2.0-0.3","","img/nature/S1.jpg","49","1","practice","49","true","",""
"null","","html-keyboard-response","12","156003","0.0-2.0-1.3","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","13","156203","0.0-2.0-2.3","","","null","","","","","",""
"728.8000000044703","","image-keyboard-response","14","156933","0.0-2.0-0.4","","img/nature/S3.jpg","51","3","practice","51","true","",""
"null","","html-keyboard-response","15","157234","0.0-2.0-1.4","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","16","157435","0.0-2.0-2.4","","","null","","","","","",""
"665.1000000014901","","image-keyboard-response","17","158101","0.0-2.0-0.5","","img/nature/S1.jpg","49","1","practice","49","true","",""
"null","","html-keyboard-response","18","158402","0.0-2.0-1.5","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","19","158605","0.0-2.0-2.5","","","null","","","","","",""
"737.8999999985099","","image-keyboard-response","20","159343","0.0-2.0-0.6","","img/nature/S4.jpg","52","4","practice","52","true","",""
"null","","html-keyboard-response","21","159644","0.0-2.0-1.6","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","22","159845","0.0-2.0-2.6","","","null","","","","","",""
"622","","image-keyboard-response","23","160467","0.0-2.0-0.7","","img/nature/S2.jpg","50","2","practice","50","true","",""
"null","","html-keyboard-response","24","160769","0.0-2.0-1.7","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","25","160970","0.0-2.0-2.7","","","null","","","","","",""
"824.7000000029802","","image-keyboard-response","26","161795","0.0-2.0-0.8","","img/nature/S4.jpg","52","4","practice","52","true","",""
"null","","html-keyboard-response","27","162097","0.0-2.0-1.8","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","28","162298","0.0-2.0-2.8","","","null","","","","","",""
"889.8000000044703","","image-keyboard-response","29","163188","0.0-2.0-0.9","","img/nature/S2.jpg","50","2","practice","50","true","",""
"null","","html-keyboard-response","30","163490","0.0-2.0-1.9","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","31","163697","0.0-2.0-2.9","","","null","","","","","",""
"647","","image-keyboard-response","32","164344","0.0-2.0-0.10","","img/nature/S1.jpg","49","1","practice","49","true","",""
"null","","html-keyboard-response","33","164645","0.0-2.0-1.10","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","34","164845","0.0-2.0-2.10","","","null","","","","","",""
"677.1999999955297","","image-keyboard-response","35","165523","0.0-2.0-0.11","","img/nature/S3.jpg","51","3","practice","51","true","",""
"null","","html-keyboard-response","36","165825","0.0-2.0-1.11","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","37","166026","0.0-2.0-2.11","","","null","","","","","",""
"994.6000000014901","","image-keyboard-response","38","167022","0.0-2.0-0.12","","img/nature/S3.jpg","51","3","practice","51","true","",""
"null","","html-keyboard-response","39","167323","0.0-2.0-1.12","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","40","167526","0.0-2.0-2.12","","","null","","","","","",""
"588.4000000059605","","image-keyboard-response","41","168115","0.0-2.0-0.13","","img/nature/S4.jpg","52","4","practice","52","true","",""
"null","","html-keyboard-response","42","168416","0.0-2.0-1.13","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","43","168617","0.0-2.0-2.13","","","null","","","","","",""
"622.6000000014901","","image-keyboard-response","44","169240","0.0-2.0-0.14","","img/nature/S1.jpg","49","1","practice","49","true","",""
"null","","html-keyboard-response","45","169541","0.0-2.0-1.14","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","46","169743","0.0-2.0-2.14","","","null","","","","","",""
"653.6000000014901","","image-keyboard-response","47","170397","0.0-2.0-0.15","","img/nature/S2.jpg","50","2","practice","50","true","",""
"null","","html-keyboard-response","48","170698","0.0-2.0-1.15","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","49","170899","0.0-2.0-2.15","","","null","","","","","",""
"687.1000000014901","","image-keyboard-response","50","171586","0.0-2.0-0.16","","img/nature/S3.jpg","51","3","practice","51","true","",""
"null","","html-keyboard-response","51","171887","0.0-2.0-1.16","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","52","172089","0.0-2.0-2.16","","","null","","","","","",""
"643.1000000014901","","image-keyboard-response","53","172732","0.0-2.0-0.17","","img/nature/S4.jpg","52","4","practice","52","true","",""
"null","","html-keyboard-response","54","173034","0.0-2.0-1.17","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","55","173235","0.0-2.0-2.17","","","null","","","","","",""
"558.1000000014901","","image-keyboard-response","56","173793","0.0-2.0-0.18","","img/nature/S1.jpg","49","1","practice","49","true","",""
