"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"27377.09999999404","consent.html","external-html","0","27612","0.0-0.0","","","","","","","","",""
"571637.1000000089","","instructions","1","599254","0.0-1.0","[{""page_index"":0,""viewing_time"":408653.5},{""page_index"":1,""viewing_time"":9474.79999999702},{""page_index"":2,""viewing_time"":13769.60000000894},{""page_index"":3,""viewing_time"":16072.20000000298},{""page_index"":4,""viewing_time"":71582.89999999106},{""page_index"":5,""viewing_time"":17513.70000000298},{""page_index"":6,""viewing_time"":8777.70000000298},{""page_index"":7,""viewing_time"":25790.39999999106}]","","","","","","","",""
"1520.3999999910593","","image-keyboard-response","2","600780","0.0-2.0-0.0","","img/nature/S1.jpg","49","1","practice","49","true","",""
"null","","html-keyboard-response","3","601090","0.0-2.0-1.0","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","4","601306","0.0-2.0-2.0","","","null","","","","","",""
"2161.199999988079","","image-keyboard-response","5","603472","0.0-2.0-0.1","","img/nature/S3.jpg","51","3","practice","51","true","",""
"null","","html-keyboard-response","6","603790","0.0-2.0-1.1","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","7","603996","0.0-2.0-2.1","","","null","","","","","",""
"1868.7999999970198","","image-keyboard-response","8","605868","0.0-2.0-0.2","","img/nature/S2.jpg","50","2","practice","50","true","",""
"null","","html-keyboard-response","9","606182","0.0-2.0-1.2","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","10","606391","0.0-2.0-2.2","","","null","","","","","",""
"1146.5","","image-keyboard-response","11","607541","0.0-2.0-0.3","","img/nature/S4.jpg","52","4","practice","52","true","",""
"null","","html-keyboard-response","12","607851","0.0-2.0-1.3","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
