"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"9518.300000011921","consent.html","external-html","0","9605","0.0-0.0","","","","","","","","",""
"77286.30000001192","","instructions","1","86900","0.0-1.0","[{""page_index"":0,""viewing_time"":4940.5},{""page_index"":1,""viewing_time"":23716},{""page_index"":2,""viewing_time"":5340.100000023842},{""page_index"":3,""viewing_time"":7076},{""page_index"":4,""viewing_time"":10512.199999988079},{""page_index"":5,""viewing_time"":9306.800000011921},{""page_index"":6,""viewing_time"":10192.300000011921},{""page_index"":7,""viewing_time"":6199.5}]","","","","","","","",""
"1418.8999999761581","","image-keyboard-response","2","88325","0.0-2.0-0.0","","img/animals/control/S4.jpg","49","4","Ns6,baseline","52","false","",""
"null","","html-keyboard-response","3","88631","0.0-2.0-1.0","","<img src=""img/animals/control/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","4","88834","0.0-2.0-2.0","","","null","","","","","",""
"1106.199999988079","","image-keyboard-response","5","89943","0.0-2.0-0.1","","img/animals/control/S1.jpg","50","1","Ns6,baseline","49","false","",""
"null","","html-keyboard-response","6","90248","0.0-2.0-1.1","","<img src=""img/animals/control/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","7","90450","0.0-2.0-2.1","","","null","","","","","",""
"1590.1000000238419","","image-keyboard-response","8","92043","0.0-2.0-0.2","","img/animals/control/S6.jpg","49","6","Ns6,baseline","54","false","",""
"null","","html-keyboard-response","9","92348","0.0-2.0-1.2","","<img src=""img/animals/control/S6.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","10","92549","0.0-2.0-2.2","","","null","","","","","",""
"1073.3999999761581","","image-keyboard-response","11","93624","0.0-2.0-0.3","","img/animals/control/S5.jpg","49","5","Ns6,baseline","53","false","",""
"null","","html-keyboard-response","12","93927","0.0-2.0-1.3","","<img src=""img/animals/control/S5.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","13","94129","0.0-2.0-2.3","","","null","","","","","",""
"1196.4000000357628","","image-keyboard-response","14","95327","0.0-2.0-0.4","","img/animals/control/S3.jpg","49","3","Ns6,baseline","51","false","",""
"null","","html-keyboard-response","15","95632","0.0-2.0-1.4","","<img src=""img/animals/control/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","16","95834","0.0-2.0-2.4","","","null","","","","","",""
"1007.8000000119209","","image-keyboard-response","17","96843","0.0-2.0-0.5","","img/animals/control/S2.jpg","49","2","Ns6,baseline","50","false","",""
"null","","html-keyboard-response","18","97147","0.0-2.0-1.5","","<img src=""img/animals/control/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","19","97348","0.0-2.0-2.5","","","null","","","","","",""
"750.6000000238419","","image-keyboard-response","20","98101","0.0-2.0-0.6","","img/animals/control/S4.jpg","49","4","Ns6,baseline","52","false","",""
"null","","html-keyboard-response","21","98407","0.0-2.0-1.6","","<img src=""img/animals/control/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","22","98610","0.0-2.0-2.6","","","null","","","","","",""
"461.30000001192093","","image-keyboard-response","23","99072","0.0-2.0-0.7","","img/animals/control/S2.jpg","51","2","Ns6,baseline","50","false","",""
"null","","html-keyboard-response","24","99376","0.0-2.0-1.7","","<img src=""img/animals/control/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","25","99577","0.0-2.0-2.7","","","null","","","","","",""
"483.69999998807907","","image-keyboard-response","26","100063","0.0-2.0-0.8","","img/animals/control/S5.jpg","53","5","Ns6,baseline","53","true","",""
"null","","html-keyboard-response","27","100366","0.0-2.0-1.8","","<img src=""img/animals/control/S5.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","28","100568","0.0-2.0-2.8","","","null","","","","","",""
"1379","","image-keyboard-response","29","101949","0.0-2.0-0.9","","img/animals/control/S6.jpg","52","6","Ns6,baseline","54","false","",""
"null","","html-keyboard-response","30","102252","0.0-2.0-1.9","","<img src=""img/animals/control/S6.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","31","102453","0.0-2.0-2.9","","","null","","","","","",""
"722.6999999880791","","image-keyboard-response","32","103177","0.0-2.0-0.10","","img/animals/control/S3.jpg","54","3","Ns6,baseline","51","false","",""
"null","","html-keyboard-response","33","103483","0.0-2.0-1.10","","<img src=""img/animals/control/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","34","103685","0.0-2.0-2.10","","","null","","","","","",""
"908.1999999880791","","image-keyboard-response","35","104595","0.0-2.0-0.11","","img/animals/control/S1.jpg","54","1","Ns6,baseline","49","false","",""
"null","","html-keyboard-response","36","104901","0.0-2.0-1.11","","<img src=""img/animals/control/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","37","105102","0.0-2.0-2.11","","","null","","","","","",""
"721.5","","image-keyboard-response","38","105825","0.0-2.0-0.12","","img/animals/control/S2.jpg","54","2","Ns6,baseline","50","false","",""
"null","","html-keyboard-response","39","106129","0.0-2.0-1.12","","<img src=""img/animals/control/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","40","106331","0.0-2.0-2.12","","","null","","","","","",""
"618.7999999523163","","image-keyboard-response","41","106951","0.0-2.0-0.13","","img/animals/control/S1.jpg","54","1","Ns6,baseline","49","false","",""
