"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"5451.099999904633","consent.html","external-html","0","5569","0.0-0.0","","","","","","","","",""
"49556.59999990463","","instructions","1","55132","0.0-1.0","[{""page_index"":0,""viewing_time"":2056.3999996185303},{""page_index"":1,""viewing_time"":3287.1000003814697},{""page_index"":2,""viewing_time"":4799.89999961853},{""page_index"":3,""viewing_time"":7126.800000190735},{""page_index"":4,""viewing_time"":11861.099999904633},{""page_index"":5,""viewing_time"":5598.700000286102},{""page_index"":6,""viewing_time"":9375.099999904633},{""page_index"":7,""viewing_time"":5450.299999713898}]","","","","","","","",""
"1031.6000003814697","","image-keyboard-response","2","56170","0.0-2.0-0.0","","img/nature/control/S3.jpg","49","3","Ns4,baseline","51","false","",""
"null","","html-keyboard-response","3","56475","0.0-2.0-1.0","","<img src=""img/nature/control/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","4","56678","0.0-2.0-2.0","","","null","","","","","",""
"841.3000001907349","","image-keyboard-response","5","57521","0.0-2.0-0.1","","img/nature/control/S2.jpg","50","2","Ns4,baseline","50","true","",""
"null","","html-keyboard-response","6","57824","0.0-2.0-1.1","","<img src=""img/nature/control/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","7","58031","0.0-2.0-2.1","","","null","","","","","",""
"818.2999997138977","","image-keyboard-response","8","58852","0.0-2.0-0.2","","img/nature/control/S1.jpg","52","1","Ns4,baseline","49","false","",""
"null","","html-keyboard-response","9","59154","0.0-2.0-1.2","","<img src=""img/nature/control/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","10","59356","0.0-2.0-2.2","","","null","","","","","",""
"858","","image-keyboard-response","11","60216","0.0-2.0-0.3","","img/nature/control/S4.jpg","51","4","Ns4,baseline","52","false","",""
"null","","html-keyboard-response","12","60518","0.0-2.0-1.3","","<img src=""img/nature/control/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","13","60720","0.0-2.0-2.3","","","null","","","","","",""
"838.1999998092651","","image-keyboard-response","14","61560","0.0-2.0-0.4","","img/nature/control/S3.jpg","50","3","Ns4,baseline","51","false","",""
"null","","html-keyboard-response","15","61862","0.0-2.0-1.4","","<img src=""img/nature/control/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","16","62063","0.0-2.0-2.4","","","null","","","","","",""
"888.4000000953674","","image-keyboard-response","17","62953","0.0-2.0-0.5","","img/nature/control/S1.jpg","49","1","Ns4,baseline","49","true","",""
"null","","html-keyboard-response","18","63255","0.0-2.0-1.5","","<img src=""img/nature/control/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","19","63456","0.0-2.0-2.5","","","null","","","","","",""
"1002.3000001907349","","image-keyboard-response","20","64460","0.0-2.0-0.6","","img/nature/control/S4.jpg","52","4","Ns4,baseline","52","true","",""
"null","","html-keyboard-response","21","64763","0.0-2.0-1.6","","<img src=""img/nature/control/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","22","64966","0.0-2.0-2.6","","","null","","","","","",""
"884.2999997138977","","image-keyboard-response","23","65852","0.0-2.0-0.7","","img/nature/control/S2.jpg","50","2","Ns4,baseline","50","true","",""
"null","","html-keyboard-response","24","66155","0.0-2.0-1.7","","<img src=""img/nature/control/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
