"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"14823.400000095367","consent.html","external-html","0","14910","0.0-0.0","","","","","","","","",""
"78381.29999995232","","instructions","1","93294","0.0-1.0","[{""page_index"":0,""viewing_time"":5240.900000095367},{""page_index"":1,""viewing_time"":5256},{""page_index"":2,""viewing_time"":7282},{""page_index"":3,""viewing_time"":26992},{""page_index"":4,""viewing_time"":7419.899999856949},{""page_index"":5,""viewing_time"":6134},{""page_index"":6,""viewing_time"":9224},{""page_index"":7,""viewing_time"":10831.900000095367}]","","","","","","","",""
"855","","image-keyboard-response","2","94152","0.0-2.0-0.0","","img/animals/control/S4.jpg","49","4","Ns6,baseline","52","false","",""
"null","","html-keyboard-response","3","94458","0.0-2.0-1.0","","<img src=""img/animals/control/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","4","94674","0.0-2.0-2.0","","","null","","","","","",""
"1026.2999999523163","","image-keyboard-response","5","95702","0.0-2.0-0.1","","img/animals/control/S2.jpg","50","2","Ns6,baseline","50","true","",""
"null","","html-keyboard-response","6","96014","0.0-2.0-1.1","","<img src=""img/animals/control/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","7","96228","0.0-2.0-2.1","","","null","","","","","",""
"1096.7000000476837","","image-keyboard-response","8","97329","0.0-2.0-0.2","","img/animals/control/S1.jpg","53","1","Ns6,baseline","49","false","",""
"null","","html-keyboard-response","9","97636","0.0-2.0-1.2","","<img src=""img/animals/control/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","10","97838","0.0-2.0-2.2","","","null","","","","","",""
"566.7000000476837","","image-keyboard-response","11","98406","0.0-2.0-0.3","","img/animals/control/S5.jpg","54","5","Ns6,baseline","53","false","",""
"null","","html-keyboard-response","12","98716","0.0-2.0-1.3","","<img src=""img/animals/control/S5.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","13","98920","0.0-2.0-2.3","","","null","","","","","",""
"621.5","","image-keyboard-response","14","99542","0.0-2.0-0.4","","img/animals/control/S6.jpg","52","6","Ns6,baseline","54","false","",""
"null","","html-keyboard-response","15","99847","0.0-2.0-1.4","","<img src=""img/animals/control/S6.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","16","100063","0.0-2.0-2.4","","","null","","","","","",""
"630.1000001430511","","image-keyboard-response","17","100694","0.0-2.0-0.5","","img/animals/control/S3.jpg","49","3","Ns6,baseline","51","false","",""
"null","","html-keyboard-response","18","101010","0.0-2.0-1.5","","<img src=""img/animals/control/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","19","101225","0.0-2.0-2.5","","","null","","","","","",""
"739.5","","image-keyboard-response","20","101966","0.0-2.0-0.6","","img/animals/control/S2.jpg","50","2","Ns6,baseline","50","true","",""
"null","","html-keyboard-response","21","102277","0.0-2.0-1.6","","<img src=""img/animals/control/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","22","102479","0.0-2.0-2.6","","","null","","","","","",""
"797.7000000476837","","image-keyboard-response","23","103279","0.0-2.0-0.7","","img/animals/control/S1.jpg","52","1","Ns6,baseline","49","false","",""
"null","","html-keyboard-response","24","103585","0.0-2.0-1.7","","<img src=""img/animals/control/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","25","103800","0.0-2.0-2.7","","","null","","","","","",""
"828.6000001430511","","image-keyboard-response","26","104630","0.0-2.0-0.8","","img/animals/control/S6.jpg","52","6","Ns6,baseline","54","false","",""
"null","","html-keyboard-response","27","104937","0.0-2.0-1.8","","<img src=""img/animals/control/S6.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","28","105138","0.0-2.0-2.8","","","null","","","","","",""
"674.3999998569489","","image-keyboard-response","29","105814","0.0-2.0-0.9","","img/animals/control/S3.jpg","53","3","Ns6,baseline","51","false","",""
"null","","html-keyboard-response","30","106129","0.0-2.0-1.9","","<img src=""img/animals/control/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","31","106344","0.0-2.0-2.9","","","null","","","","","",""
"749","","image-keyboard-response","32","107094","0.0-2.0-0.10","","img/animals/control/S5.jpg","54","5","Ns6,baseline","53","false","",""
"null","","html-keyboard-response","33","107403","0.0-2.0-1.10","","<img src=""img/animals/control/S5.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","34","107619","0.0-2.0-2.10","","","null","","","","","",""
"953.7999999523163","","image-keyboard-response","35","108574","0.0-2.0-0.11","","img/animals/control/S4.jpg","50","4","Ns6,baseline","52","false","",""
"null","","html-keyboard-response","36","108887","0.0-2.0-1.11","","<img src=""img/animals/control/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","37","109090","0.0-2.0-2.11","","","null","","","","","",""
"929.1000001430511","","image-keyboard-response","38","110020","0.0-2.0-0.12","","img/animals/control/S4.jpg","49","4","Ns6,baseline","52","false","",""
"null","","html-keyboard-response","39","110322","0.0-2.0-1.12","","<img src=""img/animals/control/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","40","110527","0.0-2.0-2.12","","","null","","","","","",""
"1069.3000001907349","","image-keyboard-response","41","111598","0.0-2.0-0.13","","img/animals/control/S3.jpg","51","3","Ns6,baseline","51","true","",""
"null","","html-keyboard-response","42","111908","0.0-2.0-1.13","","<img src=""img/animals/control/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","43","112112","0.0-2.0-2.13","","","null","","","","","",""
