"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"131244.29999999888","consent.html","external-html","0","131313","0.0-0.0","","","","","","","","",""
"147390.8999999985","","instructions","1","278708","0.0-1.0","[{""page_index"":0,""viewing_time"":7359.0999999996275},{""page_index"":1,""viewing_time"":18230.299999998882},{""page_index"":2,""viewing_time"":9835},{""page_index"":3,""viewing_time"":25797},{""page_index"":4,""viewing_time"":38494.800000000745},{""page_index"":5,""viewing_time"":946.0999999996275},{""page_index"":4,""viewing_time"":6761},{""page_index"":5,""viewing_time"":18900},{""page_index"":6,""viewing_time"":12330.099999999627},{""page_index"":7,""viewing_time"":8736.900000000373}]","","","","","","","",""
"2019.2999999988824","","image-keyboard-response","2","280730","0.0-2.0-0.0","","img/animals/control/S4.jpg","52","4","Ns6,baseline","52","true","",""
"null","","html-keyboard-response","3","281032","0.0-2.0-1.0","","<img src=""img/animals/control/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","4","281233","0.0-2.0-2.0","","","null","","","","","",""
"1542.1000000014901","","image-keyboard-response","5","282777","0.0-2.0-0.1","","img/animals/control/S5.jpg","53","5","Ns6,baseline","53","true","",""
"null","","html-keyboard-response","6","283078","0.0-2.0-1.1","","<img src=""img/animals/control/S5.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","7","283281","0.0-2.0-2.1","","","null","","","","","",""
"1216","","image-keyboard-response","8","284498","0.0-2.0-0.2","","img/animals/control/S2.jpg","54","2","Ns6,baseline","50","false","",""
"null","","html-keyboard-response","9","284800","0.0-2.0-1.2","","<img src=""img/animals/control/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","10","285001","0.0-2.0-2.2","","","null","","","","","",""
"1615.699999999255","","image-keyboard-response","11","286617","0.0-2.0-0.3","","img/animals/control/S3.jpg","51","3","Ns6,baseline","51","true","",""
"null","","html-keyboard-response","12","286919","0.0-2.0-1.3","","<img src=""img/animals/control/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","13","287120","0.0-2.0-2.3","","","null","","","","","",""
"1282.1000000014901","","image-keyboard-response","14","288403","0.0-2.0-0.4","","img/animals/control/S6.jpg","50","6","Ns6,baseline","54","false","",""
"null","","html-keyboard-response","15","288705","0.0-2.0-1.4","","<img src=""img/animals/control/S6.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","16","288906","0.0-2.0-2.4","","","null","","","","","",""
"1272.3999999985099","","image-keyboard-response","17","290179","0.0-2.0-0.5","","img/animals/control/S1.jpg","49","1","Ns6,baseline","49","true","",""
"null","","html-keyboard-response","18","290481","0.0-2.0-1.5","","<img src=""img/animals/control/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","19","290682","0.0-2.0-2.5","","","null","","","","","",""
"1494.199999999255","","image-keyboard-response","20","292177","0.0-2.0-0.6","","img/animals/control/S5.jpg","53","5","Ns6,baseline","53","true","",""
"null","","html-keyboard-response","21","292480","0.0-2.0-1.6","","<img src=""img/animals/control/S5.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","22","292681","0.0-2.0-2.6","","","null","","","","","",""
