"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"6063.5999999996275","consent.html","external-html","0","6277","0.0-0.0","","","","","","","","",""
"107414.29999999888","","instructions","1","113733","0.0-1.0","[{""page_index"":0,""viewing_time"":8500.89999999851},{""page_index"":1,""viewing_time"":11021.5},{""page_index"":2,""viewing_time"":11197.700000001118},{""page_index"":3,""viewing_time"":24741.400000000373},{""page_index"":4,""viewing_time"":21136},{""page_index"":5,""viewing_time"":7357.5999999996275},{""page_index"":6,""viewing_time"":15147.599999999627},{""page_index"":7,""viewing_time"":8309.400000000373}]","","","","","","","",""
"1867.8999999985099","","image-keyboard-response","2","115607","0.0-2.0","","img/nature/S2.jpg","49","2","Ns4,train","50","false","",""
"null","","html-keyboard-response","3","115963","0.0-3.0","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","4","116168","0.0-4.0","","","null","","","","","",""
"1860.300000000745","","image-keyboard-response","5","118031","0.0-5.0","","img/nature/S1.jpg","50","1","Ns4,train","49","false","",""
"null","","html-keyboard-response","6","118383","0.0-6.0","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","7","118586","0.0-7.0","","","null","","","","","",""
"1192.800000000745","","image-keyboard-response","8","119782","0.0-8.0","","img/nature/S3.jpg","50","3","Ns4,train","51","false","",""
"null","","html-keyboard-response","9","120137","0.0-9.0","","<img src=""img/nature/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","10","120339","0.0-10.0","","","null","","","","","",""
"1633.5","","image-keyboard-response","11","121975","0.0-11.0","","img/nature/S4.jpg","51","4","Ns4,train","52","false","",""
"null","","html-keyboard-response","12","122329","0.0-12.0","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","13","122532","0.0-13.0","","","null","","","","","",""
"857.9000000003725","","image-keyboard-response","14","123393","0.0-14.0","","img/nature/S4.jpg","52","4","Ns4,train","52","true","",""
"null","","html-keyboard-response","15","123747","0.0-15.0","","<img src=""img/nature/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","16","123952","0.0-16.0","","","null","","","","","",""
"1251.9000000003725","","image-keyboard-response","17","125207","0.0-17.0","","img/nature/S2.jpg","50","2","Ns4,train","50","true","",""
"null","","html-keyboard-response","18","125560","0.0-18.0","","<img src=""img/nature/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","19","125762","0.0-19.0","","","null","","","","","",""
"1308.300000000745","","image-keyboard-response","20","127074","0.0-20.0","","img/nature/S1.jpg","50","1","Ns4,train","49","false","",""
"null","","html-keyboard-response","21","127427","0.0-21.0","","<img src=""img/nature/S1.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","22","127633","0.0-22.0","","","null","","","","","",""
